product_code|qty|payment|price_per_unit|payment_date
A0403-0014|2|180| 90 |2022-03-15 10:24:00
DX-120ST|2|1176| 588 |2022-03-15 08:43:00
PROGEN-S-0010|1|214| 214 |2022-03-15 11:57:00
SDCZ50|1|126| 126 |2022-03-15 06:28:00
PP0101-0050|3|339| 113 |2022-03-15 19:24:00
PP0101-0050|3|339| 113 |2022-03-15 03:36:00
A0405-0002|1|83| 83 |2022-03-15 14:12:00
A0405-0002|1|83| 83 |2022-03-15 20:56:00
A0403-0012|1|35| 35 |2022-03-15 16:07:00
PP0101-0003|3|597| 199 |2022-03-15 19:52:00
PP0101-0003|2|398| 199 |2022-03-15 14:29:00
SDCZ50|2|252| 126 |2022-03-15 14:04:00
SL36200BL|3|195| 65 |2022-03-15 17:36:00
SDCZ50|1|126| 126 |2022-03-15 20:53:00
CC0904-0003|3|261| 87 |2022-03-15 15:11:00
A0403-0013|2|110| 55 |2022-03-15 12:27:00
SDCZ50|2|252| 126 |2022-03-15 07:28:00
CC0904-0002|1|140| 140 |2022-03-15 21:27:00
SL36200BL|2|130| 65 |2022-03-15 09:24:00
PP0101-0003|1|199| 199 |2022-03-15 17:58:00
SL36200BL|2|130| 65 |2022-03-15 17:04:00
A0405-0003|3|162| 54 |2022-03-15 19:32:00
A0403-0012|2|70| 35 |2022-03-15 02:58:00
PDA14S|1|793| 793 |2022-03-15 04:11:00
CC0904-0002|2|280| 140 |2022-03-15 02:19:00
CC0904-0003|1|87| 87 |2022-03-15 11:04:00
PDA14S|3|2379| 793 |2022-03-15 07:14:00
DX-120ST|3|1764| 588 |2022-03-15 02:48:00
SDCZ50|2|252| 126 |2022-03-15 02:04:00
A0405-0003|1|54| 54 |2022-03-15 11:59:00
A0405-0001|3|384| 128 |2022-03-15 05:46:00
PROGEN-M-0011|1|214| 214 |2022-03-15 06:17:00
PDA14S|2|1586| 793 |2022-03-15 06:03:00
A0405-0002|1|83| 83 |2022-03-15 01:04:00
SL36200BL|2|130| 65 |2022-03-15 19:04:00
CC0904-0002|3|420| 140 |2022-03-15 20:16:00
PROGEN-S-0010|3|642| 214 |2022-03-15 16:12:00
PROGEN-L-0012|2|428| 214 |2022-03-15 15:21:00
A0403-0012|1|35| 35 |2022-03-15 18:44:00
A0405-0002|3|249| 83 |2022-03-15 11:16:00
DX-120ST|3|1764| 588 |2022-03-15 17:21:00
PP0101-0003|1|199| 199 |2022-03-15 21:35:00
A0001|2|7000| 3500 |2022-03-15 09:37:00
SDCZ50|3|378| 126 |2022-03-15 21:46:00
A0403-0011|3|48| 16 |2022-03-15 17:53:00
A0403-0011|1|16| 16 |2022-03-15 07:26:00
DX-120ST|1|588| 588 |2022-03-15 10:47:00
A0405-0002|3|249| 83 |2022-03-15 04:52:00
SL36200BL|1|65| 65 |2022-03-15 07:14:00
A0403-0011|2|32| 16 |2022-03-15 08:41:00
PDA14S|2|1586| 793 |2022-03-15 10:16:00
A0405-0002|1|83| 83 |2022-03-15 05:30:00
PP0101-0050|1|113| 113 |2022-03-15 13:55:00
A0405-0002|3|249| 83 |2022-03-15 02:06:00
CC0904-0003|2|174| 87 |2022-03-15 08:17:00
A0002|1|1000| 1000 |2022-03-15 01:21:00
A0403-0011|3|48| 16 |2022-03-15 17:14:00
CC0904-0003|1|87| 87 |2022-03-15 04:52:00
A0405-0003|3|162| 54 |2022-03-15 11:13:00
A0403-0012|3|105| 35 |2022-03-15 20:20:00
A0002|2|2000| 1000 |2022-03-15 02:53:00
PP0101-0003|2|398| 199 |2022-03-15 10:34:00
A0001|3|10500| 3500 |2022-03-15 16:43:00
A0405-0002|3|249| 83 |2022-03-15 19:06:00
A0403-0011|2|32| 16 |2022-03-15 08:18:00
A0002|1|1000| 1000 |2022-03-15 13:42:00
PDA14S|1|793| 793 |2022-03-15 19:49:00
PROGEN-L-0012|2|428| 214 |2022-03-15 21:30:00
SL36200BL|2|130| 65 |2022-03-15 18:04:00
A0403-0012|3|105| 35 |2022-03-15 01:39:00
A0403-0014|1|90| 90 |2022-03-15 04:21:00
A0002|1|1000| 1000 |2022-03-15 03:59:00
A0405-0001|2|256| 128 |2022-03-15 13:32:00
DX-120ST|1|588| 588 |2022-03-15 11:49:00
DX-120ST|1|588| 588 |2022-03-15 01:29:00
CC0904-0003|2|174| 87 |2022-03-15 02:52:00
PROGEN-M-0011|3|642| 214 |2022-03-15 07:56:00
CC0904-0003|1|87| 87 |2022-03-15 08:54:00
CC0904-0002|3|420| 140 |2022-03-15 07:37:00
DX-120ST|2|1176| 588 |2022-03-15 04:25:00
PDA14S|2|1586| 793 |2022-03-15 08:21:00
PROGEN-M-0011|2|428| 214 |2022-03-15 05:21:00
A0403-0011|1|16| 16 |2022-03-15 02:02:00
PROGEN-M-0011|3|642| 214 |2022-03-15 17:08:00
DX-120ST|1|588| 588 |2022-03-15 02:38:00
PROGEN-M-0011|1|214| 214 |2022-03-15 14:11:00
A0403-0013|2|110| 55 |2022-03-15 20:00:00
A0403-0012|2|70| 35 |2022-03-15 11:30:00
PROGEN-S-0010|1|214| 214 |2022-03-15 12:21:00
DX-120ST|3|1764| 588 |2022-03-15 13:49:00
A0405-0003|2|108| 54 |2022-03-15 01:30:00
A0405-0003|2|108| 54 |2022-03-15 07:06:00
SDCZ50|1|126| 126 |2022-03-15 04:56:00
SL36200BL|1|65| 65 |2022-03-15 05:15:00
PDA14S|2|1586| 793 |2022-03-15 16:48:00
SL36200BL|3|195| 65 |2022-03-15 13:51:00
A0405-0003|3|162| 54 |2022-03-15 06:52:00
PROGEN-S-0010|3|642| 214 |2022-03-15 19:56:00
PROGEN-S-0010|3|642| 214 |2022-03-15 18:58:00
PDA14S|3|2379| 793 |2022-03-15 19:26:00
PP0101-0050|2|226| 113 |2022-03-15 09:57:00
PP0101-0003|2|398| 199 |2022-03-15 03:02:00
PROGEN-L-0012|2|428| 214 |2022-03-15 09:43:00
PP0101-0050|2|226| 113 |2022-03-15 10:21:00
A0403-0013|2|110| 55 |2022-03-15 03:08:00
A0405-0001|3|384| 128 |2022-03-15 05:08:00
A0403-0012|2|70| 35 |2022-03-15 15:52:00
CC0904-0002|3|420| 140 |2022-03-15 18:19:00
A0002|2|2000| 1000 |2022-03-15 08:03:00
A0403-0011|1|16| 16 |2022-03-15 07:17:00
PP0101-0050|1|113| 113 |2022-03-15 13:36:00
