product_code|qty|payment|price_per_unit|payment_date
A0405-0002|3|249| 83 |2022-02-11 15:29:00
A0001|3|10500| 3500 |2022-02-11 10:45:00
PP0101-0050|1|113| 113 |2022-02-11 07:00:00
PP0101-0050|1|113| 113 |2022-02-11 18:57:00
PROGEN-M-0011|1|214| 214 |2022-02-11 16:37:00
A0405-0003|3|162| 54 |2022-02-11 06:06:00
A0403-0014|2|180| 90 |2022-02-11 11:00:00
PROGEN-M-0011|2|428| 214 |2022-02-11 17:28:00
A0405-0003|3|162| 54 |2022-02-11 01:27:00
DX-120ST|3|1764| 588 |2022-02-11 17:23:00
A0403-0014|1|90| 90 |2022-02-11 13:01:00
A0002|2|2000| 1000 |2022-02-11 20:58:00
SDCZ50|3|378| 126 |2022-02-11 13:53:00
PP0101-0003|2|398| 199 |2022-02-11 06:58:00
PROGEN-M-0011|1|214| 214 |2022-02-11 17:47:00
DX-120ST|2|1176| 588 |2022-02-11 10:15:00
A0403-0014|2|180| 90 |2022-02-11 07:02:00
A0405-0002|2|166| 83 |2022-02-11 08:37:00
A0403-0011|3|48| 16 |2022-02-11 09:07:00
A0405-0001|1|128| 128 |2022-02-11 19:01:00
A0403-0013|2|110| 55 |2022-02-11 18:14:00
SL36200BL|1|65| 65 |2022-02-11 16:33:00
A0403-0011|1|16| 16 |2022-02-11 14:03:00
CC0904-0003|1|87| 87 |2022-02-11 05:21:00
PROGEN-M-0011|1|214| 214 |2022-02-11 10:18:00
A0405-0003|3|162| 54 |2022-02-11 19:41:00
PP0101-0050|1|113| 113 |2022-02-11 06:49:00
A0403-0012|1|35| 35 |2022-02-11 09:59:00
A0002|2|2000| 1000 |2022-02-11 15:39:00
A0405-0001|3|384| 128 |2022-02-11 09:56:00
A0405-0001|3|384| 128 |2022-02-11 12:13:00
PDA14S|1|793| 793 |2022-02-11 10:28:00
A0405-0003|3|162| 54 |2022-02-11 07:25:00
SL36200BL|2|130| 65 |2022-02-11 04:31:00
CC0904-0003|1|87| 87 |2022-02-11 13:43:00
A0001|2|7000| 3500 |2022-02-11 16:01:00
A0001|1|3500| 3500 |2022-02-11 17:01:00
PP0101-0003|1|199| 199 |2022-02-11 03:53:00
CC0904-0003|1|87| 87 |2022-02-11 02:19:00
PP0101-0003|1|199| 199 |2022-02-11 18:02:00
PDA14S|2|1586| 793 |2022-02-11 01:43:00
A0403-0013|3|165| 55 |2022-02-11 05:21:00
CC0904-0003|2|174| 87 |2022-02-11 14:50:00
PROGEN-S-0010|1|214| 214 |2022-02-11 07:25:00
SL36200BL|2|130| 65 |2022-02-11 17:24:00
CC0904-0003|3|261| 87 |2022-02-11 09:10:00
A0001|1|3500| 3500 |2022-02-11 20:53:00
PROGEN-L-0012|1|214| 214 |2022-02-11 08:45:00
PP0101-0050|3|339| 113 |2022-02-11 18:15:00
PP0101-0050|2|226| 113 |2022-02-11 08:03:00
A0405-0001|2|256| 128 |2022-02-11 15:32:00
A0403-0012|2|70| 35 |2022-02-11 02:43:00
CC0904-0002|1|140| 140 |2022-02-11 03:01:00
A0405-0002|3|249| 83 |2022-02-11 08:02:00
PROGEN-S-0010|2|428| 214 |2022-02-11 12:06:00
PROGEN-L-0012|1|214| 214 |2022-02-11 16:31:00
PROGEN-L-0012|1|214| 214 |2022-02-11 02:13:00
A0405-0003|3|162| 54 |2022-02-11 07:08:00
A0002|2|2000| 1000 |2022-02-11 11:22:00
PROGEN-M-0011|3|642| 214 |2022-02-11 18:35:00
