product_code|qty|payment|price_per_unit|payment_date
PROGEN-M-0011|2|428| 214 |2022-01-09 13:25:00
PP0101-0003|2|398| 199 |2022-01-09 16:57:00
PDA14S|2|1586| 793 |2022-01-09 15:54:00
PROGEN-M-0011|1|214| 214 |2022-01-09 06:25:00
SL36200BL|2|130| 65 |2022-01-09 17:02:00
CC0904-0003|3|261| 87 |2022-01-09 20:49:00
PROGEN-S-0010|2|428| 214 |2022-01-09 10:46:00
A0405-0003|1|54| 54 |2022-01-09 10:58:00
PP0101-0050|3|339| 113 |2022-01-09 11:45:00
PROGEN-L-0012|3|642| 214 |2022-01-09 15:56:00
PDA14S|2|1586| 793 |2022-01-09 02:04:00
A0403-0012|2|70| 35 |2022-01-09 18:37:00
A0403-0011|2|32| 16 |2022-01-09 03:31:00
PP0101-0003|1|199| 199 |2022-01-09 07:17:00
A0405-0002|1|83| 83 |2022-01-09 08:39:00
A0405-0003|3|162| 54 |2022-01-09 09:03:00
A0403-0012|1|35| 35 |2022-01-09 05:12:00
PP0101-0003|3|597| 199 |2022-01-09 18:32:00
PP0101-0050|1|113| 113 |2022-01-09 18:46:00
SL36200BL|3|195| 65 |2022-01-09 20:17:00
A0405-0001|1|128| 128 |2022-01-09 18:11:00
A0403-0013|2|110| 55 |2022-01-09 13:11:00
A0002|3|3000| 1000 |2022-01-09 08:20:00
SL36200BL|3|195| 65 |2022-01-09 16:43:00
PROGEN-S-0010|3|642| 214 |2022-01-09 20:59:00
A0403-0013|2|110| 55 |2022-01-09 03:10:00
PROGEN-M-0011|2|428| 214 |2022-01-09 12:07:00
A0403-0013|3|165| 55 |2022-01-09 20:39:00
A0001|2|7000| 3500 |2022-01-09 13:14:00
PP0101-0003|2|398| 199 |2022-01-09 18:44:00
A0405-0003|3|162| 54 |2022-01-09 02:21:00
CC0904-0003|2|174| 87 |2022-01-09 18:52:00
PDA14S|3|2379| 793 |2022-01-09 18:44:00
A0405-0003|2|108| 54 |2022-01-09 19:37:00
PROGEN-S-0010|3|642| 214 |2022-01-09 05:21:00
DX-120ST|2|1176| 588 |2022-01-09 16:48:00
A0403-0012|1|35| 35 |2022-01-09 12:27:00
A0403-0012|2|70| 35 |2022-01-09 18:33:00
A0405-0001|2|256| 128 |2022-01-09 10:08:00
PROGEN-L-0012|2|428| 214 |2022-01-09 05:28:00
PROGEN-S-0010|1|214| 214 |2022-01-09 04:21:00
PP0101-0050|1|113| 113 |2022-01-09 10:10:00
PROGEN-L-0012|2|428| 214 |2022-01-09 10:44:00
A0002|3|3000| 1000 |2022-01-09 11:32:00
A0405-0003|1|54| 54 |2022-01-09 11:11:00
PROGEN-L-0012|3|642| 214 |2022-01-09 20:41:00
A0002|1|1000| 1000 |2022-01-09 21:34:00
A0403-0011|3|48| 16 |2022-01-09 09:13:00
PDA14S|1|793| 793 |2022-01-09 05:51:00
SL36200BL|3|195| 65 |2022-01-09 09:57:00
A0403-0013|3|165| 55 |2022-01-09 18:34:00
A0405-0003|2|108| 54 |2022-01-09 02:48:00
A0403-0014|1|90| 90 |2022-01-09 16:11:00
SDCZ50|1|126| 126 |2022-01-09 07:44:00
CC0904-0002|3|420| 140 |2022-01-09 08:46:00
A0403-0014|1|90| 90 |2022-01-09 17:36:00
A0405-0001|2|256| 128 |2022-01-09 05:58:00
PP0101-0003|1|199| 199 |2022-01-09 16:37:00
A0403-0014|2|180| 90 |2022-01-09 15:32:00
PROGEN-L-0012|2|428| 214 |2022-01-09 03:44:00
A0403-0011|3|48| 16 |2022-01-09 11:34:00
PP0101-0050|1|113| 113 |2022-01-09 05:27:00
A0403-0011|1|16| 16 |2022-01-09 19:10:00
A0405-0001|3|384| 128 |2022-01-09 21:29:00
A0403-0014|1|90| 90 |2022-01-09 09:00:00
PP0101-0003|2|398| 199 |2022-01-09 07:00:00
CC0904-0003|3|261| 87 |2022-01-09 11:17:00
SDCZ50|2|252| 126 |2022-01-09 18:17:00
PP0101-0050|3|339| 113 |2022-01-09 20:36:00
