product_code|qty|payment|price_per_unit|payment_date
PROGEN-M-0011|1|214| 214 |2022-02-13 05:06:00
PROGEN-L-0012|1|214| 214 |2022-02-13 13:28:00
DX-120ST|1|588| 588 |2022-02-13 01:53:00
A0403-0011|3|48| 16 |2022-02-13 08:24:00
PROGEN-L-0012|3|642| 214 |2022-02-13 16:15:00
A0405-0001|3|384| 128 |2022-02-13 11:05:00
A0403-0013|1|55| 55 |2022-02-13 01:46:00
A0001|3|10500| 3500 |2022-02-13 17:15:00
A0405-0003|2|108| 54 |2022-02-13 15:29:00
PROGEN-S-0010|2|428| 214 |2022-02-13 04:05:00
A0403-0013|2|110| 55 |2022-02-13 02:53:00
CC0904-0002|2|280| 140 |2022-02-13 05:05:00
A0002|3|3000| 1000 |2022-02-13 04:55:00
A0405-0002|1|83| 83 |2022-02-13 07:21:00
A0403-0013|1|55| 55 |2022-02-13 09:58:00
A0001|3|10500| 3500 |2022-02-13 17:20:00
A0405-0002|2|166| 83 |2022-02-13 07:45:00
A0405-0003|3|162| 54 |2022-02-13 05:14:00
PP0101-0003|3|597| 199 |2022-02-13 11:28:00
PROGEN-S-0010|3|642| 214 |2022-02-13 11:38:00
PP0101-0003|1|199| 199 |2022-02-13 20:48:00
PROGEN-L-0012|2|428| 214 |2022-02-13 07:22:00
PP0101-0050|2|226| 113 |2022-02-13 17:15:00
A0403-0013|2|110| 55 |2022-02-13 01:50:00
PP0101-0003|1|199| 199 |2022-02-13 17:24:00
A0405-0002|3|249| 83 |2022-02-13 05:20:00
A0403-0011|3|48| 16 |2022-02-13 10:33:00
A0002|2|2000| 1000 |2022-02-13 01:34:00
A0403-0012|3|105| 35 |2022-02-13 03:20:00
PROGEN-S-0010|1|214| 214 |2022-02-13 16:06:00
PP0101-0003|2|398| 199 |2022-02-13 03:52:00
PDA14S|1|793| 793 |2022-02-13 07:56:00
PDA14S|1|793| 793 |2022-02-13 17:04:00
PP0101-0050|3|339| 113 |2022-02-13 07:04:00
PP0101-0003|2|398| 199 |2022-02-13 15:33:00
SDCZ50|1|126| 126 |2022-02-13 10:27:00
A0405-0002|1|83| 83 |2022-02-13 19:37:00
PROGEN-S-0010|2|428| 214 |2022-02-13 01:02:00
PROGEN-S-0010|3|642| 214 |2022-02-13 12:16:00
A0405-0001|3|384| 128 |2022-02-13 17:38:00
PDA14S|2|1586| 793 |2022-02-13 11:13:00
PP0101-0050|2|226| 113 |2022-02-13 09:33:00
A0403-0013|3|165| 55 |2022-02-13 08:07:00
PP0101-0003|2|398| 199 |2022-02-13 21:56:00
PP0101-0050|2|226| 113 |2022-02-13 09:55:00
A0403-0011|3|48| 16 |2022-02-13 14:04:00
SL36200BL|3|195| 65 |2022-02-13 04:38:00
A0405-0001|1|128| 128 |2022-02-13 13:44:00
PROGEN-L-0012|3|642| 214 |2022-02-13 14:55:00
A0403-0011|2|32| 16 |2022-02-13 12:52:00
CC0904-0003|3|261| 87 |2022-02-13 15:19:00
PDA14S|2|1586| 793 |2022-02-13 16:37:00
CC0904-0002|3|420| 140 |2022-02-13 13:10:00
SDCZ50|1|126| 126 |2022-02-13 14:28:00
CC0904-0002|1|140| 140 |2022-02-13 06:02:00
SL36200BL|3|195| 65 |2022-02-13 07:05:00
A0403-0011|1|16| 16 |2022-02-13 18:59:00
SDCZ50|3|378| 126 |2022-02-13 16:13:00
