product_code|qty|payment|price_per_unit|payment_date
PROGEN-L-0012|3|642| 214 |2022-01-06 01:03:00
A0403-0012|2|70| 35 |2022-01-06 09:42:00
PROGEN-M-0011|2|428| 214 |2022-01-06 18:20:00
PDA14S|3|2379| 793 |2022-01-06 08:24:00
PP0101-0050|3|339| 113 |2022-01-06 08:48:00
A0001|2|7000| 3500 |2022-01-06 19:40:00
CC0904-0002|3|420| 140 |2022-01-06 05:22:00
A0403-0011|3|48| 16 |2022-01-06 12:42:00
A0405-0002|1|83| 83 |2022-01-06 21:50:00
PROGEN-S-0010|2|428| 214 |2022-01-06 13:16:00
PDA14S|2|1586| 793 |2022-01-06 17:51:00
A0405-0002|2|166| 83 |2022-01-06 10:40:00
A0405-0002|3|249| 83 |2022-01-06 08:43:00
A0405-0002|2|166| 83 |2022-01-06 04:19:00
DX-120ST|2|1176| 588 |2022-01-06 06:05:00
A0403-0013|2|110| 55 |2022-01-06 16:54:00
PDA14S|2|1586| 793 |2022-01-06 21:15:00
PROGEN-M-0011|1|214| 214 |2022-01-06 11:20:00
CC0904-0003|2|174| 87 |2022-01-06 16:03:00
PROGEN-S-0010|1|214| 214 |2022-01-06 02:39:00
PDA14S|1|793| 793 |2022-01-06 01:07:00
A0403-0011|3|48| 16 |2022-01-06 21:47:00
PROGEN-M-0011|2|428| 214 |2022-01-06 17:53:00
A0403-0013|2|110| 55 |2022-01-06 05:08:00
A0403-0014|3|270| 90 |2022-01-06 02:14:00
PROGEN-M-0011|1|214| 214 |2022-01-06 09:21:00
CC0904-0002|1|140| 140 |2022-01-06 12:53:00
SDCZ50|2|252| 126 |2022-01-06 07:34:00
PROGEN-S-0010|2|428| 214 |2022-01-06 04:53:00
A0403-0011|3|48| 16 |2022-01-06 03:46:00
SDCZ50|1|126| 126 |2022-01-06 15:43:00
PP0101-0003|3|597| 199 |2022-01-06 06:40:00
A0405-0001|3|384| 128 |2022-01-06 07:46:00
PDA14S|3|2379| 793 |2022-01-06 08:33:00
PP0101-0050|1|113| 113 |2022-01-06 21:09:00
A0001|2|7000| 3500 |2022-01-06 19:54:00
A0403-0013|3|165| 55 |2022-01-06 08:46:00
PROGEN-L-0012|1|214| 214 |2022-01-06 02:12:00
CC0904-0003|1|87| 87 |2022-01-06 21:25:00
PDA14S|3|2379| 793 |2022-01-06 01:27:00
PROGEN-L-0012|1|214| 214 |2022-01-06 20:24:00
A0403-0013|1|55| 55 |2022-01-06 18:04:00
PP0101-0050|3|339| 113 |2022-01-06 01:40:00
PROGEN-M-0011|2|428| 214 |2022-01-06 07:42:00
A0001|3|10500| 3500 |2022-01-06 12:26:00
SL36200BL|2|130| 65 |2022-01-06 05:24:00
CC0904-0002|1|140| 140 |2022-01-06 03:33:00
PROGEN-M-0011|1|214| 214 |2022-01-06 03:11:00
A0001|3|10500| 3500 |2022-01-06 14:21:00
DX-120ST|3|1764| 588 |2022-01-06 08:10:00
A0403-0011|2|32| 16 |2022-01-06 05:52:00
A0403-0013|1|55| 55 |2022-01-06 16:28:00
A0405-0003|3|162| 54 |2022-01-06 08:03:00
SL36200BL|3|195| 65 |2022-01-06 12:30:00
A0403-0014|3|270| 90 |2022-01-06 17:25:00
A0405-0002|1|83| 83 |2022-01-06 19:41:00
A0403-0011|2|32| 16 |2022-01-06 17:17:00
A0403-0013|2|110| 55 |2022-01-06 03:57:00
PDA14S|3|2379| 793 |2022-01-06 08:29:00
A0002|2|2000| 1000 |2022-01-06 03:48:00
A0403-0011|3|48| 16 |2022-01-06 19:01:00
PROGEN-M-0011|3|642| 214 |2022-01-06 19:11:00
PDA14S|2|1586| 793 |2022-01-06 12:12:00
A0403-0012|2|70| 35 |2022-01-06 14:52:00
PROGEN-L-0012|3|642| 214 |2022-01-06 11:12:00
A0403-0011|1|16| 16 |2022-01-06 03:41:00
A0001|2|7000| 3500 |2022-01-06 09:20:00
A0403-0012|3|105| 35 |2022-01-06 07:29:00
A0001|1|3500| 3500 |2022-01-06 02:13:00
A0403-0014|2|180| 90 |2022-01-06 15:08:00
DX-120ST|2|1176| 588 |2022-01-06 07:42:00
SL36200BL|3|195| 65 |2022-01-06 07:23:00
SDCZ50|3|378| 126 |2022-01-06 15:47:00
CC0904-0003|2|174| 87 |2022-01-06 12:33:00
DX-120ST|1|588| 588 |2022-01-06 16:48:00
