product_code|qty|payment|price_per_unit|payment_date
CC0904-0003|3|261| 87 |2022-03-11 21:06:00
A0403-0014|1|90| 90 |2022-03-11 17:37:00
DX-120ST|3|1764| 588 |2022-03-11 05:38:00
SL36200BL|1|65| 65 |2022-03-11 09:57:00
A0002|1|1000| 1000 |2022-03-11 10:17:00
A0405-0003|3|162| 54 |2022-03-11 12:03:00
A0002|3|3000| 1000 |2022-03-11 15:05:00
A0405-0003|2|108| 54 |2022-03-11 13:56:00
A0403-0011|2|32| 16 |2022-03-11 16:00:00
A0403-0011|3|48| 16 |2022-03-11 13:24:00
SDCZ50|1|126| 126 |2022-03-11 02:07:00
PROGEN-M-0011|3|642| 214 |2022-03-11 21:35:00
CC0904-0003|1|87| 87 |2022-03-11 20:18:00
A0405-0002|1|83| 83 |2022-03-11 09:48:00
PDA14S|2|1586| 793 |2022-03-11 03:04:00
A0405-0001|1|128| 128 |2022-03-11 16:24:00
SDCZ50|1|126| 126 |2022-03-11 19:02:00
A0405-0001|2|256| 128 |2022-03-11 04:35:00
CC0904-0003|2|174| 87 |2022-03-11 04:14:00
PROGEN-L-0012|2|428| 214 |2022-03-11 14:45:00
A0403-0013|3|165| 55 |2022-03-11 11:57:00
A0403-0011|2|32| 16 |2022-03-11 18:53:00
A0403-0011|1|16| 16 |2022-03-11 01:36:00
PP0101-0050|2|226| 113 |2022-03-11 19:11:00
CC0904-0002|2|280| 140 |2022-03-11 17:37:00
DX-120ST|2|1176| 588 |2022-03-11 03:26:00
PP0101-0003|1|199| 199 |2022-03-11 19:16:00
A0403-0013|2|110| 55 |2022-03-11 18:38:00
SDCZ50|1|126| 126 |2022-03-11 03:12:00
A0405-0001|1|128| 128 |2022-03-11 14:20:00
CC0904-0002|2|280| 140 |2022-03-11 20:55:00
A0403-0013|2|110| 55 |2022-03-11 18:15:00
A0405-0003|1|54| 54 |2022-03-11 03:15:00
PDA14S|2|1586| 793 |2022-03-11 02:46:00
A0403-0013|1|55| 55 |2022-03-11 20:25:00
A0403-0012|2|70| 35 |2022-03-11 13:10:00
A0403-0011|2|32| 16 |2022-03-11 15:32:00
A0002|3|3000| 1000 |2022-03-11 14:13:00
CC0904-0003|2|174| 87 |2022-03-11 16:52:00
PROGEN-S-0010|2|428| 214 |2022-03-11 20:52:00
A0405-0003|2|108| 54 |2022-03-11 01:09:00
PROGEN-M-0011|1|214| 214 |2022-03-11 08:59:00
PROGEN-S-0010|3|642| 214 |2022-03-11 18:32:00
SDCZ50|1|126| 126 |2022-03-11 09:23:00
A0403-0014|1|90| 90 |2022-03-11 12:05:00
PP0101-0003|3|597| 199 |2022-03-11 01:05:00
PP0101-0050|1|113| 113 |2022-03-11 04:29:00
PROGEN-S-0010|1|214| 214 |2022-03-11 10:39:00
A0403-0011|1|16| 16 |2022-03-11 19:15:00
DX-120ST|2|1176| 588 |2022-03-11 13:01:00
SL36200BL|2|130| 65 |2022-03-11 11:31:00
PP0101-0003|2|398| 199 |2022-03-11 16:34:00
CC0904-0003|1|87| 87 |2022-03-11 19:43:00
A0002|3|3000| 1000 |2022-03-11 09:14:00
PP0101-0050|2|226| 113 |2022-03-11 09:48:00
PROGEN-S-0010|1|214| 214 |2022-03-11 01:33:00
A0001|2|7000| 3500 |2022-03-11 13:19:00
PP0101-0050|1|113| 113 |2022-03-11 11:29:00
A0403-0011|3|48| 16 |2022-03-11 04:11:00
A0405-0001|1|128| 128 |2022-03-11 01:19:00
PP0101-0003|1|199| 199 |2022-03-11 20:35:00
PROGEN-M-0011|1|214| 214 |2022-03-11 04:16:00
A0403-0014|2|180| 90 |2022-03-11 08:09:00
PDA14S|1|793| 793 |2022-03-11 16:11:00
PDA14S|1|793| 793 |2022-03-11 07:01:00
PROGEN-L-0012|1|214| 214 |2022-03-11 02:46:00
PDA14S|2|1586| 793 |2022-03-11 09:54:00
CC0904-0003|2|174| 87 |2022-03-11 11:29:00
A0405-0001|1|128| 128 |2022-03-11 03:10:00
A0403-0013|3|165| 55 |2022-03-11 13:02:00
A0405-0001|1|128| 128 |2022-03-11 06:24:00
A0403-0013|1|55| 55 |2022-03-11 09:13:00
A0001|3|10500| 3500 |2022-03-11 04:57:00
PP0101-0003|2|398| 199 |2022-03-11 21:59:00
PP0101-0050|3|339| 113 |2022-03-11 02:11:00
PROGEN-S-0010|1|214| 214 |2022-03-11 18:11:00
PDA14S|2|1586| 793 |2022-03-11 08:04:00
A0002|2|2000| 1000 |2022-03-11 11:24:00
A0403-0013|3|165| 55 |2022-03-11 11:54:00
A0405-0002|1|83| 83 |2022-03-11 14:42:00
A0405-0001|3|384| 128 |2022-03-11 07:57:00
A0403-0011|3|48| 16 |2022-03-11 21:53:00
PROGEN-M-0011|3|642| 214 |2022-03-11 13:15:00
SDCZ50|1|126| 126 |2022-03-11 12:07:00
CC0904-0002|3|420| 140 |2022-03-11 11:17:00
PROGEN-L-0012|2|428| 214 |2022-03-11 03:32:00
CC0904-0003|3|261| 87 |2022-03-11 07:53:00
PP0101-0050|1|113| 113 |2022-03-11 16:13:00
A0403-0011|3|48| 16 |2022-03-11 03:08:00
PDA14S|1|793| 793 |2022-03-11 01:20:00
PDA14S|2|1586| 793 |2022-03-11 05:09:00
A0002|1|1000| 1000 |2022-03-11 01:26:00
CC0904-0002|1|140| 140 |2022-03-11 17:06:00
A0001|3|10500| 3500 |2022-03-11 07:00:00
CC0904-0003|1|87| 87 |2022-03-11 03:58:00
PP0101-0003|1|199| 199 |2022-03-11 07:57:00
A0001|3|10500| 3500 |2022-03-11 12:39:00
A0403-0013|3|165| 55 |2022-03-11 05:00:00
PROGEN-S-0010|2|428| 214 |2022-03-11 08:55:00
A0403-0013|3|165| 55 |2022-03-11 12:53:00
SDCZ50|3|378| 126 |2022-03-11 15:05:00
A0403-0012|3|105| 35 |2022-03-11 18:52:00
PROGEN-M-0011|1|214| 214 |2022-03-11 02:03:00
A0002|1|1000| 1000 |2022-03-11 13:06:00
A0405-0001|1|128| 128 |2022-03-11 01:25:00
CC0904-0002|2|280| 140 |2022-03-11 01:23:00
A0001|1|3500| 3500 |2022-03-11 08:57:00
PROGEN-M-0011|3|642| 214 |2022-03-11 02:48:00
PROGEN-L-0012|2|428| 214 |2022-03-11 01:51:00
PROGEN-M-0011|2|428| 214 |2022-03-11 19:49:00
PP0101-0050|2|226| 113 |2022-03-11 12:44:00
A0403-0013|2|110| 55 |2022-03-11 06:52:00
CC0904-0002|2|280| 140 |2022-03-11 09:00:00
A0403-0014|2|180| 90 |2022-03-11 09:47:00
PROGEN-L-0012|1|214| 214 |2022-03-11 01:06:00
SL36200BL|2|130| 65 |2022-03-11 08:30:00
CC0904-0002|1|140| 140 |2022-03-11 07:19:00
CC0904-0003|1|87| 87 |2022-03-11 07:03:00
CC0904-0002|1|140| 140 |2022-03-11 10:59:00
CC0904-0002|1|140| 140 |2022-03-11 13:58:00
A0403-0014|1|90| 90 |2022-03-11 09:17:00
A0403-0013|3|165| 55 |2022-03-11 07:20:00
A0002|3|3000| 1000 |2022-03-11 18:23:00
PROGEN-M-0011|3|642| 214 |2022-03-11 12:27:00
A0403-0013|2|110| 55 |2022-03-11 09:25:00
PDA14S|3|2379| 793 |2022-03-11 16:09:00
A0403-0012|3|105| 35 |2022-03-11 13:40:00
PP0101-0003|2|398| 199 |2022-03-11 06:42:00
A0405-0003|1|54| 54 |2022-03-11 11:44:00
SDCZ50|1|126| 126 |2022-03-11 21:53:00
A0403-0011|1|16| 16 |2022-03-11 20:36:00
A0405-0001|3|384| 128 |2022-03-11 19:24:00
CC0904-0003|1|87| 87 |2022-03-11 21:09:00
A0002|1|1000| 1000 |2022-03-11 11:24:00
A0403-0014|1|90| 90 |2022-03-11 06:31:00
A0001|1|3500| 3500 |2022-03-11 10:46:00
A0001|2|7000| 3500 |2022-03-11 02:49:00
A0002|2|2000| 1000 |2022-03-11 11:43:00
A0403-0012|3|105| 35 |2022-03-11 19:45:00
CC0904-0003|1|87| 87 |2022-03-11 05:12:00
CC0904-0002|2|280| 140 |2022-03-11 17:02:00
PROGEN-M-0011|2|428| 214 |2022-03-11 06:41:00
DX-120ST|3|1764| 588 |2022-03-11 18:43:00
PP0101-0050|2|226| 113 |2022-03-11 18:24:00
A0403-0012|1|35| 35 |2022-03-11 04:33:00
A0403-0014|1|90| 90 |2022-03-11 11:03:00
A0002|1|1000| 1000 |2022-03-11 05:44:00
A0405-0001|1|128| 128 |2022-03-11 09:43:00
PROGEN-L-0012|3|642| 214 |2022-03-11 16:19:00
DX-120ST|3|1764| 588 |2022-03-11 08:56:00
A0405-0001|1|128| 128 |2022-03-11 02:58:00
