product_code|qty|payment|price_per_unit|payment_date
A0403-0014|3|270| 90 |2022-03-03 01:05:00
PROGEN-L-0012|2|428| 214 |2022-03-03 12:08:00
A0405-0001|2|256| 128 |2022-03-03 15:59:00
PROGEN-M-0011|3|642| 214 |2022-03-03 11:17:00
PP0101-0050|3|339| 113 |2022-03-03 18:08:00
A0001|3|10500| 3500 |2022-03-03 11:21:00
A0403-0014|3|270| 90 |2022-03-03 19:50:00
A0403-0011|1|16| 16 |2022-03-03 18:31:00
A0403-0014|1|90| 90 |2022-03-03 10:21:00
CC0904-0002|1|140| 140 |2022-03-03 06:50:00
A0405-0003|1|54| 54 |2022-03-03 20:30:00
A0405-0003|2|108| 54 |2022-03-03 08:24:00
PP0101-0050|1|113| 113 |2022-03-03 07:11:00
A0403-0014|3|270| 90 |2022-03-03 05:31:00
PDA14S|1|793| 793 |2022-03-03 07:16:00
SDCZ50|2|252| 126 |2022-03-03 01:11:00
SL36200BL|1|65| 65 |2022-03-03 01:03:00
DX-120ST|1|588| 588 |2022-03-03 10:18:00
A0405-0001|2|256| 128 |2022-03-03 12:47:00
PP0101-0050|2|226| 113 |2022-03-03 21:17:00
SDCZ50|1|126| 126 |2022-03-03 19:50:00
A0403-0011|3|48| 16 |2022-03-03 01:45:00
PROGEN-S-0010|3|642| 214 |2022-03-03 18:32:00
A0405-0001|3|384| 128 |2022-03-03 02:36:00
PROGEN-M-0011|2|428| 214 |2022-03-03 10:34:00
PROGEN-S-0010|2|428| 214 |2022-03-03 06:50:00
PROGEN-L-0012|1|214| 214 |2022-03-03 18:29:00
A0403-0013|1|55| 55 |2022-03-03 10:22:00
PROGEN-S-0010|2|428| 214 |2022-03-03 18:44:00
A0002|3|3000| 1000 |2022-03-03 18:52:00
A0403-0012|1|35| 35 |2022-03-03 06:19:00
A0405-0002|3|249| 83 |2022-03-03 10:33:00
A0002|2|2000| 1000 |2022-03-03 10:12:00
A0403-0012|3|105| 35 |2022-03-03 20:22:00
A0403-0012|1|35| 35 |2022-03-03 21:44:00
A0403-0014|1|90| 90 |2022-03-03 19:21:00
SDCZ50|1|126| 126 |2022-03-03 06:43:00
PDA14S|3|2379| 793 |2022-03-03 18:19:00
A0405-0001|1|128| 128 |2022-03-03 07:35:00
A0001|3|10500| 3500 |2022-03-03 08:45:00
A0001|2|7000| 3500 |2022-03-03 15:45:00
A0001|3|10500| 3500 |2022-03-03 11:36:00
SDCZ50|1|126| 126 |2022-03-03 14:07:00
A0403-0011|1|16| 16 |2022-03-03 11:36:00
DX-120ST|2|1176| 588 |2022-03-03 21:15:00
A0403-0012|1|35| 35 |2022-03-03 07:06:00
A0001|1|3500| 3500 |2022-03-03 01:18:00
A0405-0001|3|384| 128 |2022-03-03 09:12:00
PROGEN-L-0012|3|642| 214 |2022-03-03 20:02:00
CC0904-0003|1|87| 87 |2022-03-03 10:17:00
PDA14S|2|1586| 793 |2022-03-03 12:49:00
PROGEN-M-0011|2|428| 214 |2022-03-03 15:01:00
A0403-0012|2|70| 35 |2022-03-03 17:24:00
PROGEN-M-0011|1|214| 214 |2022-03-03 12:37:00
A0405-0003|3|162| 54 |2022-03-03 19:02:00
A0002|3|3000| 1000 |2022-03-03 04:46:00
PROGEN-L-0012|3|642| 214 |2022-03-03 13:06:00
DX-120ST|1|588| 588 |2022-03-03 09:52:00
PROGEN-L-0012|3|642| 214 |2022-03-03 20:59:00
SL36200BL|2|130| 65 |2022-03-03 07:52:00
A0405-0001|3|384| 128 |2022-03-03 10:08:00
A0403-0013|1|55| 55 |2022-03-03 10:49:00
PROGEN-M-0011|2|428| 214 |2022-03-03 01:13:00
PP0101-0050|3|339| 113 |2022-03-03 03:01:00
PP0101-0050|1|113| 113 |2022-03-03 15:38:00
PROGEN-L-0012|1|214| 214 |2022-03-03 20:46:00
A0405-0002|3|249| 83 |2022-03-03 12:19:00
A0403-0014|1|90| 90 |2022-03-03 20:54:00
PROGEN-M-0011|2|428| 214 |2022-03-03 16:35:00
PROGEN-S-0010|1|214| 214 |2022-03-03 02:27:00
PDA14S|3|2379| 793 |2022-03-03 08:03:00
A0001|3|10500| 3500 |2022-03-03 21:20:00
A0405-0001|2|256| 128 |2022-03-03 08:41:00
A0403-0013|3|165| 55 |2022-03-03 09:11:00
CC0904-0002|2|280| 140 |2022-03-03 04:32:00
SDCZ50|2|252| 126 |2022-03-03 05:14:00
CC0904-0003|1|87| 87 |2022-03-03 03:40:00
CC0904-0003|1|87| 87 |2022-03-03 16:50:00
A0403-0014|2|180| 90 |2022-03-03 11:50:00
PROGEN-L-0012|2|428| 214 |2022-03-03 15:24:00
SDCZ50|3|378| 126 |2022-03-03 15:20:00
A0405-0001|1|128| 128 |2022-03-03 01:35:00
SDCZ50|3|378| 126 |2022-03-03 06:52:00
A0405-0001|2|256| 128 |2022-03-03 15:44:00
A0405-0003|2|108| 54 |2022-03-03 08:49:00
A0403-0014|2|180| 90 |2022-03-03 08:14:00
PROGEN-S-0010|2|428| 214 |2022-03-03 10:44:00
A0405-0002|3|249| 83 |2022-03-03 02:36:00
PP0101-0003|2|398| 199 |2022-03-03 15:33:00
A0403-0014|1|90| 90 |2022-03-03 05:10:00
PP0101-0050|1|113| 113 |2022-03-03 02:11:00
A0405-0001|1|128| 128 |2022-03-03 20:51:00
A0403-0011|3|48| 16 |2022-03-03 16:26:00
A0405-0003|1|54| 54 |2022-03-03 20:00:00
A0002|2|2000| 1000 |2022-03-03 03:55:00
A0405-0002|1|83| 83 |2022-03-03 13:41:00
A0001|2|7000| 3500 |2022-03-03 21:21:00
A0403-0014|1|90| 90 |2022-03-03 06:37:00
CC0904-0003|3|261| 87 |2022-03-03 07:59:00
A0403-0012|3|105| 35 |2022-03-03 19:51:00
CC0904-0002|2|280| 140 |2022-03-03 14:11:00
SL36200BL|1|65| 65 |2022-03-03 16:00:00
DX-120ST|3|1764| 588 |2022-03-03 17:15:00
PROGEN-M-0011|3|642| 214 |2022-03-03 10:27:00
PROGEN-L-0012|2|428| 214 |2022-03-03 02:58:00
A0002|2|2000| 1000 |2022-03-03 08:17:00
CC0904-0002|2|280| 140 |2022-03-03 08:40:00
CC0904-0002|1|140| 140 |2022-03-03 21:09:00
PDA14S|1|793| 793 |2022-03-03 19:14:00
A0405-0001|1|128| 128 |2022-03-03 02:02:00
PP0101-0050|3|339| 113 |2022-03-03 21:42:00
A0403-0012|2|70| 35 |2022-03-03 20:52:00
SL36200BL|2|130| 65 |2022-03-03 02:53:00
SL36200BL|2|130| 65 |2022-03-03 04:42:00
PP0101-0050|3|339| 113 |2022-03-03 14:08:00
A0403-0011|1|16| 16 |2022-03-03 19:01:00
SDCZ50|2|252| 126 |2022-03-03 03:32:00
DX-120ST|2|1176| 588 |2022-03-03 21:28:00
PP0101-0003|1|199| 199 |2022-03-03 14:05:00
PROGEN-S-0010|2|428| 214 |2022-03-03 07:12:00
CC0904-0003|1|87| 87 |2022-03-03 01:46:00
