product_code|qty|payment|price_per_unit|payment_date
A0403-0011|3|48| 16 |2022-03-22 20:49:00
A0405-0001|3|384| 128 |2022-03-22 01:58:00
A0405-0001|3|384| 128 |2022-03-22 21:02:00
PP0101-0003|2|398| 199 |2022-03-22 07:44:00
PROGEN-M-0011|2|428| 214 |2022-03-22 20:50:00
A0403-0012|3|105| 35 |2022-03-22 06:47:00
A0405-0002|2|166| 83 |2022-03-22 17:52:00
PROGEN-M-0011|2|428| 214 |2022-03-22 05:45:00
SDCZ50|2|252| 126 |2022-03-22 07:38:00
CC0904-0002|2|280| 140 |2022-03-22 21:58:00
PROGEN-M-0011|3|642| 214 |2022-03-22 19:19:00
A0403-0013|1|55| 55 |2022-03-22 13:55:00
A0405-0003|2|108| 54 |2022-03-22 07:09:00
DX-120ST|1|588| 588 |2022-03-22 04:43:00
PP0101-0003|2|398| 199 |2022-03-22 07:41:00
A0405-0002|1|83| 83 |2022-03-22 03:58:00
A0405-0003|3|162| 54 |2022-03-22 08:36:00
SL36200BL|1|65| 65 |2022-03-22 11:00:00
A0405-0001|3|384| 128 |2022-03-22 15:56:00
CC0904-0002|1|140| 140 |2022-03-22 05:42:00
A0403-0012|1|35| 35 |2022-03-22 13:31:00
PDA14S|2|1586| 793 |2022-03-22 03:19:00
PP0101-0050|2|226| 113 |2022-03-22 09:36:00
A0405-0002|2|166| 83 |2022-03-22 12:16:00
PROGEN-S-0010|3|642| 214 |2022-03-22 19:53:00
A0405-0003|2|108| 54 |2022-03-22 11:09:00
A0403-0012|2|70| 35 |2022-03-22 12:29:00
PDA14S|3|2379| 793 |2022-03-22 10:39:00
PROGEN-M-0011|3|642| 214 |2022-03-22 02:20:00
PROGEN-S-0010|3|642| 214 |2022-03-22 21:41:00
A0405-0002|1|83| 83 |2022-03-22 14:12:00
A0001|1|3500| 3500 |2022-03-22 12:57:00
A0405-0003|3|162| 54 |2022-03-22 17:19:00
PROGEN-S-0010|2|428| 214 |2022-03-22 13:51:00
A0405-0002|3|249| 83 |2022-03-22 03:56:00
A0403-0014|2|180| 90 |2022-03-22 11:43:00
CC0904-0002|1|140| 140 |2022-03-22 04:25:00
CC0904-0003|2|174| 87 |2022-03-22 01:40:00
PDA14S|3|2379| 793 |2022-03-22 05:03:00
SL36200BL|2|130| 65 |2022-03-22 16:10:00
PROGEN-M-0011|2|428| 214 |2022-03-22 03:23:00
PROGEN-S-0010|3|642| 214 |2022-03-22 08:29:00
SDCZ50|1|126| 126 |2022-03-22 01:57:00
PP0101-0050|2|226| 113 |2022-03-22 10:17:00
PP0101-0050|2|226| 113 |2022-03-22 07:29:00
PP0101-0050|1|113| 113 |2022-03-22 08:12:00
A0403-0014|3|270| 90 |2022-03-22 21:15:00
CC0904-0002|3|420| 140 |2022-03-22 01:06:00
CC0904-0002|2|280| 140 |2022-03-22 04:35:00
A0403-0011|2|32| 16 |2022-03-22 05:44:00
PP0101-0050|1|113| 113 |2022-03-22 21:38:00
A0403-0011|1|16| 16 |2022-03-22 16:33:00
A0403-0012|3|105| 35 |2022-03-22 19:14:00
A0405-0003|1|54| 54 |2022-03-22 12:52:00
PROGEN-L-0012|3|642| 214 |2022-03-22 11:18:00
CC0904-0002|3|420| 140 |2022-03-22 12:41:00
A0405-0002|3|249| 83 |2022-03-22 05:16:00
DX-120ST|3|1764| 588 |2022-03-22 21:00:00
A0403-0013|2|110| 55 |2022-03-22 15:15:00
PP0101-0003|1|199| 199 |2022-03-22 01:25:00
A0403-0014|1|90| 90 |2022-03-22 02:14:00
PP0101-0003|3|597| 199 |2022-03-22 02:17:00
CC0904-0002|3|420| 140 |2022-03-22 07:57:00
SDCZ50|1|126| 126 |2022-03-22 02:48:00
DX-120ST|3|1764| 588 |2022-03-22 07:23:00
PP0101-0003|2|398| 199 |2022-03-22 12:12:00
CC0904-0003|1|87| 87 |2022-03-22 13:27:00
PP0101-0003|2|398| 199 |2022-03-22 11:45:00
SDCZ50|3|378| 126 |2022-03-22 14:28:00
PROGEN-L-0012|2|428| 214 |2022-03-22 02:49:00
A0403-0011|2|32| 16 |2022-03-22 20:49:00
PROGEN-S-0010|1|214| 214 |2022-03-22 02:32:00
A0405-0002|1|83| 83 |2022-03-22 21:18:00
A0405-0003|1|54| 54 |2022-03-22 08:44:00
SL36200BL|2|130| 65 |2022-03-22 13:18:00
A0405-0003|3|162| 54 |2022-03-22 12:03:00
A0403-0011|3|48| 16 |2022-03-22 07:51:00
PROGEN-S-0010|1|214| 214 |2022-03-22 18:18:00
A0001|2|7000| 3500 |2022-03-22 07:05:00
PP0101-0050|2|226| 113 |2022-03-22 08:49:00
SL36200BL|1|65| 65 |2022-03-22 19:14:00
PROGEN-L-0012|2|428| 214 |2022-03-22 02:39:00
A0403-0014|3|270| 90 |2022-03-22 20:29:00
PP0101-0050|1|113| 113 |2022-03-22 13:41:00
A0405-0003|3|162| 54 |2022-03-22 20:27:00
A0002|1|1000| 1000 |2022-03-22 05:41:00
PROGEN-S-0010|1|214| 214 |2022-03-22 07:44:00
A0405-0003|3|162| 54 |2022-03-22 03:08:00
PP0101-0050|3|339| 113 |2022-03-22 15:17:00
A0403-0012|1|35| 35 |2022-03-22 11:54:00
A0002|2|2000| 1000 |2022-03-22 17:27:00
A0002|3|3000| 1000 |2022-03-22 16:12:00
SDCZ50|2|252| 126 |2022-03-22 07:21:00
CC0904-0002|3|420| 140 |2022-03-22 17:30:00
DX-120ST|1|588| 588 |2022-03-22 19:11:00
CC0904-0002|1|140| 140 |2022-03-22 17:40:00
PROGEN-S-0010|2|428| 214 |2022-03-22 05:00:00
SDCZ50|1|126| 126 |2022-03-22 12:36:00
PP0101-0003|1|199| 199 |2022-03-22 11:41:00
A0405-0003|3|162| 54 |2022-03-22 15:22:00
A0405-0001|2|256| 128 |2022-03-22 20:42:00
SDCZ50|2|252| 126 |2022-03-22 13:31:00
A0405-0003|3|162| 54 |2022-03-22 21:40:00
A0403-0013|3|165| 55 |2022-03-22 07:22:00
SDCZ50|3|378| 126 |2022-03-22 11:28:00
CC0904-0002|3|420| 140 |2022-03-22 14:57:00
A0403-0013|2|110| 55 |2022-03-22 12:41:00
A0002|1|1000| 1000 |2022-03-22 17:30:00
SL36200BL|1|65| 65 |2022-03-22 15:34:00
SL36200BL|1|65| 65 |2022-03-22 15:23:00
PROGEN-L-0012|2|428| 214 |2022-03-22 13:55:00
PP0101-0003|1|199| 199 |2022-03-22 03:38:00
A0403-0013|2|110| 55 |2022-03-22 18:05:00
CC0904-0003|2|174| 87 |2022-03-22 18:37:00
DX-120ST|3|1764| 588 |2022-03-22 19:45:00
A0002|3|3000| 1000 |2022-03-22 06:02:00
A0405-0003|2|108| 54 |2022-03-22 09:54:00
A0403-0012|1|35| 35 |2022-03-22 18:18:00
CC0904-0002|1|140| 140 |2022-03-22 13:20:00
SDCZ50|1|126| 126 |2022-03-22 03:32:00
A0403-0012|3|105| 35 |2022-03-22 18:33:00
PDA14S|3|2379| 793 |2022-03-22 21:04:00
A0403-0011|1|16| 16 |2022-03-22 08:53:00
A0002|3|3000| 1000 |2022-03-22 02:43:00
CC0904-0002|1|140| 140 |2022-03-22 16:50:00
A0403-0013|1|55| 55 |2022-03-22 04:39:00
PP0101-0003|3|597| 199 |2022-03-22 05:30:00
A0403-0012|3|105| 35 |2022-03-22 08:37:00
DX-120ST|2|1176| 588 |2022-03-22 02:04:00
PROGEN-M-0011|2|428| 214 |2022-03-22 12:22:00
PROGEN-M-0011|2|428| 214 |2022-03-22 20:21:00
