product_code|qty|payment|price_per_unit|payment_date
PP0101-0003|3|597| 199 |2022-01-16 13:24:00
A0403-0012|3|105| 35 |2022-01-16 03:04:00
PROGEN-M-0011|1|214| 214 |2022-01-16 19:25:00
PROGEN-L-0012|3|642| 214 |2022-01-16 11:39:00
A0405-0002|1|83| 83 |2022-01-16 12:24:00
PDA14S|2|1586| 793 |2022-01-16 13:31:00
CC0904-0003|1|87| 87 |2022-01-16 13:08:00
SDCZ50|1|126| 126 |2022-01-16 08:50:00
A0405-0003|3|162| 54 |2022-01-16 19:52:00
A0002|2|2000| 1000 |2022-01-16 14:04:00
A0002|1|1000| 1000 |2022-01-16 01:00:00
A0403-0012|1|35| 35 |2022-01-16 06:39:00
PROGEN-S-0010|2|428| 214 |2022-01-16 18:01:00
CC0904-0002|1|140| 140 |2022-01-16 13:43:00
A0405-0002|1|83| 83 |2022-01-16 16:42:00
A0001|2|7000| 3500 |2022-01-16 14:26:00
SDCZ50|2|252| 126 |2022-01-16 11:59:00
PROGEN-L-0012|1|214| 214 |2022-01-16 14:50:00
A0403-0014|1|90| 90 |2022-01-16 13:02:00
CC0904-0002|3|420| 140 |2022-01-16 03:29:00
A0403-0011|3|48| 16 |2022-01-16 10:34:00
PROGEN-M-0011|3|642| 214 |2022-01-16 06:08:00
A0403-0011|1|16| 16 |2022-01-16 02:19:00
PROGEN-L-0012|2|428| 214 |2022-01-16 17:34:00
PDA14S|2|1586| 793 |2022-01-16 04:55:00
A0405-0002|1|83| 83 |2022-01-16 12:45:00
A0405-0003|1|54| 54 |2022-01-16 15:33:00
A0002|3|3000| 1000 |2022-01-16 16:18:00
SDCZ50|2|252| 126 |2022-01-16 15:42:00
A0405-0001|1|128| 128 |2022-01-16 19:56:00
CC0904-0002|1|140| 140 |2022-01-16 14:05:00
A0001|3|10500| 3500 |2022-01-16 06:50:00
A0403-0012|3|105| 35 |2022-01-16 05:28:00
CC0904-0003|2|174| 87 |2022-01-16 06:43:00
PP0101-0050|2|226| 113 |2022-01-16 02:21:00
PROGEN-M-0011|3|642| 214 |2022-01-16 09:15:00
A0403-0013|2|110| 55 |2022-01-16 03:58:00
PP0101-0050|3|339| 113 |2022-01-16 12:09:00
PROGEN-L-0012|1|214| 214 |2022-01-16 13:26:00
PROGEN-M-0011|3|642| 214 |2022-01-16 08:39:00
PP0101-0003|2|398| 199 |2022-01-16 19:24:00
SL36200BL|3|195| 65 |2022-01-16 21:30:00
A0002|3|3000| 1000 |2022-01-16 08:30:00
PDA14S|1|793| 793 |2022-01-16 18:22:00
A0405-0002|2|166| 83 |2022-01-16 21:33:00
CC0904-0002|1|140| 140 |2022-01-16 09:50:00
PP0101-0050|2|226| 113 |2022-01-16 19:12:00
SDCZ50|3|378| 126 |2022-01-16 03:46:00
PROGEN-M-0011|2|428| 214 |2022-01-16 15:11:00
A0405-0003|2|108| 54 |2022-01-16 05:31:00
PROGEN-M-0011|3|642| 214 |2022-01-16 21:25:00
A0001|1|3500| 3500 |2022-01-16 09:00:00
CC0904-0003|3|261| 87 |2022-01-16 18:41:00
A0403-0012|1|35| 35 |2022-01-16 11:04:00
SDCZ50|1|126| 126 |2022-01-16 01:23:00
A0403-0014|3|270| 90 |2022-01-16 04:03:00
A0002|2|2000| 1000 |2022-01-16 16:16:00
PDA14S|2|1586| 793 |2022-01-16 17:41:00
SL36200BL|2|130| 65 |2022-01-16 15:15:00
CC0904-0003|1|87| 87 |2022-01-16 21:02:00
PROGEN-S-0010|3|642| 214 |2022-01-16 11:41:00
PROGEN-L-0012|3|642| 214 |2022-01-16 09:31:00
A0403-0012|2|70| 35 |2022-01-16 16:06:00
A0405-0002|2|166| 83 |2022-01-16 02:34:00
DX-120ST|1|588| 588 |2022-01-16 06:46:00
PROGEN-S-0010|2|428| 214 |2022-01-16 19:22:00
A0405-0002|3|249| 83 |2022-01-16 19:59:00
A0405-0001|2|256| 128 |2022-01-16 17:36:00
SL36200BL|1|65| 65 |2022-01-16 12:51:00
CC0904-0003|1|87| 87 |2022-01-16 05:32:00
SDCZ50|3|378| 126 |2022-01-16 12:22:00
A0403-0013|3|165| 55 |2022-01-16 04:58:00
A0403-0014|3|270| 90 |2022-01-16 16:26:00
PROGEN-M-0011|3|642| 214 |2022-01-16 01:49:00
A0405-0001|2|256| 128 |2022-01-16 17:46:00
A0403-0013|1|55| 55 |2022-01-16 14:49:00
PDA14S|1|793| 793 |2022-01-16 20:25:00
PROGEN-M-0011|3|642| 214 |2022-01-16 12:12:00
A0405-0001|3|384| 128 |2022-01-16 15:48:00
A0403-0012|2|70| 35 |2022-01-16 09:14:00
PP0101-0003|1|199| 199 |2022-01-16 01:20:00
A0403-0014|1|90| 90 |2022-01-16 04:36:00
SL36200BL|2|130| 65 |2022-01-16 02:12:00
A0405-0001|2|256| 128 |2022-01-16 04:26:00
A0403-0011|2|32| 16 |2022-01-16 10:05:00
A0405-0001|1|128| 128 |2022-01-16 12:10:00
PP0101-0003|2|398| 199 |2022-01-16 21:35:00
A0405-0002|3|249| 83 |2022-01-16 05:31:00
SDCZ50|1|126| 126 |2022-01-16 16:12:00
SDCZ50|1|126| 126 |2022-01-16 01:03:00
A0001|2|7000| 3500 |2022-01-16 04:29:00
DX-120ST|2|1176| 588 |2022-01-16 02:34:00
