product_code|qty|payment|price_per_unit|payment_date
A0403-0013|3|165| 55 |2022-01-12 02:53:00
SDCZ50|3|378| 126 |2022-01-12 02:20:00
PP0101-0050|1|113| 113 |2022-01-12 21:08:00
PDA14S|1|793| 793 |2022-01-12 19:45:00
SL36200BL|3|195| 65 |2022-01-12 17:05:00
A0405-0003|2|108| 54 |2022-01-12 14:03:00
CC0904-0002|2|280| 140 |2022-01-12 15:13:00
A0002|2|2000| 1000 |2022-01-12 10:39:00
A0405-0003|3|162| 54 |2022-01-12 11:19:00
CC0904-0002|3|420| 140 |2022-01-12 05:36:00
CC0904-0002|3|420| 140 |2022-01-12 04:55:00
A0405-0001|2|256| 128 |2022-01-12 20:13:00
A0403-0013|3|165| 55 |2022-01-12 06:26:00
A0405-0001|2|256| 128 |2022-01-12 15:09:00
A0001|3|10500| 3500 |2022-01-12 16:26:00
A0405-0003|2|108| 54 |2022-01-12 20:05:00
A0405-0003|1|54| 54 |2022-01-12 09:14:00
CC0904-0003|1|87| 87 |2022-01-12 08:52:00
PP0101-0050|1|113| 113 |2022-01-12 15:56:00
A0403-0012|1|35| 35 |2022-01-12 15:00:00
A0001|2|7000| 3500 |2022-01-12 07:04:00
PP0101-0050|3|339| 113 |2022-01-12 02:33:00
A0403-0012|3|105| 35 |2022-01-12 03:30:00
CC0904-0003|1|87| 87 |2022-01-12 02:07:00
CC0904-0003|3|261| 87 |2022-01-12 06:06:00
PP0101-0050|1|113| 113 |2022-01-12 02:04:00
CC0904-0003|2|174| 87 |2022-01-12 21:37:00
PROGEN-M-0011|3|642| 214 |2022-01-12 07:15:00
A0405-0002|1|83| 83 |2022-01-12 09:30:00
SDCZ50|2|252| 126 |2022-01-12 17:21:00
PDA14S|3|2379| 793 |2022-01-12 14:23:00
A0403-0013|2|110| 55 |2022-01-12 21:31:00
A0405-0003|2|108| 54 |2022-01-12 20:42:00
SDCZ50|3|378| 126 |2022-01-12 20:18:00
PDA14S|3|2379| 793 |2022-01-12 08:44:00
CC0904-0002|1|140| 140 |2022-01-12 16:49:00
PROGEN-L-0012|1|214| 214 |2022-01-12 19:42:00
CC0904-0002|1|140| 140 |2022-01-12 15:37:00
A0001|1|3500| 3500 |2022-01-12 03:37:00
PDA14S|1|793| 793 |2022-01-12 14:14:00
PDA14S|2|1586| 793 |2022-01-12 13:04:00
A0405-0003|2|108| 54 |2022-01-12 04:43:00
SL36200BL|3|195| 65 |2022-01-12 10:11:00
DX-120ST|2|1176| 588 |2022-01-12 01:36:00
A0002|2|2000| 1000 |2022-01-12 02:20:00
CC0904-0002|1|140| 140 |2022-01-12 06:49:00
PP0101-0003|1|199| 199 |2022-01-12 09:44:00
PP0101-0050|3|339| 113 |2022-01-12 12:54:00
A0403-0011|1|16| 16 |2022-01-12 04:30:00
PROGEN-L-0012|1|214| 214 |2022-01-12 21:07:00
PROGEN-S-0010|3|642| 214 |2022-01-12 02:40:00
DX-120ST|1|588| 588 |2022-01-12 19:51:00
PROGEN-L-0012|3|642| 214 |2022-01-12 13:33:00
SDCZ50|3|378| 126 |2022-01-12 04:59:00
PROGEN-L-0012|2|428| 214 |2022-01-12 11:24:00
PROGEN-L-0012|2|428| 214 |2022-01-12 10:48:00
PROGEN-L-0012|3|642| 214 |2022-01-12 21:12:00
CC0904-0002|1|140| 140 |2022-01-12 05:03:00
A0405-0003|3|162| 54 |2022-01-12 19:38:00
A0403-0011|3|48| 16 |2022-01-12 16:11:00
PDA14S|2|1586| 793 |2022-01-12 05:39:00
PROGEN-L-0012|3|642| 214 |2022-01-12 02:55:00
A0405-0003|2|108| 54 |2022-01-12 13:36:00
PDA14S|2|1586| 793 |2022-01-12 02:04:00
CC0904-0003|1|87| 87 |2022-01-12 20:43:00
A0403-0012|3|105| 35 |2022-01-12 03:53:00
PP0101-0003|2|398| 199 |2022-01-12 17:37:00
CC0904-0003|1|87| 87 |2022-01-12 17:02:00
A0403-0013|3|165| 55 |2022-01-12 14:51:00
PP0101-0003|2|398| 199 |2022-01-12 10:42:00
PROGEN-M-0011|2|428| 214 |2022-01-12 11:03:00
A0002|3|3000| 1000 |2022-01-12 04:24:00
A0403-0014|2|180| 90 |2022-01-12 18:18:00
A0403-0014|1|90| 90 |2022-01-12 02:33:00
A0403-0014|1|90| 90 |2022-01-12 18:09:00
A0002|1|1000| 1000 |2022-01-12 20:40:00
CC0904-0002|1|140| 140 |2022-01-12 10:15:00
A0405-0001|3|384| 128 |2022-01-12 03:06:00
PP0101-0003|1|199| 199 |2022-01-12 18:43:00
A0405-0003|3|162| 54 |2022-01-12 13:08:00
A0002|3|3000| 1000 |2022-01-12 13:03:00
A0403-0011|3|48| 16 |2022-01-12 10:21:00
PROGEN-M-0011|1|214| 214 |2022-01-12 11:53:00
PP0101-0003|2|398| 199 |2022-01-12 18:19:00
DX-120ST|2|1176| 588 |2022-01-12 11:46:00
PROGEN-L-0012|2|428| 214 |2022-01-12 09:34:00
A0405-0003|1|54| 54 |2022-01-12 05:41:00
A0405-0002|2|166| 83 |2022-01-12 12:24:00
A0403-0013|2|110| 55 |2022-01-12 07:38:00
A0403-0012|2|70| 35 |2022-01-12 20:24:00
PROGEN-S-0010|1|214| 214 |2022-01-12 17:45:00
A0403-0014|3|270| 90 |2022-01-12 11:54:00
A0403-0011|1|16| 16 |2022-01-12 14:10:00
SL36200BL|1|65| 65 |2022-01-12 18:02:00
A0403-0011|2|32| 16 |2022-01-12 21:46:00
PROGEN-M-0011|1|214| 214 |2022-01-12 03:46:00
A0405-0003|3|162| 54 |2022-01-12 08:11:00
PROGEN-L-0012|3|642| 214 |2022-01-12 06:03:00
SDCZ50|2|252| 126 |2022-01-12 21:44:00
