product_code|qty|payment|price_per_unit|payment_date
SDCZ50|3|378| 126 |2022-03-07 02:22:00
A0403-0012|3|105| 35 |2022-03-07 05:55:00
DX-120ST|2|1176| 588 |2022-03-07 19:08:00
A0002|1|1000| 1000 |2022-03-07 14:21:00
CC0904-0002|1|140| 140 |2022-03-07 05:00:00
A0403-0013|3|165| 55 |2022-03-07 07:47:00
A0405-0001|2|256| 128 |2022-03-07 19:50:00
A0403-0012|1|35| 35 |2022-03-07 11:56:00
PROGEN-M-0011|3|642| 214 |2022-03-07 07:24:00
A0002|2|2000| 1000 |2022-03-07 17:06:00
A0403-0014|2|180| 90 |2022-03-07 15:11:00
A0403-0013|3|165| 55 |2022-03-07 13:32:00
PROGEN-S-0010|2|428| 214 |2022-03-07 01:06:00
A0405-0001|1|128| 128 |2022-03-07 02:52:00
PROGEN-S-0010|3|642| 214 |2022-03-07 13:54:00
PDA14S|1|793| 793 |2022-03-07 02:39:00
PROGEN-M-0011|2|428| 214 |2022-03-07 18:44:00
A0405-0001|2|256| 128 |2022-03-07 14:43:00
A0403-0011|1|16| 16 |2022-03-07 12:44:00
CC0904-0003|3|261| 87 |2022-03-07 14:21:00
A0405-0002|2|166| 83 |2022-03-07 04:20:00
PROGEN-S-0010|1|214| 214 |2022-03-07 02:13:00
PP0101-0050|2|226| 113 |2022-03-07 16:11:00
A0405-0003|2|108| 54 |2022-03-07 01:19:00
A0403-0014|1|90| 90 |2022-03-07 06:03:00
CC0904-0003|1|87| 87 |2022-03-07 07:40:00
PROGEN-M-0011|2|428| 214 |2022-03-07 11:46:00
SL36200BL|1|65| 65 |2022-03-07 18:08:00
SL36200BL|1|65| 65 |2022-03-07 08:56:00
A0001|1|3500| 3500 |2022-03-07 06:10:00
PROGEN-S-0010|2|428| 214 |2022-03-07 21:24:00
A0403-0011|3|48| 16 |2022-03-07 01:01:00
PDA14S|3|2379| 793 |2022-03-07 03:12:00
A0002|2|2000| 1000 |2022-03-07 15:12:00
A0403-0013|3|165| 55 |2022-03-07 13:48:00
A0405-0002|3|249| 83 |2022-03-07 19:35:00
PROGEN-S-0010|3|642| 214 |2022-03-07 14:42:00
CC0904-0002|1|140| 140 |2022-03-07 11:24:00
A0002|2|2000| 1000 |2022-03-07 14:15:00
A0405-0003|2|108| 54 |2022-03-07 01:31:00
PP0101-0003|1|199| 199 |2022-03-07 12:39:00
SL36200BL|2|130| 65 |2022-03-07 12:55:00
A0403-0014|3|270| 90 |2022-03-07 19:01:00
A0403-0013|3|165| 55 |2022-03-07 04:03:00
A0403-0011|2|32| 16 |2022-03-07 09:22:00
PROGEN-L-0012|2|428| 214 |2022-03-07 07:54:00
PROGEN-S-0010|3|642| 214 |2022-03-07 21:11:00
A0001|3|10500| 3500 |2022-03-07 17:44:00
DX-120ST|3|1764| 588 |2022-03-07 13:57:00
A0403-0011|1|16| 16 |2022-03-07 07:11:00
A0405-0003|1|54| 54 |2022-03-07 04:46:00
PROGEN-S-0010|3|642| 214 |2022-03-07 20:19:00
PP0101-0050|3|339| 113 |2022-03-07 19:56:00
A0403-0012|1|35| 35 |2022-03-07 14:41:00
SL36200BL|3|195| 65 |2022-03-07 19:31:00
DX-120ST|3|1764| 588 |2022-03-07 08:21:00
A0403-0014|2|180| 90 |2022-03-07 19:07:00
A0405-0001|1|128| 128 |2022-03-07 11:54:00
A0405-0002|2|166| 83 |2022-03-07 20:40:00
SDCZ50|2|252| 126 |2022-03-07 15:35:00
A0001|2|7000| 3500 |2022-03-07 19:43:00
CC0904-0003|3|261| 87 |2022-03-07 11:31:00
A0405-0003|3|162| 54 |2022-03-07 17:10:00
A0405-0001|1|128| 128 |2022-03-07 19:09:00
A0403-0013|1|55| 55 |2022-03-07 02:12:00
A0405-0002|3|249| 83 |2022-03-07 12:14:00
CC0904-0002|3|420| 140 |2022-03-07 06:29:00
CC0904-0003|1|87| 87 |2022-03-07 21:26:00
A0403-0011|3|48| 16 |2022-03-07 12:45:00
DX-120ST|2|1176| 588 |2022-03-07 10:49:00
DX-120ST|3|1764| 588 |2022-03-07 03:29:00
A0405-0002|1|83| 83 |2022-03-07 08:57:00
