product_code|qty|payment|price_per_unit|payment_date
PROGEN-L-0012|3|642| 214 |2022-01-27 12:06:00
SDCZ50|2|252| 126 |2022-01-27 07:48:00
PDA14S|3|2379| 793 |2022-01-27 21:25:00
PP0101-0050|3|339| 113 |2022-01-27 14:28:00
PDA14S|1|793| 793 |2022-01-27 04:32:00
PP0101-0003|1|199| 199 |2022-01-27 04:54:00
PROGEN-L-0012|3|642| 214 |2022-01-27 18:22:00
SL36200BL|3|195| 65 |2022-01-27 15:37:00
PP0101-0003|2|398| 199 |2022-01-27 03:32:00
PROGEN-L-0012|3|642| 214 |2022-01-27 14:19:00
A0405-0003|2|108| 54 |2022-01-27 05:05:00
SDCZ50|1|126| 126 |2022-01-27 17:51:00
A0403-0013|2|110| 55 |2022-01-27 19:16:00
SL36200BL|2|130| 65 |2022-01-27 08:56:00
A0403-0011|3|48| 16 |2022-01-27 21:01:00
CC0904-0003|3|261| 87 |2022-01-27 03:45:00
DX-120ST|1|588| 588 |2022-01-27 14:58:00
A0405-0001|2|256| 128 |2022-01-27 02:15:00
SL36200BL|1|65| 65 |2022-01-27 08:59:00
A0405-0002|1|83| 83 |2022-01-27 05:44:00
DX-120ST|1|588| 588 |2022-01-27 18:40:00
A0403-0013|3|165| 55 |2022-01-27 12:57:00
SDCZ50|1|126| 126 |2022-01-27 09:54:00
PDA14S|3|2379| 793 |2022-01-27 11:32:00
PP0101-0003|1|199| 199 |2022-01-27 16:02:00
CC0904-0003|2|174| 87 |2022-01-27 13:07:00
A0405-0002|1|83| 83 |2022-01-27 06:24:00
CC0904-0003|1|87| 87 |2022-01-27 01:14:00
A0403-0011|3|48| 16 |2022-01-27 05:55:00
A0403-0013|1|55| 55 |2022-01-27 20:27:00
SDCZ50|2|252| 126 |2022-01-27 08:29:00
A0405-0001|1|128| 128 |2022-01-27 03:56:00
CC0904-0003|2|174| 87 |2022-01-27 05:59:00
A0405-0002|3|249| 83 |2022-01-27 07:30:00
CC0904-0002|2|280| 140 |2022-01-27 18:16:00
A0405-0002|1|83| 83 |2022-01-27 07:00:00
PROGEN-L-0012|1|214| 214 |2022-01-27 17:50:00
CC0904-0002|1|140| 140 |2022-01-27 14:38:00
PROGEN-L-0012|2|428| 214 |2022-01-27 03:43:00
A0405-0002|1|83| 83 |2022-01-27 16:18:00
A0403-0011|1|16| 16 |2022-01-27 14:40:00
PROGEN-M-0011|2|428| 214 |2022-01-27 09:28:00
PP0101-0003|2|398| 199 |2022-01-27 06:32:00
CC0904-0003|3|261| 87 |2022-01-27 10:09:00
PROGEN-L-0012|1|214| 214 |2022-01-27 02:46:00
A0405-0002|1|83| 83 |2022-01-27 17:55:00
A0403-0012|3|105| 35 |2022-01-27 13:14:00
SL36200BL|3|195| 65 |2022-01-27 03:34:00
A0403-0014|1|90| 90 |2022-01-27 06:14:00
A0001|3|10500| 3500 |2022-01-27 09:19:00
CC0904-0003|1|87| 87 |2022-01-27 14:43:00
PROGEN-S-0010|1|214| 214 |2022-01-27 02:40:00
SDCZ50|3|378| 126 |2022-01-27 05:28:00
PP0101-0003|2|398| 199 |2022-01-27 14:21:00
PROGEN-S-0010|3|642| 214 |2022-01-27 17:28:00
PROGEN-M-0011|2|428| 214 |2022-01-27 04:15:00
CC0904-0003|3|261| 87 |2022-01-27 10:31:00
CC0904-0003|1|87| 87 |2022-01-27 05:06:00
PDA14S|1|793| 793 |2022-01-27 11:07:00
A0002|3|3000| 1000 |2022-01-27 08:11:00
PROGEN-S-0010|1|214| 214 |2022-01-27 07:03:00
PP0101-0050|3|339| 113 |2022-01-27 18:06:00
PDA14S|3|2379| 793 |2022-01-27 12:05:00
A0403-0013|2|110| 55 |2022-01-27 21:51:00
PROGEN-S-0010|2|428| 214 |2022-01-27 05:17:00
PDA14S|3|2379| 793 |2022-01-27 20:12:00
PROGEN-M-0011|3|642| 214 |2022-01-27 09:58:00
DX-120ST|3|1764| 588 |2022-01-27 11:51:00
CC0904-0003|2|174| 87 |2022-01-27 05:30:00
