product_code|qty|payment|price_per_unit|payment_date
A0403-0013|3|165| 55 |2022-02-02 03:35:00
A0001|1|3500| 3500 |2022-02-02 20:04:00
CC0904-0003|1|87| 87 |2022-02-02 03:51:00
A0403-0011|2|32| 16 |2022-02-02 15:16:00
A0405-0001|2|256| 128 |2022-02-02 12:40:00
CC0904-0002|3|420| 140 |2022-02-02 10:38:00
SL36200BL|2|130| 65 |2022-02-02 21:00:00
SDCZ50|1|126| 126 |2022-02-02 01:30:00
A0405-0003|2|108| 54 |2022-02-02 14:23:00
A0001|2|7000| 3500 |2022-02-02 20:42:00
A0405-0002|1|83| 83 |2022-02-02 02:54:00
A0403-0011|1|16| 16 |2022-02-02 10:29:00
A0403-0012|1|35| 35 |2022-02-02 15:36:00
PDA14S|2|1586| 793 |2022-02-02 06:56:00
A0405-0002|2|166| 83 |2022-02-02 21:14:00
CC0904-0002|3|420| 140 |2022-02-02 01:33:00
A0403-0013|1|55| 55 |2022-02-02 02:30:00
PP0101-0003|3|597| 199 |2022-02-02 04:37:00
CC0904-0002|3|420| 140 |2022-02-02 05:43:00
PROGEN-L-0012|3|642| 214 |2022-02-02 01:59:00
A0002|1|1000| 1000 |2022-02-02 05:34:00
CC0904-0002|2|280| 140 |2022-02-02 20:52:00
A0403-0014|1|90| 90 |2022-02-02 05:36:00
DX-120ST|3|1764| 588 |2022-02-02 20:58:00
SL36200BL|1|65| 65 |2022-02-02 06:16:00
PROGEN-L-0012|3|642| 214 |2022-02-02 11:34:00
A0001|2|7000| 3500 |2022-02-02 08:05:00
A0405-0003|3|162| 54 |2022-02-02 20:25:00
A0405-0002|3|249| 83 |2022-02-02 13:15:00
A0405-0003|2|108| 54 |2022-02-02 06:28:00
SL36200BL|2|130| 65 |2022-02-02 07:55:00
CC0904-0003|1|87| 87 |2022-02-02 15:20:00
PP0101-0050|1|113| 113 |2022-02-02 21:36:00
CC0904-0003|1|87| 87 |2022-02-02 18:09:00
PROGEN-S-0010|1|214| 214 |2022-02-02 18:28:00
SL36200BL|2|130| 65 |2022-02-02 14:22:00
A0403-0014|2|180| 90 |2022-02-02 15:21:00
PP0101-0003|3|597| 199 |2022-02-02 10:26:00
DX-120ST|3|1764| 588 |2022-02-02 05:00:00
CC0904-0003|1|87| 87 |2022-02-02 02:06:00
SDCZ50|1|126| 126 |2022-02-02 13:21:00
A0405-0001|3|384| 128 |2022-02-02 09:29:00
A0001|2|7000| 3500 |2022-02-02 06:22:00
PROGEN-S-0010|3|642| 214 |2022-02-02 12:56:00
A0403-0014|2|180| 90 |2022-02-02 03:51:00
A0403-0014|1|90| 90 |2022-02-02 02:48:00
CC0904-0002|2|280| 140 |2022-02-02 18:15:00
SDCZ50|2|252| 126 |2022-02-02 04:15:00
SL36200BL|2|130| 65 |2022-02-02 06:33:00
A0405-0001|2|256| 128 |2022-02-02 06:14:00
A0403-0012|2|70| 35 |2022-02-02 02:02:00
CC0904-0002|2|280| 140 |2022-02-02 09:51:00
SL36200BL|2|130| 65 |2022-02-02 09:20:00
CC0904-0003|3|261| 87 |2022-02-02 14:54:00
A0403-0012|2|70| 35 |2022-02-02 17:32:00
A0403-0013|3|165| 55 |2022-02-02 15:20:00
A0403-0011|2|32| 16 |2022-02-02 18:01:00
PP0101-0050|2|226| 113 |2022-02-02 04:03:00
A0001|2|7000| 3500 |2022-02-02 08:41:00
A0403-0012|2|70| 35 |2022-02-02 18:25:00
A0002|2|2000| 1000 |2022-02-02 04:37:00
PDA14S|3|2379| 793 |2022-02-02 03:13:00
CC0904-0003|1|87| 87 |2022-02-02 04:13:00
A0405-0003|2|108| 54 |2022-02-02 09:39:00
