product_code|qty|payment|price_per_unit|payment_date
PP0101-0050|1|113| 113 |2022-01-01 20:35:00
SL36200BL|2|130| 65 |2022-01-01 10:53:00
A0403-0011|2|32| 16 |2022-01-01 07:33:00
PROGEN-M-0011|2|428| 214 |2022-01-01 10:36:00
A0403-0012|3|105| 35 |2022-01-01 18:04:00
PROGEN-M-0011|1|214| 214 |2022-01-01 18:47:00
SDCZ50|2|252| 126 |2022-01-01 03:05:00
PROGEN-S-0010|3|642| 214 |2022-01-01 20:00:00
A0403-0013|3|165| 55 |2022-01-01 05:20:00
A0403-0012|3|105| 35 |2022-01-01 06:16:00
SDCZ50|3|378| 126 |2022-01-01 18:09:00
A0403-0013|2|110| 55 |2022-01-01 19:17:00
PP0101-0050|1|113| 113 |2022-01-01 07:26:00
PP0101-0050|2|226| 113 |2022-01-01 09:33:00
PROGEN-L-0012|2|428| 214 |2022-01-01 19:41:00
A0002|1|1000| 1000 |2022-01-01 20:07:00
A0405-0003|3|162| 54 |2022-01-01 10:09:00
A0403-0012|3|105| 35 |2022-01-01 13:08:00
PP0101-0003|2|398| 199 |2022-01-01 10:44:00
A0002|3|3000| 1000 |2022-01-01 07:23:00
PP0101-0003|2|398| 199 |2022-01-01 19:36:00
A0002|3|3000| 1000 |2022-01-01 02:35:00
PP0101-0003|3|597| 199 |2022-01-01 06:50:00
A0405-0001|2|256| 128 |2022-01-01 10:00:00
SL36200BL|1|65| 65 |2022-01-01 14:52:00
A0403-0011|3|48| 16 |2022-01-01 03:02:00
PROGEN-M-0011|1|214| 214 |2022-01-01 09:56:00
CC0904-0002|1|140| 140 |2022-01-01 15:24:00
A0002|1|1000| 1000 |2022-01-01 14:42:00
CC0904-0003|2|174| 87 |2022-01-01 07:03:00
A0405-0002|3|249| 83 |2022-01-01 03:47:00
A0403-0011|2|32| 16 |2022-01-01 05:47:00
A0403-0014|2|180| 90 |2022-01-01 20:32:00
A0001|3|10500| 3500 |2022-01-01 17:40:00
A0403-0013|3|165| 55 |2022-01-01 08:08:00
A0405-0003|2|108| 54 |2022-01-01 20:15:00
SDCZ50|3|378| 126 |2022-01-01 10:44:00
A0001|2|7000| 3500 |2022-01-01 07:08:00
A0405-0001|3|384| 128 |2022-01-01 19:01:00
SL36200BL|2|130| 65 |2022-01-01 16:37:00
A0403-0013|2|110| 55 |2022-01-01 07:59:00
PROGEN-L-0012|2|428| 214 |2022-01-01 11:26:00
A0405-0003|3|162| 54 |2022-01-01 01:06:00
A0403-0014|1|90| 90 |2022-01-01 21:00:00
DX-120ST|3|1764| 588 |2022-01-01 11:37:00
PROGEN-M-0011|2|428| 214 |2022-01-01 01:12:00
A0002|1|1000| 1000 |2022-01-01 05:03:00
CC0904-0003|1|87| 87 |2022-01-01 20:16:00
A0002|1|1000| 1000 |2022-01-01 12:50:00
A0002|1|1000| 1000 |2022-01-01 15:15:00
PROGEN-L-0012|2|428| 214 |2022-01-01 05:58:00
SL36200BL|1|65| 65 |2022-01-01 15:17:00
PP0101-0050|2|226| 113 |2022-01-01 20:16:00
A0001|1|3500| 3500 |2022-01-01 15:30:00
PP0101-0003|1|199| 199 |2022-01-01 03:51:00
A0403-0012|3|105| 35 |2022-01-01 02:34:00
PROGEN-M-0011|1|214| 214 |2022-01-01 05:45:00
CC0904-0003|3|261| 87 |2022-01-01 20:14:00
PP0101-0050|3|339| 113 |2022-01-01 03:36:00
PROGEN-L-0012|2|428| 214 |2022-01-01 20:50:00
A0405-0003|2|108| 54 |2022-01-01 10:32:00
PDA14S|1|793| 793 |2022-01-01 21:28:00
SDCZ50|3|378| 126 |2022-01-01 19:58:00
A0403-0013|1|55| 55 |2022-01-01 21:32:00
A0405-0003|1|54| 54 |2022-01-01 09:33:00
A0405-0003|2|108| 54 |2022-01-01 20:59:00
SL36200BL|1|65| 65 |2022-01-01 03:21:00
PDA14S|3|2379| 793 |2022-01-01 07:31:00
SDCZ50|2|252| 126 |2022-01-01 04:04:00
A0002|2|2000| 1000 |2022-01-01 02:12:00
A0403-0012|3|105| 35 |2022-01-01 17:12:00
DX-120ST|3|1764| 588 |2022-01-01 16:27:00
SDCZ50|2|252| 126 |2022-01-01 17:47:00
A0405-0001|3|384| 128 |2022-01-01 15:13:00
A0403-0012|1|35| 35 |2022-01-01 08:03:00
SL36200BL|3|195| 65 |2022-01-01 16:59:00
CC0904-0003|1|87| 87 |2022-01-01 12:57:00
SDCZ50|3|378| 126 |2022-01-01 06:57:00
A0002|2|2000| 1000 |2022-01-01 21:19:00
PROGEN-L-0012|1|214| 214 |2022-01-01 13:04:00
A0403-0014|2|180| 90 |2022-01-01 13:29:00
PP0101-0050|3|339| 113 |2022-01-01 14:59:00
A0403-0014|3|270| 90 |2022-01-01 20:29:00
A0001|3|10500| 3500 |2022-01-01 04:21:00
PDA14S|2|1586| 793 |2022-01-01 14:04:00
PP0101-0050|1|113| 113 |2022-01-01 04:31:00
SDCZ50|3|378| 126 |2022-01-01 14:09:00
PDA14S|2|1586| 793 |2022-01-01 16:54:00
A0405-0002|3|249| 83 |2022-01-01 21:09:00
PP0101-0050|3|339| 113 |2022-01-01 21:54:00
PP0101-0003|3|597| 199 |2022-01-01 16:30:00
A0405-0003|3|162| 54 |2022-01-01 21:36:00
A0405-0001|3|384| 128 |2022-01-01 20:21:00
A0403-0014|2|180| 90 |2022-01-01 13:52:00
A0403-0012|3|105| 35 |2022-01-01 12:06:00
SDCZ50|3|378| 126 |2022-01-01 05:19:00
PROGEN-L-0012|2|428| 214 |2022-01-01 15:17:00
CC0904-0002|1|140| 140 |2022-01-01 18:55:00
A0405-0001|1|128| 128 |2022-01-01 18:06:00
PROGEN-M-0011|3|642| 214 |2022-01-01 13:08:00
A0403-0011|3|48| 16 |2022-01-01 04:56:00
A0002|1|1000| 1000 |2022-01-01 19:22:00
SL36200BL|3|195| 65 |2022-01-01 02:32:00
A0405-0002|3|249| 83 |2022-01-01 18:17:00
PROGEN-S-0010|2|428| 214 |2022-01-01 13:45:00
CC0904-0002|2|280| 140 |2022-01-01 10:26:00
A0403-0013|3|165| 55 |2022-01-01 13:13:00
A0001|2|7000| 3500 |2022-01-01 07:20:00
CC0904-0002|2|280| 140 |2022-01-01 10:33:00
A0403-0014|1|90| 90 |2022-01-01 11:31:00
SL36200BL|1|65| 65 |2022-01-01 03:32:00
A0002|2|2000| 1000 |2022-01-01 05:53:00
SDCZ50|3|378| 126 |2022-01-01 13:42:00
A0403-0013|3|165| 55 |2022-01-01 18:55:00
CC0904-0002|3|420| 140 |2022-01-01 05:41:00
SDCZ50|1|126| 126 |2022-01-01 11:06:00
PP0101-0003|1|199| 199 |2022-01-01 20:59:00
PDA14S|3|2379| 793 |2022-01-01 02:32:00
PP0101-0050|1|113| 113 |2022-01-01 01:30:00
A0403-0011|1|16| 16 |2022-01-01 21:25:00
PROGEN-L-0012|3|642| 214 |2022-01-01 06:11:00
PP0101-0050|2|226| 113 |2022-01-01 21:56:00
A0002|3|3000| 1000 |2022-01-01 21:13:00
A0403-0012|2|70| 35 |2022-01-01 20:32:00
A0405-0001|3|384| 128 |2022-01-01 06:45:00
PROGEN-S-0010|2|428| 214 |2022-01-01 20:42:00
PROGEN-M-0011|3|642| 214 |2022-01-01 16:17:00
SL36200BL|3|195| 65 |2022-01-01 10:14:00
CC0904-0003|1|87| 87 |2022-01-01 16:05:00
PROGEN-M-0011|2|428| 214 |2022-01-01 19:05:00
CC0904-0003|1|87| 87 |2022-01-01 02:04:00
A0405-0002|1|83| 83 |2022-01-01 16:39:00
PROGEN-S-0010|3|642| 214 |2022-01-01 21:52:00
A0002|2|2000| 1000 |2022-01-01 08:07:00
PDA14S|1|793| 793 |2022-01-01 01:23:00
DX-120ST|3|1764| 588 |2022-01-01 07:37:00
A0405-0003|1|54| 54 |2022-01-01 15:26:00
SDCZ50|3|378| 126 |2022-01-01 15:37:00
PROGEN-M-0011|2|428| 214 |2022-01-01 01:18:00
A0405-0002|1|83| 83 |2022-01-01 02:43:00
CC0904-0002|2|280| 140 |2022-01-01 11:12:00
A0405-0001|1|128| 128 |2022-01-01 13:51:00
PROGEN-M-0011|2|428| 214 |2022-01-01 21:36:00
PROGEN-S-0010|3|642| 214 |2022-01-01 06:01:00
PROGEN-M-0011|3|642| 214 |2022-01-01 14:54:00
A0405-0001|3|384| 128 |2022-01-01 01:20:00
PROGEN-S-0010|1|214| 214 |2022-01-01 15:04:00
SDCZ50|1|126| 126 |2022-01-01 03:44:00
A0405-0002|1|83| 83 |2022-01-01 11:54:00
PDA14S|2|1586| 793 |2022-01-01 06:35:00
CC0904-0002|3|420| 140 |2022-01-01 20:13:00
A0405-0001|3|384| 128 |2022-01-01 21:54:00
A0001|2|7000| 3500 |2022-01-01 02:06:00
A0403-0011|1|16| 16 |2022-01-01 03:47:00
A0403-0011|2|32| 16 |2022-01-01 19:17:00
A0405-0003|3|162| 54 |2022-01-01 16:01:00
SL36200BL|2|130| 65 |2022-01-01 03:34:00
PROGEN-M-0011|1|214| 214 |2022-01-01 10:31:00
SDCZ50|2|252| 126 |2022-01-01 17:49:00
A0403-0014|3|270| 90 |2022-01-01 19:17:00
SDCZ50|2|252| 126 |2022-01-01 10:43:00
A0001|1|3500| 3500 |2022-01-01 12:36:00
PROGEN-S-0010|1|214| 214 |2022-01-01 20:44:00
SL36200BL|1|65| 65 |2022-01-01 09:03:00
SL36200BL|2|130| 65 |2022-01-01 17:42:00
A0405-0003|3|162| 54 |2022-01-01 06:37:00
PP0101-0050|3|339| 113 |2022-01-01 14:05:00
SDCZ50|3|378| 126 |2022-01-01 17:20:00
A0405-0003|1|54| 54 |2022-01-01 09:45:00
A0403-0012|2|70| 35 |2022-01-01 15:58:00
A0405-0003|3|162| 54 |2022-01-01 10:07:00
SL36200BL|2|130| 65 |2022-01-01 15:04:00
A0403-0012|1|35| 35 |2022-01-01 09:31:00
A0403-0012|2|70| 35 |2022-01-01 17:35:00
PP0101-0003|2|398| 199 |2022-01-01 14:37:00
PROGEN-S-0010|1|214| 214 |2022-01-01 13:25:00
A0403-0014|2|180| 90 |2022-01-01 08:52:00
A0001|1|3500| 3500 |2022-01-01 11:49:00
PDA14S|2|1586| 793 |2022-01-01 06:32:00
CC0904-0002|3|420| 140 |2022-01-01 01:18:00
A0403-0013|2|110| 55 |2022-01-01 16:24:00
A0403-0013|1|55| 55 |2022-01-01 10:44:00
A0403-0012|3|105| 35 |2022-01-01 02:46:00
PP0101-0050|1|113| 113 |2022-01-01 16:46:00
A0405-0002|1|83| 83 |2022-01-01 20:13:00
CC0904-0003|3|261| 87 |2022-01-01 21:17:00
A0001|1|3500| 3500 |2022-01-01 12:30:00
PP0101-0003|2|398| 199 |2022-01-01 03:14:00
A0403-0011|3|48| 16 |2022-01-01 08:59:00
A0403-0011|2|32| 16 |2022-01-01 10:33:00
PP0101-0050|3|339| 113 |2022-01-01 11:21:00
PP0101-0003|1|199| 199 |2022-01-01 17:38:00
A0403-0014|3|270| 90 |2022-01-01 18:42:00
CC0904-0002|2|280| 140 |2022-01-01 13:39:00
PP0101-0050|2|226| 113 |2022-01-01 08:41:00
PDA14S|1|793| 793 |2022-01-01 04:04:00
A0405-0001|1|128| 128 |2022-01-01 19:29:00
A0403-0012|1|35| 35 |2022-01-01 14:17:00
PROGEN-L-0012|2|428| 214 |2022-01-01 20:34:00
CC0904-0003|3|261| 87 |2022-01-01 15:46:00
CC0904-0003|1|87| 87 |2022-01-01 12:10:00
A0403-0012|1|35| 35 |2022-01-01 20:24:00
PROGEN-S-0010|3|642| 214 |2022-01-01 08:32:00
A0002|2|2000| 1000 |2022-01-01 15:17:00
A0403-0011|3|48| 16 |2022-01-01 17:47:00
DX-120ST|3|1764| 588 |2022-01-01 04:25:00
SL36200BL|3|195| 65 |2022-01-01 19:54:00
A0405-0003|2|108| 54 |2022-01-01 15:22:00
A0002|2|2000| 1000 |2022-01-01 20:24:00
A0002|3|3000| 1000 |2022-01-01 12:17:00
PROGEN-S-0010|1|214| 214 |2022-01-01 07:01:00
A0405-0002|1|83| 83 |2022-01-01 20:32:00
A0405-0003|2|108| 54 |2022-01-01 13:06:00
A0405-0003|3|162| 54 |2022-01-01 12:06:00
PP0101-0050|2|226| 113 |2022-01-01 18:47:00
CC0904-0002|2|280| 140 |2022-01-01 19:27:00
CC0904-0003|3|261| 87 |2022-01-01 11:24:00
PP0101-0003|1|199| 199 |2022-01-01 20:56:00
A0001|2|7000| 3500 |2022-01-01 08:58:00
A0002|1|1000| 1000 |2022-01-01 08:17:00
A0405-0003|2|108| 54 |2022-01-01 08:41:00
PDA14S|2|1586| 793 |2022-01-01 11:45:00
CC0904-0003|1|87| 87 |2022-01-01 03:47:00
A0405-0002|3|249| 83 |2022-01-01 13:29:00
PROGEN-L-0012|3|642| 214 |2022-01-01 14:04:00
PROGEN-L-0012|2|428| 214 |2022-01-01 20:45:00
A0002|2|2000| 1000 |2022-01-01 11:24:00
A0002|3|3000| 1000 |2022-01-01 14:27:00
A0403-0012|2|70| 35 |2022-01-01 15:56:00
CC0904-0003|1|87| 87 |2022-01-01 01:11:00
PROGEN-S-0010|2|428| 214 |2022-01-01 09:06:00
SDCZ50|2|252| 126 |2022-01-01 08:37:00
SDCZ50|2|252| 126 |2022-01-01 07:30:00
PROGEN-S-0010|1|214| 214 |2022-01-01 07:28:00
PROGEN-S-0010|2|428| 214 |2022-01-01 18:20:00
PP0101-0003|2|398| 199 |2022-01-01 03:46:00
A0403-0013|3|165| 55 |2022-01-01 01:46:00
PDA14S|3|2379| 793 |2022-01-01 19:15:00
CC0904-0002|3|420| 140 |2022-01-01 19:32:00
CC0904-0003|3|261| 87 |2022-01-01 21:22:00
A0403-0012|1|35| 35 |2022-01-01 02:25:00
A0405-0001|3|384| 128 |2022-01-01 04:07:00
A0403-0011|3|48| 16 |2022-01-01 21:35:00
PP0101-0003|2|398| 199 |2022-01-01 08:15:00
A0405-0003|1|54| 54 |2022-01-01 16:03:00
SL36200BL|3|195| 65 |2022-01-01 14:43:00
PP0101-0050|3|339| 113 |2022-01-01 21:54:00
PDA14S|2|1586| 793 |2022-01-01 03:31:00
PP0101-0050|1|113| 113 |2022-01-01 21:11:00
