product_code|qty|payment|price_per_unit|payment_date
DX-120ST|2|1176| 588 |2022-01-26 08:45:00
SDCZ50|2|252| 126 |2022-01-26 01:06:00
PP0101-0050|3|339| 113 |2022-01-26 19:31:00
PROGEN-M-0011|3|642| 214 |2022-01-26 04:18:00
PDA14S|3|2379| 793 |2022-01-26 21:09:00
A0403-0011|2|32| 16 |2022-01-26 04:14:00
DX-120ST|3|1764| 588 |2022-01-26 01:34:00
SDCZ50|3|378| 126 |2022-01-26 12:54:00
PROGEN-S-0010|2|428| 214 |2022-01-26 08:21:00
PDA14S|3|2379| 793 |2022-01-26 10:17:00
DX-120ST|1|588| 588 |2022-01-26 11:11:00
DX-120ST|3|1764| 588 |2022-01-26 12:15:00
CC0904-0003|1|87| 87 |2022-01-26 16:28:00
CC0904-0003|1|87| 87 |2022-01-26 02:24:00
A0403-0012|3|105| 35 |2022-01-26 08:30:00
A0403-0014|1|90| 90 |2022-01-26 10:17:00
SDCZ50|3|378| 126 |2022-01-26 12:03:00
CC0904-0003|3|261| 87 |2022-01-26 11:08:00
A0403-0011|1|16| 16 |2022-01-26 05:45:00
A0403-0013|1|55| 55 |2022-01-26 21:49:00
A0405-0002|1|83| 83 |2022-01-26 08:30:00
A0405-0001|2|256| 128 |2022-01-26 17:09:00
CC0904-0003|2|174| 87 |2022-01-26 03:59:00
A0405-0003|1|54| 54 |2022-01-26 05:26:00
A0405-0002|1|83| 83 |2022-01-26 18:08:00
A0403-0013|1|55| 55 |2022-01-26 15:04:00
A0403-0013|3|165| 55 |2022-01-26 14:17:00
DX-120ST|2|1176| 588 |2022-01-26 12:44:00
PP0101-0003|2|398| 199 |2022-01-26 05:51:00
PDA14S|2|1586| 793 |2022-01-26 12:09:00
CC0904-0003|1|87| 87 |2022-01-26 11:09:00
PROGEN-S-0010|2|428| 214 |2022-01-26 05:06:00
DX-120ST|3|1764| 588 |2022-01-26 03:46:00
DX-120ST|2|1176| 588 |2022-01-26 17:18:00
PP0101-0003|3|597| 199 |2022-01-26 17:37:00
PROGEN-S-0010|3|642| 214 |2022-01-26 12:13:00
A0403-0013|2|110| 55 |2022-01-26 02:25:00
PDA14S|1|793| 793 |2022-01-26 08:51:00
A0001|1|3500| 3500 |2022-01-26 19:53:00
PP0101-0050|2|226| 113 |2022-01-26 02:48:00
DX-120ST|2|1176| 588 |2022-01-26 03:15:00
A0405-0002|3|249| 83 |2022-01-26 11:12:00
A0405-0003|2|108| 54 |2022-01-26 04:46:00
A0403-0014|2|180| 90 |2022-01-26 07:17:00
PROGEN-S-0010|3|642| 214 |2022-01-26 04:57:00
SDCZ50|1|126| 126 |2022-01-26 02:44:00
A0405-0002|3|249| 83 |2022-01-26 14:49:00
PP0101-0050|2|226| 113 |2022-01-26 14:37:00
A0403-0013|1|55| 55 |2022-01-26 01:11:00
DX-120ST|1|588| 588 |2022-01-26 13:26:00
PROGEN-L-0012|1|214| 214 |2022-01-26 21:27:00
PP0101-0003|2|398| 199 |2022-01-26 02:00:00
A0403-0014|2|180| 90 |2022-01-26 19:54:00
PROGEN-S-0010|2|428| 214 |2022-01-26 20:04:00
PP0101-0003|2|398| 199 |2022-01-26 17:47:00
A0405-0002|3|249| 83 |2022-01-26 11:49:00
A0405-0003|2|108| 54 |2022-01-26 07:54:00
PROGEN-S-0010|1|214| 214 |2022-01-26 01:50:00
CC0904-0003|3|261| 87 |2022-01-26 02:46:00
PROGEN-M-0011|1|214| 214 |2022-01-26 12:05:00
PROGEN-M-0011|2|428| 214 |2022-01-26 04:08:00
SL36200BL|3|195| 65 |2022-01-26 01:25:00
A0403-0013|3|165| 55 |2022-01-26 16:41:00
