product_code|qty|payment|price_per_unit|payment_date
PROGEN-M-0011|1|214| 214 |2022-01-10 21:20:00
PROGEN-S-0010|1|214| 214 |2022-01-10 11:19:00
PROGEN-L-0012|3|642| 214 |2022-01-10 14:37:00
CC0904-0003|3|261| 87 |2022-01-10 13:24:00
DX-120ST|2|1176| 588 |2022-01-10 18:31:00
A0403-0014|2|180| 90 |2022-01-10 02:52:00
CC0904-0002|1|140| 140 |2022-01-10 08:51:00
PROGEN-S-0010|3|642| 214 |2022-01-10 07:42:00
A0403-0014|1|90| 90 |2022-01-10 19:02:00
A0405-0002|3|249| 83 |2022-01-10 04:03:00
CC0904-0002|1|140| 140 |2022-01-10 15:40:00
CC0904-0002|2|280| 140 |2022-01-10 10:19:00
A0403-0013|3|165| 55 |2022-01-10 12:40:00
PROGEN-L-0012|1|214| 214 |2022-01-10 03:12:00
CC0904-0003|2|174| 87 |2022-01-10 18:41:00
PROGEN-S-0010|3|642| 214 |2022-01-10 06:24:00
PP0101-0003|2|398| 199 |2022-01-10 04:15:00
A0403-0013|3|165| 55 |2022-01-10 01:26:00
DX-120ST|1|588| 588 |2022-01-10 03:37:00
A0405-0001|1|128| 128 |2022-01-10 20:56:00
A0002|2|2000| 1000 |2022-01-10 15:47:00
PP0101-0003|3|597| 199 |2022-01-10 13:23:00
CC0904-0002|3|420| 140 |2022-01-10 02:26:00
PDA14S|2|1586| 793 |2022-01-10 20:09:00
PDA14S|3|2379| 793 |2022-01-10 05:27:00
PROGEN-S-0010|1|214| 214 |2022-01-10 04:40:00
SL36200BL|1|65| 65 |2022-01-10 19:34:00
A0403-0011|3|48| 16 |2022-01-10 08:51:00
A0403-0013|2|110| 55 |2022-01-10 17:03:00
PDA14S|2|1586| 793 |2022-01-10 14:19:00
PP0101-0050|3|339| 113 |2022-01-10 10:21:00
A0405-0003|3|162| 54 |2022-01-10 21:13:00
PP0101-0003|3|597| 199 |2022-01-10 02:31:00
A0405-0002|2|166| 83 |2022-01-10 01:30:00
A0405-0001|3|384| 128 |2022-01-10 08:48:00
A0403-0012|1|35| 35 |2022-01-10 05:35:00
PDA14S|2|1586| 793 |2022-01-10 11:18:00
PROGEN-S-0010|2|428| 214 |2022-01-10 21:50:00
A0405-0002|1|83| 83 |2022-01-10 11:30:00
A0001|1|3500| 3500 |2022-01-10 10:14:00
CC0904-0002|1|140| 140 |2022-01-10 21:18:00
PDA14S|1|793| 793 |2022-01-10 18:17:00
A0405-0001|1|128| 128 |2022-01-10 05:29:00
A0403-0011|3|48| 16 |2022-01-10 11:56:00
A0001|3|10500| 3500 |2022-01-10 08:53:00
DX-120ST|1|588| 588 |2022-01-10 06:28:00
A0002|3|3000| 1000 |2022-01-10 15:48:00
A0002|3|3000| 1000 |2022-01-10 11:54:00
SDCZ50|3|378| 126 |2022-01-10 11:53:00
A0001|1|3500| 3500 |2022-01-10 21:00:00
A0405-0001|3|384| 128 |2022-01-10 07:02:00
A0001|3|10500| 3500 |2022-01-10 17:35:00
PROGEN-M-0011|1|214| 214 |2022-01-10 08:32:00
A0405-0002|1|83| 83 |2022-01-10 10:58:00
DX-120ST|1|588| 588 |2022-01-10 04:58:00
CC0904-0002|3|420| 140 |2022-01-10 01:15:00
A0403-0013|1|55| 55 |2022-01-10 04:21:00
A0002|2|2000| 1000 |2022-01-10 11:29:00
A0403-0011|2|32| 16 |2022-01-10 04:55:00
SL36200BL|2|130| 65 |2022-01-10 08:37:00
PROGEN-L-0012|2|428| 214 |2022-01-10 01:25:00
A0403-0011|1|16| 16 |2022-01-10 03:01:00
A0405-0003|1|54| 54 |2022-01-10 10:06:00
SL36200BL|3|195| 65 |2022-01-10 15:45:00
A0403-0012|3|105| 35 |2022-01-10 12:00:00
A0403-0014|2|180| 90 |2022-01-10 17:43:00
SDCZ50|3|378| 126 |2022-01-10 01:03:00
A0403-0012|1|35| 35 |2022-01-10 19:28:00
A0403-0011|2|32| 16 |2022-01-10 07:37:00
PROGEN-L-0012|1|214| 214 |2022-01-10 01:48:00
SDCZ50|1|126| 126 |2022-01-10 09:06:00
PROGEN-S-0010|1|214| 214 |2022-01-10 03:49:00
PROGEN-M-0011|1|214| 214 |2022-01-10 19:37:00
A0403-0011|3|48| 16 |2022-01-10 07:50:00
PP0101-0003|1|199| 199 |2022-01-10 15:31:00
PP0101-0050|2|226| 113 |2022-01-10 06:54:00
A0405-0001|3|384| 128 |2022-01-10 11:55:00
A0403-0014|1|90| 90 |2022-01-10 04:40:00
PROGEN-M-0011|3|642| 214 |2022-01-10 11:49:00
A0405-0003|3|162| 54 |2022-01-10 16:04:00
SL36200BL|1|65| 65 |2022-01-10 07:04:00
A0405-0002|3|249| 83 |2022-01-10 20:07:00
A0405-0002|3|249| 83 |2022-01-10 05:21:00
PP0101-0050|2|226| 113 |2022-01-10 06:06:00
DX-120ST|1|588| 588 |2022-01-10 03:53:00
A0405-0003|1|54| 54 |2022-01-10 05:50:00
PROGEN-S-0010|2|428| 214 |2022-01-10 15:09:00
PROGEN-S-0010|2|428| 214 |2022-01-10 11:23:00
