product_code|qty|payment|price_per_unit|payment_date
DX-120ST|1|588| 588 |2022-02-16 09:12:00
SDCZ50|3|378| 126 |2022-02-16 04:23:00
PDA14S|3|2379| 793 |2022-02-16 11:46:00
CC0904-0002|1|140| 140 |2022-02-16 04:53:00
A0001|2|7000| 3500 |2022-02-16 15:33:00
A0405-0003|2|108| 54 |2022-02-16 08:55:00
PROGEN-S-0010|3|642| 214 |2022-02-16 08:25:00
A0001|2|7000| 3500 |2022-02-16 16:35:00
PP0101-0050|3|339| 113 |2022-02-16 18:10:00
A0405-0003|1|54| 54 |2022-02-16 04:20:00
A0002|1|1000| 1000 |2022-02-16 13:13:00
PP0101-0003|1|199| 199 |2022-02-16 11:01:00
PROGEN-M-0011|3|642| 214 |2022-02-16 11:53:00
A0002|3|3000| 1000 |2022-02-16 17:50:00
SDCZ50|1|126| 126 |2022-02-16 08:37:00
CC0904-0003|3|261| 87 |2022-02-16 17:08:00
SL36200BL|3|195| 65 |2022-02-16 07:11:00
PP0101-0050|1|113| 113 |2022-02-16 06:54:00
SL36200BL|3|195| 65 |2022-02-16 21:09:00
SDCZ50|2|252| 126 |2022-02-16 06:11:00
PROGEN-M-0011|2|428| 214 |2022-02-16 05:57:00
PROGEN-S-0010|2|428| 214 |2022-02-16 09:48:00
SL36200BL|3|195| 65 |2022-02-16 15:26:00
A0403-0013|1|55| 55 |2022-02-16 15:04:00
A0403-0011|3|48| 16 |2022-02-16 03:34:00
PP0101-0003|2|398| 199 |2022-02-16 13:13:00
A0405-0002|3|249| 83 |2022-02-16 10:56:00
A0405-0001|1|128| 128 |2022-02-16 12:20:00
PDA14S|3|2379| 793 |2022-02-16 14:09:00
PP0101-0050|1|113| 113 |2022-02-16 18:06:00
PROGEN-S-0010|1|214| 214 |2022-02-16 08:59:00
DX-120ST|3|1764| 588 |2022-02-16 16:05:00
PROGEN-L-0012|3|642| 214 |2022-02-16 13:42:00
PROGEN-S-0010|3|642| 214 |2022-02-16 17:06:00
A0001|2|7000| 3500 |2022-02-16 17:29:00
PROGEN-L-0012|2|428| 214 |2022-02-16 09:15:00
PROGEN-S-0010|3|642| 214 |2022-02-16 12:40:00
PROGEN-L-0012|3|642| 214 |2022-02-16 04:50:00
CC0904-0003|3|261| 87 |2022-02-16 20:19:00
DX-120ST|1|588| 588 |2022-02-16 08:06:00
