product_code|qty|payment|price_per_unit|payment_date
PP0101-0003|3|597| 199 |2022-03-18 19:18:00
CC0904-0002|2|280| 140 |2022-03-18 04:01:00
A0002|2|2000| 1000 |2022-03-18 03:10:00
A0405-0002|3|249| 83 |2022-03-18 19:55:00
A0403-0014|3|270| 90 |2022-03-18 18:49:00
SDCZ50|2|252| 126 |2022-03-18 09:30:00
CC0904-0002|2|280| 140 |2022-03-18 09:01:00
A0001|3|10500| 3500 |2022-03-18 20:33:00
PROGEN-L-0012|2|428| 214 |2022-03-18 05:40:00
CC0904-0002|3|420| 140 |2022-03-18 05:28:00
SDCZ50|3|378| 126 |2022-03-18 14:08:00
PP0101-0050|2|226| 113 |2022-03-18 14:31:00
PROGEN-M-0011|1|214| 214 |2022-03-18 18:49:00
A0001|3|10500| 3500 |2022-03-18 04:02:00
SDCZ50|1|126| 126 |2022-03-18 13:38:00
A0002|1|1000| 1000 |2022-03-18 21:47:00
A0405-0002|1|83| 83 |2022-03-18 11:31:00
A0405-0002|3|249| 83 |2022-03-18 10:12:00
PP0101-0003|1|199| 199 |2022-03-18 04:43:00
SL36200BL|2|130| 65 |2022-03-18 19:36:00
PP0101-0003|1|199| 199 |2022-03-18 03:05:00
A0403-0011|2|32| 16 |2022-03-18 14:28:00
A0403-0011|2|32| 16 |2022-03-18 08:56:00
PROGEN-S-0010|2|428| 214 |2022-03-18 01:00:00
A0405-0003|3|162| 54 |2022-03-18 18:47:00
A0403-0012|1|35| 35 |2022-03-18 07:48:00
A0002|2|2000| 1000 |2022-03-18 02:25:00
A0403-0011|2|32| 16 |2022-03-18 07:03:00
PROGEN-S-0010|1|214| 214 |2022-03-18 05:18:00
PROGEN-M-0011|3|642| 214 |2022-03-18 07:27:00
A0403-0014|1|90| 90 |2022-03-18 01:10:00
PROGEN-S-0010|2|428| 214 |2022-03-18 04:00:00
A0403-0013|2|110| 55 |2022-03-18 15:17:00
A0403-0013|2|110| 55 |2022-03-18 05:18:00
A0405-0001|1|128| 128 |2022-03-18 20:54:00
CC0904-0003|1|87| 87 |2022-03-18 19:58:00
PP0101-0003|3|597| 199 |2022-03-18 13:04:00
A0403-0012|1|35| 35 |2022-03-18 15:53:00
A0002|2|2000| 1000 |2022-03-18 14:19:00
A0403-0011|1|16| 16 |2022-03-18 05:01:00
SL36200BL|3|195| 65 |2022-03-18 15:46:00
PROGEN-S-0010|3|642| 214 |2022-03-18 03:30:00
SDCZ50|3|378| 126 |2022-03-18 14:16:00
PDA14S|3|2379| 793 |2022-03-18 11:41:00
SDCZ50|1|126| 126 |2022-03-18 19:47:00
A0405-0001|1|128| 128 |2022-03-18 09:00:00
PP0101-0050|2|226| 113 |2022-03-18 17:07:00
A0002|2|2000| 1000 |2022-03-18 14:57:00
A0001|2|7000| 3500 |2022-03-18 21:07:00
PP0101-0003|1|199| 199 |2022-03-18 01:59:00
CC0904-0003|3|261| 87 |2022-03-18 09:15:00
A0405-0002|1|83| 83 |2022-03-18 07:59:00
A0002|2|2000| 1000 |2022-03-18 06:25:00
PDA14S|3|2379| 793 |2022-03-18 11:52:00
PROGEN-L-0012|1|214| 214 |2022-03-18 15:07:00
A0002|2|2000| 1000 |2022-03-18 07:37:00
CC0904-0003|3|261| 87 |2022-03-18 10:47:00
A0405-0002|2|166| 83 |2022-03-18 06:05:00
PP0101-0050|2|226| 113 |2022-03-18 09:13:00
SL36200BL|2|130| 65 |2022-03-18 15:23:00
SL36200BL|2|130| 65 |2022-03-18 05:01:00
PDA14S|1|793| 793 |2022-03-18 01:58:00
DX-120ST|1|588| 588 |2022-03-18 13:08:00
PROGEN-L-0012|3|642| 214 |2022-03-18 16:03:00
A0405-0003|3|162| 54 |2022-03-18 04:46:00
PROGEN-M-0011|3|642| 214 |2022-03-18 10:26:00
PP0101-0050|3|339| 113 |2022-03-18 21:14:00
A0405-0001|1|128| 128 |2022-03-18 09:44:00
PROGEN-S-0010|3|642| 214 |2022-03-18 09:04:00
DX-120ST|3|1764| 588 |2022-03-18 04:02:00
PP0101-0003|2|398| 199 |2022-03-18 01:32:00
PDA14S|2|1586| 793 |2022-03-18 19:21:00
A0403-0013|2|110| 55 |2022-03-18 21:56:00
PROGEN-L-0012|1|214| 214 |2022-03-18 09:16:00
SL36200BL|2|130| 65 |2022-03-18 14:52:00
PROGEN-M-0011|3|642| 214 |2022-03-18 15:37:00
A0002|3|3000| 1000 |2022-03-18 16:30:00
PROGEN-S-0010|2|428| 214 |2022-03-18 14:26:00
A0001|3|10500| 3500 |2022-03-18 09:20:00
PP0101-0050|1|113| 113 |2022-03-18 05:55:00
A0403-0013|3|165| 55 |2022-03-18 02:08:00
PP0101-0050|2|226| 113 |2022-03-18 15:33:00
A0405-0002|1|83| 83 |2022-03-18 10:47:00
SL36200BL|3|195| 65 |2022-03-18 01:05:00
SL36200BL|1|65| 65 |2022-03-18 03:57:00
A0403-0011|1|16| 16 |2022-03-18 21:40:00
CC0904-0002|1|140| 140 |2022-03-18 10:39:00
PROGEN-S-0010|1|214| 214 |2022-03-18 16:02:00
PROGEN-S-0010|1|214| 214 |2022-03-18 17:11:00
