product_code|qty|payment|price_per_unit|payment_date
SDCZ50|1|126| 126 |2022-02-12 19:58:00
A0405-0003|1|54| 54 |2022-02-12 21:32:00
PROGEN-L-0012|2|428| 214 |2022-02-12 05:49:00
A0001|2|7000| 3500 |2022-02-12 14:55:00
A0403-0011|1|16| 16 |2022-02-12 12:30:00
CC0904-0002|1|140| 140 |2022-02-12 05:20:00
PROGEN-S-0010|2|428| 214 |2022-02-12 18:53:00
A0403-0014|1|90| 90 |2022-02-12 19:02:00
SDCZ50|2|252| 126 |2022-02-12 18:53:00
PROGEN-L-0012|2|428| 214 |2022-02-12 06:28:00
CC0904-0003|2|174| 87 |2022-02-12 11:31:00
DX-120ST|1|588| 588 |2022-02-12 11:17:00
CC0904-0002|1|140| 140 |2022-02-12 17:13:00
PROGEN-M-0011|1|214| 214 |2022-02-12 19:56:00
A0002|1|1000| 1000 |2022-02-12 12:13:00
A0403-0011|1|16| 16 |2022-02-12 11:17:00
CC0904-0002|1|140| 140 |2022-02-12 19:53:00
CC0904-0003|3|261| 87 |2022-02-12 04:40:00
A0403-0013|2|110| 55 |2022-02-12 12:27:00
SDCZ50|1|126| 126 |2022-02-12 07:41:00
DX-120ST|2|1176| 588 |2022-02-12 16:35:00
CC0904-0002|2|280| 140 |2022-02-12 16:21:00
A0405-0002|1|83| 83 |2022-02-12 04:51:00
PROGEN-M-0011|2|428| 214 |2022-02-12 10:56:00
PROGEN-M-0011|2|428| 214 |2022-02-12 17:19:00
DX-120ST|1|588| 588 |2022-02-12 02:48:00
SL36200BL|3|195| 65 |2022-02-12 16:20:00
A0403-0012|2|70| 35 |2022-02-12 14:47:00
PP0101-0050|1|113| 113 |2022-02-12 04:29:00
PP0101-0003|3|597| 199 |2022-02-12 01:06:00
CC0904-0003|3|261| 87 |2022-02-12 21:24:00
A0405-0002|2|166| 83 |2022-02-12 11:02:00
SDCZ50|3|378| 126 |2022-02-12 01:17:00
A0403-0013|3|165| 55 |2022-02-12 02:38:00
SL36200BL|2|130| 65 |2022-02-12 10:34:00
A0403-0014|3|270| 90 |2022-02-12 03:15:00
SL36200BL|2|130| 65 |2022-02-12 13:28:00
PROGEN-L-0012|2|428| 214 |2022-02-12 13:30:00
PP0101-0050|1|113| 113 |2022-02-12 19:23:00
PROGEN-L-0012|3|642| 214 |2022-02-12 03:47:00
PROGEN-L-0012|1|214| 214 |2022-02-12 06:57:00
CC0904-0002|1|140| 140 |2022-02-12 13:06:00
A0405-0001|1|128| 128 |2022-02-12 20:20:00
A0403-0013|2|110| 55 |2022-02-12 11:03:00
CC0904-0003|1|87| 87 |2022-02-12 19:44:00
DX-120ST|2|1176| 588 |2022-02-12 14:24:00
PROGEN-S-0010|1|214| 214 |2022-02-12 01:25:00
SDCZ50|3|378| 126 |2022-02-12 01:59:00
SL36200BL|2|130| 65 |2022-02-12 17:35:00
PROGEN-L-0012|3|642| 214 |2022-02-12 07:41:00
PROGEN-S-0010|3|642| 214 |2022-02-12 02:58:00
PP0101-0003|3|597| 199 |2022-02-12 06:12:00
SL36200BL|3|195| 65 |2022-02-12 02:49:00
A0002|1|1000| 1000 |2022-02-12 16:47:00
A0002|3|3000| 1000 |2022-02-12 09:05:00
SDCZ50|3|378| 126 |2022-02-12 14:23:00
PP0101-0050|2|226| 113 |2022-02-12 14:37:00
PROGEN-M-0011|1|214| 214 |2022-02-12 02:19:00
PROGEN-S-0010|3|642| 214 |2022-02-12 07:20:00
A0001|3|10500| 3500 |2022-02-12 18:25:00
SDCZ50|3|378| 126 |2022-02-12 04:35:00
PROGEN-S-0010|1|214| 214 |2022-02-12 15:20:00
A0002|2|2000| 1000 |2022-02-12 12:26:00
PP0101-0050|1|113| 113 |2022-02-12 18:46:00
A0001|3|10500| 3500 |2022-02-12 07:33:00
SL36200BL|1|65| 65 |2022-02-12 18:59:00
PP0101-0003|3|597| 199 |2022-02-12 20:17:00
DX-120ST|3|1764| 588 |2022-02-12 01:17:00
A0403-0011|2|32| 16 |2022-02-12 21:59:00
PDA14S|3|2379| 793 |2022-02-12 04:38:00
PROGEN-S-0010|2|428| 214 |2022-02-12 13:25:00
SL36200BL|1|65| 65 |2022-02-12 08:11:00
A0405-0003|2|108| 54 |2022-02-12 05:04:00
A0403-0012|3|105| 35 |2022-02-12 06:25:00
A0405-0001|1|128| 128 |2022-02-12 10:19:00
PROGEN-M-0011|3|642| 214 |2022-02-12 14:48:00
CC0904-0003|1|87| 87 |2022-02-12 06:15:00
PP0101-0003|3|597| 199 |2022-02-12 09:16:00
A0405-0002|3|249| 83 |2022-02-12 17:27:00
CC0904-0002|3|420| 140 |2022-02-12 05:00:00
A0405-0002|1|83| 83 |2022-02-12 13:30:00
PDA14S|3|2379| 793 |2022-02-12 18:56:00
PP0101-0003|2|398| 199 |2022-02-12 03:02:00
A0405-0002|1|83| 83 |2022-02-12 04:24:00
A0403-0011|2|32| 16 |2022-02-12 21:29:00
A0403-0012|3|105| 35 |2022-02-12 04:18:00
A0001|2|7000| 3500 |2022-02-12 14:48:00
A0405-0002|2|166| 83 |2022-02-12 21:07:00
A0405-0003|3|162| 54 |2022-02-12 02:07:00
PROGEN-M-0011|2|428| 214 |2022-02-12 17:13:00
DX-120ST|2|1176| 588 |2022-02-12 06:10:00
A0405-0002|2|166| 83 |2022-02-12 04:50:00
SL36200BL|3|195| 65 |2022-02-12 14:54:00
A0403-0011|1|16| 16 |2022-02-12 05:39:00
DX-120ST|2|1176| 588 |2022-02-12 12:40:00
PP0101-0003|2|398| 199 |2022-02-12 17:11:00
A0405-0001|2|256| 128 |2022-02-12 04:15:00
PP0101-0050|3|339| 113 |2022-02-12 01:05:00
DX-120ST|1|588| 588 |2022-02-12 06:51:00
A0405-0001|3|384| 128 |2022-02-12 21:03:00
PROGEN-M-0011|2|428| 214 |2022-02-12 07:47:00
PDA14S|1|793| 793 |2022-02-12 06:42:00
A0403-0013|3|165| 55 |2022-02-12 03:23:00
A0001|1|3500| 3500 |2022-02-12 12:36:00
A0405-0002|2|166| 83 |2022-02-12 02:39:00
CC0904-0003|1|87| 87 |2022-02-12 02:55:00
A0405-0003|2|108| 54 |2022-02-12 04:23:00
SL36200BL|2|130| 65 |2022-02-12 05:46:00
PP0101-0003|2|398| 199 |2022-02-12 08:16:00
A0403-0013|3|165| 55 |2022-02-12 20:27:00
A0405-0002|1|83| 83 |2022-02-12 09:47:00
A0403-0011|2|32| 16 |2022-02-12 06:07:00
A0403-0011|1|16| 16 |2022-02-12 11:54:00
A0403-0012|1|35| 35 |2022-02-12 07:59:00
PROGEN-S-0010|3|642| 214 |2022-02-12 01:59:00
CC0904-0002|1|140| 140 |2022-02-12 16:01:00
A0403-0014|3|270| 90 |2022-02-12 13:19:00
A0403-0011|3|48| 16 |2022-02-12 21:54:00
A0002|2|2000| 1000 |2022-02-12 09:47:00
PDA14S|3|2379| 793 |2022-02-12 21:34:00
A0403-0011|3|48| 16 |2022-02-12 21:32:00
SL36200BL|1|65| 65 |2022-02-12 21:17:00
SL36200BL|1|65| 65 |2022-02-12 10:54:00
DX-120ST|3|1764| 588 |2022-02-12 05:58:00
PDA14S|2|1586| 793 |2022-02-12 21:48:00
A0403-0011|3|48| 16 |2022-02-12 04:03:00
PDA14S|2|1586| 793 |2022-02-12 04:52:00
CC0904-0002|2|280| 140 |2022-02-12 19:40:00
