product_code|qty|payment|price_per_unit|payment_date
A0001|1|3500| 3500 |2022-03-21 12:58:00
PROGEN-L-0012|2|428| 214 |2022-03-21 03:27:00
A0403-0014|1|90| 90 |2022-03-21 06:48:00
SDCZ50|3|378| 126 |2022-03-21 11:23:00
A0405-0001|3|384| 128 |2022-03-21 14:03:00
CC0904-0003|3|261| 87 |2022-03-21 15:27:00
SL36200BL|1|65| 65 |2022-03-21 14:09:00
PP0101-0003|3|597| 199 |2022-03-21 20:36:00
PROGEN-S-0010|1|214| 214 |2022-03-21 13:11:00
PROGEN-M-0011|2|428| 214 |2022-03-21 19:31:00
PP0101-0003|3|597| 199 |2022-03-21 10:08:00
SDCZ50|3|378| 126 |2022-03-21 17:45:00
PROGEN-M-0011|1|214| 214 |2022-03-21 14:24:00
A0403-0011|2|32| 16 |2022-03-21 10:03:00
A0405-0002|3|249| 83 |2022-03-21 07:42:00
CC0904-0003|2|174| 87 |2022-03-21 03:00:00
SL36200BL|1|65| 65 |2022-03-21 10:15:00
CC0904-0002|2|280| 140 |2022-03-21 06:40:00
A0405-0001|2|256| 128 |2022-03-21 05:55:00
PROGEN-M-0011|3|642| 214 |2022-03-21 16:55:00
CC0904-0002|1|140| 140 |2022-03-21 19:42:00
SDCZ50|2|252| 126 |2022-03-21 20:14:00
A0405-0003|3|162| 54 |2022-03-21 08:40:00
A0403-0013|3|165| 55 |2022-03-21 01:05:00
PROGEN-M-0011|3|642| 214 |2022-03-21 14:30:00
PROGEN-S-0010|3|642| 214 |2022-03-21 15:30:00
A0403-0014|2|180| 90 |2022-03-21 10:18:00
PROGEN-S-0010|2|428| 214 |2022-03-21 09:18:00
DX-120ST|3|1764| 588 |2022-03-21 18:41:00
PROGEN-M-0011|3|642| 214 |2022-03-21 18:12:00
PP0101-0050|1|113| 113 |2022-03-21 05:07:00
A0405-0003|3|162| 54 |2022-03-21 16:44:00
CC0904-0003|1|87| 87 |2022-03-21 07:27:00
A0403-0014|3|270| 90 |2022-03-21 12:27:00
A0403-0011|2|32| 16 |2022-03-21 03:58:00
A0002|1|1000| 1000 |2022-03-21 02:15:00
A0403-0014|3|270| 90 |2022-03-21 06:08:00
A0405-0003|1|54| 54 |2022-03-21 02:59:00
CC0904-0003|1|87| 87 |2022-03-21 14:36:00
A0403-0014|2|180| 90 |2022-03-21 11:05:00
PROGEN-L-0012|1|214| 214 |2022-03-21 03:22:00
A0403-0013|1|55| 55 |2022-03-21 10:11:00
CC0904-0003|1|87| 87 |2022-03-21 02:07:00
A0403-0014|2|180| 90 |2022-03-21 08:21:00
SL36200BL|2|130| 65 |2022-03-21 08:14:00
CC0904-0003|1|87| 87 |2022-03-21 15:48:00
SL36200BL|2|130| 65 |2022-03-21 06:53:00
PROGEN-S-0010|1|214| 214 |2022-03-21 20:50:00
PROGEN-L-0012|2|428| 214 |2022-03-21 20:34:00
DX-120ST|1|588| 588 |2022-03-21 10:21:00
A0403-0013|2|110| 55 |2022-03-21 08:46:00
A0405-0002|1|83| 83 |2022-03-21 19:16:00
PP0101-0050|1|113| 113 |2022-03-21 17:39:00
A0403-0013|1|55| 55 |2022-03-21 09:33:00
A0002|3|3000| 1000 |2022-03-21 18:25:00
A0403-0012|3|105| 35 |2022-03-21 05:49:00
A0405-0001|2|256| 128 |2022-03-21 09:35:00
A0405-0001|2|256| 128 |2022-03-21 11:28:00
PROGEN-S-0010|1|214| 214 |2022-03-21 19:28:00
SDCZ50|3|378| 126 |2022-03-21 04:00:00
A0002|1|1000| 1000 |2022-03-21 21:03:00
CC0904-0003|2|174| 87 |2022-03-21 21:42:00
A0403-0012|1|35| 35 |2022-03-21 03:10:00
PDA14S|1|793| 793 |2022-03-21 03:07:00
PROGEN-S-0010|3|642| 214 |2022-03-21 03:35:00
PROGEN-M-0011|1|214| 214 |2022-03-21 21:17:00
PDA14S|2|1586| 793 |2022-03-21 15:46:00
CC0904-0003|3|261| 87 |2022-03-21 07:54:00
A0403-0014|2|180| 90 |2022-03-21 17:01:00
SDCZ50|2|252| 126 |2022-03-21 13:12:00
SDCZ50|2|252| 126 |2022-03-21 05:17:00
A0001|2|7000| 3500 |2022-03-21 16:19:00
CC0904-0002|1|140| 140 |2022-03-21 15:08:00
A0403-0011|1|16| 16 |2022-03-21 16:25:00
A0405-0003|3|162| 54 |2022-03-21 01:42:00
PP0101-0050|3|339| 113 |2022-03-21 11:41:00
PROGEN-S-0010|2|428| 214 |2022-03-21 12:53:00
PROGEN-M-0011|2|428| 214 |2022-03-21 17:49:00
SDCZ50|3|378| 126 |2022-03-21 20:07:00
PP0101-0003|2|398| 199 |2022-03-21 13:02:00
SDCZ50|3|378| 126 |2022-03-21 02:23:00
DX-120ST|2|1176| 588 |2022-03-21 07:16:00
