product_code|qty|payment|price_per_unit|payment_date
CC0904-0002|3|420| 140 |2022-03-29 14:20:00
SL36200BL|3|195| 65 |2022-03-29 11:56:00
A0403-0011|3|48| 16 |2022-03-29 17:01:00
A0002|1|1000| 1000 |2022-03-29 05:49:00
CC0904-0002|1|140| 140 |2022-03-29 12:28:00
A0403-0012|2|70| 35 |2022-03-29 02:05:00
PP0101-0003|2|398| 199 |2022-03-29 02:26:00
A0403-0014|3|270| 90 |2022-03-29 07:19:00
DX-120ST|3|1764| 588 |2022-03-29 06:03:00
SL36200BL|2|130| 65 |2022-03-29 14:21:00
A0001|1|3500| 3500 |2022-03-29 13:10:00
PP0101-0050|1|113| 113 |2022-03-29 09:03:00
A0403-0011|1|16| 16 |2022-03-29 09:59:00
A0405-0001|1|128| 128 |2022-03-29 21:13:00
A0405-0002|3|249| 83 |2022-03-29 07:07:00
CC0904-0002|2|280| 140 |2022-03-29 21:34:00
PROGEN-M-0011|2|428| 214 |2022-03-29 13:07:00
CC0904-0003|3|261| 87 |2022-03-29 14:50:00
A0001|2|7000| 3500 |2022-03-29 17:52:00
A0403-0011|2|32| 16 |2022-03-29 11:39:00
SL36200BL|1|65| 65 |2022-03-29 09:40:00
A0001|3|10500| 3500 |2022-03-29 03:13:00
A0001|2|7000| 3500 |2022-03-29 08:48:00
A0403-0011|2|32| 16 |2022-03-29 11:42:00
CC0904-0002|3|420| 140 |2022-03-29 07:14:00
A0405-0001|3|384| 128 |2022-03-29 12:25:00
A0403-0013|1|55| 55 |2022-03-29 01:31:00
A0002|2|2000| 1000 |2022-03-29 20:29:00
A0001|2|7000| 3500 |2022-03-29 05:04:00
PROGEN-S-0010|1|214| 214 |2022-03-29 15:01:00
A0002|3|3000| 1000 |2022-03-29 21:51:00
A0002|3|3000| 1000 |2022-03-29 17:53:00
A0403-0012|3|105| 35 |2022-03-29 01:03:00
CC0904-0002|1|140| 140 |2022-03-29 16:26:00
CC0904-0003|3|261| 87 |2022-03-29 10:43:00
PROGEN-L-0012|2|428| 214 |2022-03-29 09:05:00
A0403-0013|2|110| 55 |2022-03-29 16:26:00
SDCZ50|2|252| 126 |2022-03-29 17:41:00
DX-120ST|3|1764| 588 |2022-03-29 20:57:00
A0403-0012|1|35| 35 |2022-03-29 06:53:00
A0403-0011|3|48| 16 |2022-03-29 13:42:00
A0405-0002|2|166| 83 |2022-03-29 05:27:00
DX-120ST|2|1176| 588 |2022-03-29 20:24:00
PROGEN-S-0010|3|642| 214 |2022-03-29 10:13:00
PROGEN-S-0010|2|428| 214 |2022-03-29 09:59:00
PP0101-0050|2|226| 113 |2022-03-29 11:14:00
SDCZ50|1|126| 126 |2022-03-29 17:32:00
PP0101-0050|3|339| 113 |2022-03-29 14:04:00
CC0904-0003|3|261| 87 |2022-03-29 15:35:00
CC0904-0003|3|261| 87 |2022-03-29 20:27:00
PROGEN-L-0012|3|642| 214 |2022-03-29 21:11:00
CC0904-0002|3|420| 140 |2022-03-29 17:48:00
A0405-0001|3|384| 128 |2022-03-29 06:11:00
PROGEN-L-0012|3|642| 214 |2022-03-29 16:19:00
A0403-0014|2|180| 90 |2022-03-29 05:41:00
A0405-0001|1|128| 128 |2022-03-29 21:34:00
A0403-0013|2|110| 55 |2022-03-29 13:43:00
PROGEN-L-0012|1|214| 214 |2022-03-29 01:16:00
A0405-0003|1|54| 54 |2022-03-29 21:59:00
SL36200BL|1|65| 65 |2022-03-29 07:50:00
A0403-0012|3|105| 35 |2022-03-29 12:52:00
DX-120ST|3|1764| 588 |2022-03-29 15:22:00
PDA14S|2|1586| 793 |2022-03-29 12:50:00
CC0904-0002|1|140| 140 |2022-03-29 14:51:00
SL36200BL|3|195| 65 |2022-03-29 13:34:00
CC0904-0002|3|420| 140 |2022-03-29 05:34:00
A0403-0012|3|105| 35 |2022-03-29 21:01:00
PP0101-0050|3|339| 113 |2022-03-29 16:57:00
A0002|3|3000| 1000 |2022-03-29 18:10:00
DX-120ST|3|1764| 588 |2022-03-29 10:48:00
PDA14S|3|2379| 793 |2022-03-29 05:58:00
A0403-0012|3|105| 35 |2022-03-29 19:52:00
A0403-0011|2|32| 16 |2022-03-29 16:26:00
A0403-0011|2|32| 16 |2022-03-29 16:49:00
PP0101-0003|1|199| 199 |2022-03-29 16:25:00
A0002|1|1000| 1000 |2022-03-29 02:48:00
PP0101-0003|2|398| 199 |2022-03-29 20:09:00
A0405-0003|2|108| 54 |2022-03-29 03:57:00
PROGEN-S-0010|1|214| 214 |2022-03-29 04:15:00
SL36200BL|3|195| 65 |2022-03-29 18:16:00
A0001|1|3500| 3500 |2022-03-29 14:41:00
PP0101-0003|1|199| 199 |2022-03-29 01:46:00
