product_code|qty|payment|price_per_unit|payment_date
A0405-0001|1|128| 128 |2022-01-15 17:05:00
A0403-0012|1|35| 35 |2022-01-15 13:22:00
A0405-0001|3|384| 128 |2022-01-15 11:27:00
A0403-0014|2|180| 90 |2022-01-15 05:03:00
A0403-0012|2|70| 35 |2022-01-15 15:00:00
SL36200BL|3|195| 65 |2022-01-15 03:51:00
A0405-0003|2|108| 54 |2022-01-15 14:26:00
PDA14S|1|793| 793 |2022-01-15 12:14:00
A0002|3|3000| 1000 |2022-01-15 18:44:00
PROGEN-M-0011|3|642| 214 |2022-01-15 02:07:00
A0405-0002|2|166| 83 |2022-01-15 05:32:00
PROGEN-S-0010|1|214| 214 |2022-01-15 03:56:00
PROGEN-M-0011|2|428| 214 |2022-01-15 18:56:00
A0403-0014|1|90| 90 |2022-01-15 16:25:00
A0403-0013|2|110| 55 |2022-01-15 06:09:00
A0002|1|1000| 1000 |2022-01-15 02:36:00
SDCZ50|2|252| 126 |2022-01-15 13:47:00
PP0101-0003|2|398| 199 |2022-01-15 16:56:00
SDCZ50|3|378| 126 |2022-01-15 20:29:00
A0403-0011|3|48| 16 |2022-01-15 01:01:00
A0405-0003|1|54| 54 |2022-01-15 09:17:00
SDCZ50|1|126| 126 |2022-01-15 08:02:00
A0405-0002|3|249| 83 |2022-01-15 11:21:00
PROGEN-S-0010|1|214| 214 |2022-01-15 17:05:00
PROGEN-S-0010|2|428| 214 |2022-01-15 15:21:00
A0403-0014|3|270| 90 |2022-01-15 02:42:00
A0405-0002|3|249| 83 |2022-01-15 03:35:00
A0001|2|7000| 3500 |2022-01-15 14:37:00
SL36200BL|2|130| 65 |2022-01-15 13:55:00
PROGEN-L-0012|1|214| 214 |2022-01-15 16:59:00
PDA14S|2|1586| 793 |2022-01-15 19:42:00
A0405-0002|1|83| 83 |2022-01-15 07:47:00
A0001|3|10500| 3500 |2022-01-15 03:04:00
A0403-0013|2|110| 55 |2022-01-15 10:51:00
A0405-0002|3|249| 83 |2022-01-15 07:22:00
A0405-0002|2|166| 83 |2022-01-15 12:58:00
A0405-0003|1|54| 54 |2022-01-15 09:39:00
A0405-0002|3|249| 83 |2022-01-15 07:40:00
PP0101-0003|3|597| 199 |2022-01-15 12:35:00
PP0101-0003|2|398| 199 |2022-01-15 15:06:00
A0403-0014|2|180| 90 |2022-01-15 08:54:00
SL36200BL|1|65| 65 |2022-01-15 01:47:00
A0405-0001|2|256| 128 |2022-01-15 02:15:00
PROGEN-S-0010|2|428| 214 |2022-01-15 08:09:00
A0403-0014|3|270| 90 |2022-01-15 09:30:00
A0002|1|1000| 1000 |2022-01-15 17:51:00
PROGEN-L-0012|3|642| 214 |2022-01-15 13:10:00
A0403-0011|2|32| 16 |2022-01-15 11:15:00
A0405-0001|3|384| 128 |2022-01-15 08:22:00
CC0904-0002|3|420| 140 |2022-01-15 15:47:00
A0403-0014|3|270| 90 |2022-01-15 02:42:00
PROGEN-L-0012|1|214| 214 |2022-01-15 08:22:00
A0405-0001|3|384| 128 |2022-01-15 09:29:00
A0403-0011|3|48| 16 |2022-01-15 14:02:00
PP0101-0050|3|339| 113 |2022-01-15 15:14:00
A0403-0011|1|16| 16 |2022-01-15 20:33:00
CC0904-0002|3|420| 140 |2022-01-15 17:16:00
PP0101-0050|2|226| 113 |2022-01-15 04:14:00
CC0904-0002|2|280| 140 |2022-01-15 06:26:00
PROGEN-M-0011|1|214| 214 |2022-01-15 04:40:00
PROGEN-S-0010|2|428| 214 |2022-01-15 15:11:00
A0001|3|10500| 3500 |2022-01-15 01:15:00
PROGEN-L-0012|3|642| 214 |2022-01-15 04:19:00
PROGEN-L-0012|2|428| 214 |2022-01-15 21:06:00
PDA14S|3|2379| 793 |2022-01-15 20:52:00
PROGEN-M-0011|1|214| 214 |2022-01-15 08:12:00
PP0101-0003|2|398| 199 |2022-01-15 13:30:00
A0403-0012|1|35| 35 |2022-01-15 20:43:00
PDA14S|3|2379| 793 |2022-01-15 18:11:00
PROGEN-M-0011|2|428| 214 |2022-01-15 20:56:00
PP0101-0050|3|339| 113 |2022-01-15 09:01:00
PP0101-0003|1|199| 199 |2022-01-15 20:51:00
A0403-0012|3|105| 35 |2022-01-15 15:37:00
A0403-0012|2|70| 35 |2022-01-15 16:34:00
A0001|3|10500| 3500 |2022-01-15 15:23:00
PROGEN-L-0012|3|642| 214 |2022-01-15 14:15:00
PROGEN-S-0010|3|642| 214 |2022-01-15 10:34:00
A0405-0001|1|128| 128 |2022-01-15 12:58:00
CC0904-0003|2|174| 87 |2022-01-15 01:56:00
SDCZ50|3|378| 126 |2022-01-15 13:00:00
A0405-0002|2|166| 83 |2022-01-15 08:00:00
PROGEN-M-0011|1|214| 214 |2022-01-15 13:15:00
A0403-0011|1|16| 16 |2022-01-15 11:58:00
DX-120ST|3|1764| 588 |2022-01-15 16:04:00
A0001|2|7000| 3500 |2022-01-15 13:00:00
SDCZ50|2|252| 126 |2022-01-15 14:46:00
PROGEN-L-0012|2|428| 214 |2022-01-15 13:57:00
PROGEN-S-0010|1|214| 214 |2022-01-15 01:39:00
A0403-0014|2|180| 90 |2022-01-15 18:55:00
A0403-0011|1|16| 16 |2022-01-15 12:25:00
PROGEN-M-0011|2|428| 214 |2022-01-15 21:58:00
PROGEN-S-0010|1|214| 214 |2022-01-15 09:29:00
A0403-0014|1|90| 90 |2022-01-15 15:24:00
PP0101-0050|1|113| 113 |2022-01-15 04:46:00
DX-120ST|3|1764| 588 |2022-01-15 10:54:00
PROGEN-S-0010|3|642| 214 |2022-01-15 04:23:00
A0403-0014|3|270| 90 |2022-01-15 07:25:00
CC0904-0002|1|140| 140 |2022-01-15 21:29:00
