product_code|qty|payment|price_per_unit|payment_date
A0403-0011|2|32| 16 |2022-02-06 04:50:00
CC0904-0003|3|261| 87 |2022-02-06 10:23:00
A0405-0001|3|384| 128 |2022-02-06 10:49:00
A0002|1|1000| 1000 |2022-02-06 16:07:00
PDA14S|1|793| 793 |2022-02-06 13:20:00
CC0904-0002|2|280| 140 |2022-02-06 20:19:00
PROGEN-S-0010|1|214| 214 |2022-02-06 01:42:00
SL36200BL|2|130| 65 |2022-02-06 16:33:00
A0403-0012|1|35| 35 |2022-02-06 16:41:00
A0001|1|3500| 3500 |2022-02-06 14:50:00
A0405-0002|3|249| 83 |2022-02-06 01:45:00
A0405-0001|2|256| 128 |2022-02-06 16:40:00
A0405-0002|3|249| 83 |2022-02-06 14:37:00
SL36200BL|1|65| 65 |2022-02-06 14:50:00
PROGEN-L-0012|1|214| 214 |2022-02-06 10:22:00
A0403-0013|2|110| 55 |2022-02-06 19:24:00
SL36200BL|2|130| 65 |2022-02-06 13:31:00
A0002|2|2000| 1000 |2022-02-06 03:53:00
PROGEN-S-0010|1|214| 214 |2022-02-06 18:26:00
CC0904-0003|2|174| 87 |2022-02-06 19:09:00
A0403-0014|3|270| 90 |2022-02-06 03:44:00
A0403-0012|2|70| 35 |2022-02-06 07:05:00
PDA14S|2|1586| 793 |2022-02-06 16:42:00
A0405-0002|2|166| 83 |2022-02-06 08:59:00
A0403-0012|3|105| 35 |2022-02-06 10:02:00
PP0101-0050|2|226| 113 |2022-02-06 06:43:00
PROGEN-S-0010|1|214| 214 |2022-02-06 14:36:00
A0403-0012|2|70| 35 |2022-02-06 09:48:00
A0405-0002|1|83| 83 |2022-02-06 09:30:00
PROGEN-L-0012|1|214| 214 |2022-02-06 08:09:00
A0403-0011|1|16| 16 |2022-02-06 09:52:00
A0405-0001|2|256| 128 |2022-02-06 10:19:00
A0001|3|10500| 3500 |2022-02-06 03:18:00
DX-120ST|3|1764| 588 |2022-02-06 01:23:00
A0403-0014|1|90| 90 |2022-02-06 01:36:00
PP0101-0003|2|398| 199 |2022-02-06 11:03:00
A0001|1|3500| 3500 |2022-02-06 05:27:00
A0405-0002|2|166| 83 |2022-02-06 13:59:00
A0405-0003|2|108| 54 |2022-02-06 04:19:00
DX-120ST|1|588| 588 |2022-02-06 11:09:00
SL36200BL|2|130| 65 |2022-02-06 04:52:00
PROGEN-M-0011|2|428| 214 |2022-02-06 03:12:00
PROGEN-L-0012|2|428| 214 |2022-02-06 13:35:00
A0405-0002|2|166| 83 |2022-02-06 04:31:00
DX-120ST|2|1176| 588 |2022-02-06 03:36:00
A0403-0014|2|180| 90 |2022-02-06 14:17:00
A0403-0012|1|35| 35 |2022-02-06 07:00:00
A0405-0002|3|249| 83 |2022-02-06 12:53:00
CC0904-0003|2|174| 87 |2022-02-06 05:04:00
DX-120ST|3|1764| 588 |2022-02-06 05:33:00
A0405-0003|2|108| 54 |2022-02-06 03:49:00
A0405-0003|1|54| 54 |2022-02-06 19:57:00
SL36200BL|2|130| 65 |2022-02-06 06:21:00
DX-120ST|3|1764| 588 |2022-02-06 04:59:00
CC0904-0003|1|87| 87 |2022-02-06 19:40:00
A0403-0012|1|35| 35 |2022-02-06 19:15:00
PROGEN-L-0012|1|214| 214 |2022-02-06 15:55:00
PROGEN-L-0012|2|428| 214 |2022-02-06 03:37:00
PROGEN-M-0011|1|214| 214 |2022-02-06 13:51:00
PROGEN-L-0012|2|428| 214 |2022-02-06 18:53:00
PDA14S|1|793| 793 |2022-02-06 03:42:00
A0403-0011|3|48| 16 |2022-02-06 07:49:00
CC0904-0003|1|87| 87 |2022-02-06 01:37:00
CC0904-0002|1|140| 140 |2022-02-06 21:08:00
CC0904-0002|3|420| 140 |2022-02-06 04:29:00
PROGEN-M-0011|2|428| 214 |2022-02-06 19:53:00
CC0904-0002|2|280| 140 |2022-02-06 17:59:00
A0001|2|7000| 3500 |2022-02-06 06:03:00
PDA14S|3|2379| 793 |2022-02-06 07:46:00
PDA14S|2|1586| 793 |2022-02-06 18:39:00
DX-120ST|1|588| 588 |2022-02-06 11:09:00
PROGEN-L-0012|2|428| 214 |2022-02-06 10:49:00
PROGEN-M-0011|3|642| 214 |2022-02-06 20:25:00
A0405-0001|2|256| 128 |2022-02-06 09:13:00
A0405-0003|3|162| 54 |2022-02-06 15:54:00
A0403-0011|2|32| 16 |2022-02-06 17:10:00
CC0904-0002|2|280| 140 |2022-02-06 05:39:00
A0405-0001|3|384| 128 |2022-02-06 17:30:00
DX-120ST|2|1176| 588 |2022-02-06 01:59:00
PROGEN-L-0012|1|214| 214 |2022-02-06 19:10:00
A0403-0011|3|48| 16 |2022-02-06 12:34:00
PP0101-0050|1|113| 113 |2022-02-06 15:16:00
CC0904-0003|1|87| 87 |2022-02-06 13:37:00
A0001|3|10500| 3500 |2022-02-06 21:15:00
A0403-0011|1|16| 16 |2022-02-06 12:16:00
A0403-0012|3|105| 35 |2022-02-06 10:26:00
