product_code|qty|payment|price_per_unit|payment_date
CC0904-0002|2|280| 140 |2022-02-09 09:38:00
A0403-0012|3|105| 35 |2022-02-09 12:59:00
SDCZ50|3|378| 126 |2022-02-09 17:02:00
CC0904-0003|2|174| 87 |2022-02-09 15:53:00
A0001|3|10500| 3500 |2022-02-09 08:26:00
PROGEN-M-0011|3|642| 214 |2022-02-09 07:14:00
A0403-0011|3|48| 16 |2022-02-09 01:26:00
A0405-0001|3|384| 128 |2022-02-09 19:24:00
PDA14S|1|793| 793 |2022-02-09 19:24:00
DX-120ST|3|1764| 588 |2022-02-09 06:48:00
A0405-0001|1|128| 128 |2022-02-09 03:10:00
A0403-0011|1|16| 16 |2022-02-09 08:58:00
A0405-0001|3|384| 128 |2022-02-09 03:52:00
PROGEN-M-0011|1|214| 214 |2022-02-09 13:21:00
A0001|2|7000| 3500 |2022-02-09 07:17:00
A0405-0001|2|256| 128 |2022-02-09 08:37:00
CC0904-0003|3|261| 87 |2022-02-09 09:01:00
SL36200BL|1|65| 65 |2022-02-09 03:20:00
A0403-0012|3|105| 35 |2022-02-09 12:17:00
PP0101-0050|2|226| 113 |2022-02-09 15:54:00
PDA14S|3|2379| 793 |2022-02-09 07:08:00
PROGEN-L-0012|1|214| 214 |2022-02-09 17:29:00
PROGEN-M-0011|2|428| 214 |2022-02-09 14:31:00
A0002|1|1000| 1000 |2022-02-09 08:44:00
A0403-0012|3|105| 35 |2022-02-09 03:56:00
A0403-0013|1|55| 55 |2022-02-09 08:20:00
CC0904-0003|1|87| 87 |2022-02-09 19:25:00
A0405-0003|1|54| 54 |2022-02-09 07:11:00
A0405-0002|3|249| 83 |2022-02-09 12:29:00
A0405-0001|2|256| 128 |2022-02-09 06:03:00
PROGEN-M-0011|2|428| 214 |2022-02-09 18:40:00
PROGEN-M-0011|3|642| 214 |2022-02-09 06:56:00
CC0904-0002|2|280| 140 |2022-02-09 16:05:00
PP0101-0050|3|339| 113 |2022-02-09 10:05:00
A0002|3|3000| 1000 |2022-02-09 20:18:00
CC0904-0002|1|140| 140 |2022-02-09 07:11:00
A0002|1|1000| 1000 |2022-02-09 12:46:00
SDCZ50|3|378| 126 |2022-02-09 03:43:00
A0403-0011|1|16| 16 |2022-02-09 20:33:00
A0403-0013|3|165| 55 |2022-02-09 14:57:00
A0405-0003|1|54| 54 |2022-02-09 04:10:00
CC0904-0003|2|174| 87 |2022-02-09 17:26:00
PROGEN-L-0012|3|642| 214 |2022-02-09 06:48:00
A0405-0002|2|166| 83 |2022-02-09 13:52:00
A0001|3|10500| 3500 |2022-02-09 16:14:00
PROGEN-L-0012|3|642| 214 |2022-02-09 06:23:00
SL36200BL|2|130| 65 |2022-02-09 13:04:00
A0405-0003|1|54| 54 |2022-02-09 21:56:00
CC0904-0003|1|87| 87 |2022-02-09 11:32:00
A0002|3|3000| 1000 |2022-02-09 05:03:00
A0403-0013|1|55| 55 |2022-02-09 02:49:00
CC0904-0002|3|420| 140 |2022-02-09 18:30:00
PROGEN-M-0011|3|642| 214 |2022-02-09 02:57:00
SDCZ50|2|252| 126 |2022-02-09 06:27:00
PP0101-0003|3|597| 199 |2022-02-09 01:13:00
A0405-0003|1|54| 54 |2022-02-09 16:07:00
SL36200BL|2|130| 65 |2022-02-09 16:54:00
A0002|2|2000| 1000 |2022-02-09 19:37:00
PROGEN-S-0010|2|428| 214 |2022-02-09 17:30:00
PP0101-0003|3|597| 199 |2022-02-09 15:30:00
PP0101-0003|3|597| 199 |2022-02-09 15:15:00
PP0101-0003|2|398| 199 |2022-02-09 04:14:00
PROGEN-L-0012|2|428| 214 |2022-02-09 18:52:00
PROGEN-S-0010|1|214| 214 |2022-02-09 12:01:00
SL36200BL|1|65| 65 |2022-02-09 08:45:00
PROGEN-S-0010|3|642| 214 |2022-02-09 04:43:00
PROGEN-M-0011|2|428| 214 |2022-02-09 08:40:00
A0405-0002|3|249| 83 |2022-02-09 19:21:00
CC0904-0003|1|87| 87 |2022-02-09 02:52:00
SL36200BL|1|65| 65 |2022-02-09 10:58:00
PROGEN-L-0012|1|214| 214 |2022-02-09 09:51:00
PROGEN-S-0010|1|214| 214 |2022-02-09 02:25:00
A0001|3|10500| 3500 |2022-02-09 18:13:00
A0001|3|10500| 3500 |2022-02-09 05:16:00
A0403-0012|3|105| 35 |2022-02-09 21:33:00
PP0101-0003|1|199| 199 |2022-02-09 05:41:00
A0405-0002|2|166| 83 |2022-02-09 04:48:00
DX-120ST|1|588| 588 |2022-02-09 16:30:00
A0405-0001|2|256| 128 |2022-02-09 06:58:00
PROGEN-L-0012|1|214| 214 |2022-02-09 08:48:00
PP0101-0003|3|597| 199 |2022-02-09 13:26:00
A0403-0014|3|270| 90 |2022-02-09 09:40:00
PROGEN-L-0012|2|428| 214 |2022-02-09 18:10:00
A0403-0012|1|35| 35 |2022-02-09 15:28:00
PROGEN-M-0011|1|214| 214 |2022-02-09 09:22:00
SDCZ50|1|126| 126 |2022-02-09 09:55:00
CC0904-0003|1|87| 87 |2022-02-09 03:16:00
A0403-0011|2|32| 16 |2022-02-09 02:17:00
A0403-0011|1|16| 16 |2022-02-09 16:53:00
A0403-0012|1|35| 35 |2022-02-09 14:01:00
SL36200BL|2|130| 65 |2022-02-09 03:49:00
SL36200BL|1|65| 65 |2022-02-09 08:12:00
PROGEN-M-0011|2|428| 214 |2022-02-09 09:22:00
PROGEN-S-0010|1|214| 214 |2022-02-09 14:30:00
A0001|2|7000| 3500 |2022-02-09 14:49:00
PROGEN-M-0011|3|642| 214 |2022-02-09 11:05:00
A0403-0013|2|110| 55 |2022-02-09 05:08:00
CC0904-0003|1|87| 87 |2022-02-09 17:14:00
A0403-0014|2|180| 90 |2022-02-09 14:23:00
PROGEN-L-0012|2|428| 214 |2022-02-09 08:32:00
A0405-0002|3|249| 83 |2022-02-09 07:46:00
PROGEN-M-0011|1|214| 214 |2022-02-09 11:26:00
DX-120ST|2|1176| 588 |2022-02-09 11:22:00
A0403-0012|1|35| 35 |2022-02-09 18:27:00
PROGEN-L-0012|3|642| 214 |2022-02-09 12:44:00
A0403-0013|2|110| 55 |2022-02-09 18:01:00
A0403-0011|3|48| 16 |2022-02-09 14:56:00
PROGEN-S-0010|2|428| 214 |2022-02-09 13:47:00
PROGEN-M-0011|3|642| 214 |2022-02-09 07:42:00
PP0101-0003|3|597| 199 |2022-02-09 05:13:00
PROGEN-M-0011|3|642| 214 |2022-02-09 06:59:00
PROGEN-L-0012|3|642| 214 |2022-02-09 15:57:00
A0405-0002|2|166| 83 |2022-02-09 21:31:00
PROGEN-L-0012|1|214| 214 |2022-02-09 16:11:00
PROGEN-M-0011|2|428| 214 |2022-02-09 20:56:00
A0002|2|2000| 1000 |2022-02-09 06:04:00
PP0101-0050|3|339| 113 |2022-02-09 10:50:00
A0403-0013|2|110| 55 |2022-02-09 13:22:00
PROGEN-S-0010|1|214| 214 |2022-02-09 06:44:00
A0405-0003|3|162| 54 |2022-02-09 08:52:00
A0405-0002|3|249| 83 |2022-02-09 04:09:00
A0002|3|3000| 1000 |2022-02-09 17:40:00
SDCZ50|1|126| 126 |2022-02-09 20:02:00
A0001|3|10500| 3500 |2022-02-09 12:53:00
PROGEN-S-0010|3|642| 214 |2022-02-09 20:21:00
PDA14S|3|2379| 793 |2022-02-09 08:34:00
PDA14S|3|2379| 793 |2022-02-09 07:37:00
A0002|2|2000| 1000 |2022-02-09 15:57:00
SL36200BL|1|65| 65 |2022-02-09 16:42:00
PP0101-0050|3|339| 113 |2022-02-09 12:42:00
A0403-0011|1|16| 16 |2022-02-09 03:17:00
SL36200BL|3|195| 65 |2022-02-09 10:51:00
A0001|1|3500| 3500 |2022-02-09 21:07:00
A0403-0014|1|90| 90 |2022-02-09 19:31:00
PP0101-0050|2|226| 113 |2022-02-09 15:19:00
CC0904-0002|2|280| 140 |2022-02-09 03:32:00
DX-120ST|3|1764| 588 |2022-02-09 08:27:00
PP0101-0003|1|199| 199 |2022-02-09 06:25:00
PP0101-0003|3|597| 199 |2022-02-09 15:02:00
A0405-0002|2|166| 83 |2022-02-09 07:10:00
PROGEN-S-0010|3|642| 214 |2022-02-09 10:07:00
PROGEN-S-0010|2|428| 214 |2022-02-09 05:02:00
A0405-0002|3|249| 83 |2022-02-09 10:55:00
PROGEN-S-0010|2|428| 214 |2022-02-09 14:02:00
A0001|3|10500| 3500 |2022-02-09 17:36:00
CC0904-0002|3|420| 140 |2022-02-09 08:20:00
A0403-0014|2|180| 90 |2022-02-09 06:07:00
A0405-0002|2|166| 83 |2022-02-09 09:24:00
PP0101-0050|2|226| 113 |2022-02-09 09:49:00
A0403-0011|2|32| 16 |2022-02-09 19:22:00
DX-120ST|2|1176| 588 |2022-02-09 11:44:00
PDA14S|1|793| 793 |2022-02-09 04:08:00
A0403-0011|3|48| 16 |2022-02-09 02:49:00
A0002|2|2000| 1000 |2022-02-09 07:52:00
SDCZ50|1|126| 126 |2022-02-09 15:24:00
SDCZ50|2|252| 126 |2022-02-09 17:48:00
A0405-0002|1|83| 83 |2022-02-09 16:18:00
A0403-0013|1|55| 55 |2022-02-09 08:32:00
PP0101-0050|1|113| 113 |2022-02-09 01:26:00
DX-120ST|2|1176| 588 |2022-02-09 14:50:00
PP0101-0050|2|226| 113 |2022-02-09 14:26:00
A0403-0014|2|180| 90 |2022-02-09 11:18:00
A0405-0002|1|83| 83 |2022-02-09 15:30:00
