product_code|qty|payment|price_per_unit|payment_date
PDA14S|2|1586| 793 |2022-03-31 01:20:00
PDA14S|1|793| 793 |2022-03-31 16:21:00
A0002|2|2000| 1000 |2022-03-31 14:51:00
PP0101-0050|3|339| 113 |2022-03-31 19:31:00
PP0101-0003|1|199| 199 |2022-03-31 02:02:00
PROGEN-L-0012|2|428| 214 |2022-03-31 09:59:00
A0403-0012|1|35| 35 |2022-03-31 12:12:00
A0403-0012|2|70| 35 |2022-03-31 11:08:00
A0403-0013|3|165| 55 |2022-03-31 11:08:00
CC0904-0002|3|420| 140 |2022-03-31 20:16:00
DX-120ST|3|1764| 588 |2022-03-31 10:48:00
A0405-0002|1|83| 83 |2022-03-31 10:51:00
PROGEN-L-0012|3|642| 214 |2022-03-31 18:03:00
CC0904-0003|3|261| 87 |2022-03-31 05:58:00
A0403-0013|2|110| 55 |2022-03-31 20:41:00
A0403-0013|1|55| 55 |2022-03-31 07:44:00
A0403-0013|3|165| 55 |2022-03-31 09:34:00
PROGEN-M-0011|2|428| 214 |2022-03-31 13:29:00
A0403-0013|1|55| 55 |2022-03-31 12:34:00
CC0904-0002|1|140| 140 |2022-03-31 04:33:00
PROGEN-S-0010|1|214| 214 |2022-03-31 11:02:00
PDA14S|2|1586| 793 |2022-03-31 07:16:00
PROGEN-M-0011|3|642| 214 |2022-03-31 12:18:00
PROGEN-L-0012|3|642| 214 |2022-03-31 13:38:00
SL36200BL|2|130| 65 |2022-03-31 03:52:00
SL36200BL|1|65| 65 |2022-03-31 12:40:00
PDA14S|3|2379| 793 |2022-03-31 17:06:00
PP0101-0003|2|398| 199 |2022-03-31 11:49:00
A0403-0012|3|105| 35 |2022-03-31 20:26:00
A0405-0002|3|249| 83 |2022-03-31 21:43:00
SL36200BL|2|130| 65 |2022-03-31 11:52:00
PP0101-0050|3|339| 113 |2022-03-31 09:12:00
DX-120ST|3|1764| 588 |2022-03-31 13:43:00
A0405-0001|1|128| 128 |2022-03-31 19:36:00
CC0904-0002|3|420| 140 |2022-03-31 20:32:00
SDCZ50|2|252| 126 |2022-03-31 02:40:00
A0403-0013|3|165| 55 |2022-03-31 21:47:00
PDA14S|2|1586| 793 |2022-03-31 17:56:00
PROGEN-S-0010|2|428| 214 |2022-03-31 03:32:00
PROGEN-M-0011|1|214| 214 |2022-03-31 18:31:00
A0403-0011|3|48| 16 |2022-03-31 06:48:00
A0403-0014|3|270| 90 |2022-03-31 05:10:00
DX-120ST|2|1176| 588 |2022-03-31 13:18:00
SL36200BL|3|195| 65 |2022-03-31 18:47:00
A0403-0011|1|16| 16 |2022-03-31 05:24:00
CC0904-0003|3|261| 87 |2022-03-31 19:08:00
PP0101-0003|1|199| 199 |2022-03-31 21:40:00
SL36200BL|3|195| 65 |2022-03-31 09:10:00
A0403-0011|1|16| 16 |2022-03-31 03:20:00
A0405-0001|2|256| 128 |2022-03-31 18:44:00
CC0904-0003|2|174| 87 |2022-03-31 07:47:00
A0002|2|2000| 1000 |2022-03-31 11:52:00
PROGEN-M-0011|1|214| 214 |2022-03-31 01:11:00
CC0904-0003|1|87| 87 |2022-03-31 08:24:00
