product_code|qty|payment|price_per_unit|payment_date
A0405-0001|2|256| 128 |2022-01-07 14:06:00
A0002|3|3000| 1000 |2022-01-07 07:45:00
CC0904-0002|1|140| 140 |2022-01-07 05:09:00
CC0904-0002|2|280| 140 |2022-01-07 04:00:00
A0002|2|2000| 1000 |2022-01-07 04:41:00
PROGEN-M-0011|2|428| 214 |2022-01-07 07:35:00
PP0101-0050|1|113| 113 |2022-01-07 01:01:00
SL36200BL|2|130| 65 |2022-01-07 07:06:00
A0405-0001|2|256| 128 |2022-01-07 13:49:00
A0001|2|7000| 3500 |2022-01-07 07:55:00
A0405-0003|2|108| 54 |2022-01-07 15:35:00
PROGEN-S-0010|1|214| 214 |2022-01-07 11:16:00
A0403-0013|3|165| 55 |2022-01-07 12:24:00
A0403-0014|1|90| 90 |2022-01-07 21:56:00
A0403-0011|1|16| 16 |2022-01-07 16:07:00
DX-120ST|3|1764| 588 |2022-01-07 19:54:00
CC0904-0002|1|140| 140 |2022-01-07 02:21:00
PROGEN-L-0012|1|214| 214 |2022-01-07 08:33:00
PP0101-0003|1|199| 199 |2022-01-07 19:40:00
A0403-0011|2|32| 16 |2022-01-07 10:35:00
A0403-0014|2|180| 90 |2022-01-07 15:52:00
CC0904-0002|1|140| 140 |2022-01-07 20:08:00
CC0904-0003|2|174| 87 |2022-01-07 07:43:00
A0405-0002|1|83| 83 |2022-01-07 14:24:00
A0002|1|1000| 1000 |2022-01-07 10:28:00
A0002|2|2000| 1000 |2022-01-07 16:51:00
A0403-0011|3|48| 16 |2022-01-07 02:39:00
PP0101-0003|1|199| 199 |2022-01-07 08:18:00
A0403-0012|2|70| 35 |2022-01-07 04:49:00
DX-120ST|2|1176| 588 |2022-01-07 11:14:00
A0405-0003|1|54| 54 |2022-01-07 13:40:00
SL36200BL|2|130| 65 |2022-01-07 10:53:00
A0405-0002|3|249| 83 |2022-01-07 06:33:00
PROGEN-S-0010|1|214| 214 |2022-01-07 08:03:00
SDCZ50|2|252| 126 |2022-01-07 12:19:00
PROGEN-L-0012|1|214| 214 |2022-01-07 08:27:00
A0403-0012|3|105| 35 |2022-01-07 09:39:00
SL36200BL|2|130| 65 |2022-01-07 04:50:00
PP0101-0050|2|226| 113 |2022-01-07 10:48:00
PP0101-0003|3|597| 199 |2022-01-07 08:59:00
A0405-0003|3|162| 54 |2022-01-07 04:02:00
DX-120ST|3|1764| 588 |2022-01-07 14:36:00
A0002|1|1000| 1000 |2022-01-07 10:03:00
PROGEN-S-0010|1|214| 214 |2022-01-07 03:28:00
DX-120ST|2|1176| 588 |2022-01-07 19:51:00
A0403-0014|3|270| 90 |2022-01-07 11:19:00
A0403-0013|2|110| 55 |2022-01-07 01:39:00
PDA14S|1|793| 793 |2022-01-07 21:59:00
A0405-0001|3|384| 128 |2022-01-07 05:33:00
