product_code|qty|payment|price_per_unit|payment_date
PP0101-0003|2|398| 199 |2022-02-21 08:10:00
DX-120ST|2|1176| 588 |2022-02-21 01:15:00
A0405-0002|1|83| 83 |2022-02-21 08:34:00
A0405-0003|1|54| 54 |2022-02-21 16:59:00
PROGEN-L-0012|2|428| 214 |2022-02-21 08:52:00
PP0101-0050|2|226| 113 |2022-02-21 05:08:00
SDCZ50|2|252| 126 |2022-02-21 19:58:00
A0405-0002|2|166| 83 |2022-02-21 11:38:00
CC0904-0002|1|140| 140 |2022-02-21 03:14:00
SL36200BL|1|65| 65 |2022-02-21 04:52:00
PP0101-0003|1|199| 199 |2022-02-21 15:39:00
PP0101-0003|1|199| 199 |2022-02-21 18:52:00
A0001|2|7000| 3500 |2022-02-21 11:13:00
A0002|2|2000| 1000 |2022-02-21 18:16:00
A0405-0001|2|256| 128 |2022-02-21 10:31:00
PROGEN-M-0011|2|428| 214 |2022-02-21 08:26:00
A0403-0013|3|165| 55 |2022-02-21 21:10:00
A0405-0002|2|166| 83 |2022-02-21 19:55:00
PP0101-0003|3|597| 199 |2022-02-21 12:02:00
A0405-0003|1|54| 54 |2022-02-21 16:36:00
PROGEN-L-0012|3|642| 214 |2022-02-21 21:09:00
A0405-0003|1|54| 54 |2022-02-21 03:22:00
PDA14S|3|2379| 793 |2022-02-21 19:57:00
A0001|1|3500| 3500 |2022-02-21 03:07:00
DX-120ST|1|588| 588 |2022-02-21 05:38:00
A0405-0001|3|384| 128 |2022-02-21 10:46:00
SL36200BL|3|195| 65 |2022-02-21 05:44:00
A0403-0014|2|180| 90 |2022-02-21 10:58:00
A0405-0002|2|166| 83 |2022-02-21 15:44:00
A0001|2|7000| 3500 |2022-02-21 04:28:00
A0405-0003|1|54| 54 |2022-02-21 03:24:00
CC0904-0002|3|420| 140 |2022-02-21 18:22:00
A0001|3|10500| 3500 |2022-02-21 02:29:00
A0403-0013|3|165| 55 |2022-02-21 01:56:00
PROGEN-L-0012|3|642| 214 |2022-02-21 06:41:00
PROGEN-S-0010|3|642| 214 |2022-02-21 12:43:00
A0405-0001|2|256| 128 |2022-02-21 02:06:00
A0403-0012|3|105| 35 |2022-02-21 06:36:00
PROGEN-L-0012|1|214| 214 |2022-02-21 17:57:00
PROGEN-L-0012|1|214| 214 |2022-02-21 09:52:00
PP0101-0050|2|226| 113 |2022-02-21 16:28:00
A0001|2|7000| 3500 |2022-02-21 21:13:00
PDA14S|3|2379| 793 |2022-02-21 05:51:00
CC0904-0003|2|174| 87 |2022-02-21 12:04:00
CC0904-0002|3|420| 140 |2022-02-21 14:53:00
A0403-0011|1|16| 16 |2022-02-21 08:29:00
PROGEN-S-0010|2|428| 214 |2022-02-21 16:33:00
CC0904-0003|2|174| 87 |2022-02-21 06:20:00
DX-120ST|3|1764| 588 |2022-02-21 18:38:00
SDCZ50|2|252| 126 |2022-02-21 15:31:00
A0405-0001|2|256| 128 |2022-02-21 01:41:00
A0001|2|7000| 3500 |2022-02-21 01:46:00
A0405-0002|1|83| 83 |2022-02-21 13:05:00
A0405-0002|2|166| 83 |2022-02-21 19:32:00
SDCZ50|2|252| 126 |2022-02-21 06:17:00
CC0904-0003|2|174| 87 |2022-02-21 20:26:00
PROGEN-S-0010|1|214| 214 |2022-02-21 07:59:00
A0002|3|3000| 1000 |2022-02-21 09:16:00
PDA14S|2|1586| 793 |2022-02-21 13:22:00
SL36200BL|3|195| 65 |2022-02-21 12:06:00
CC0904-0003|3|261| 87 |2022-02-21 04:04:00
A0403-0012|2|70| 35 |2022-02-21 13:17:00
PDA14S|3|2379| 793 |2022-02-21 01:42:00
A0403-0014|3|270| 90 |2022-02-21 07:32:00
PP0101-0050|1|113| 113 |2022-02-21 16:44:00
PP0101-0050|1|113| 113 |2022-02-21 05:40:00
CC0904-0003|1|87| 87 |2022-02-21 18:19:00
A0002|1|1000| 1000 |2022-02-21 05:51:00
A0002|3|3000| 1000 |2022-02-21 05:11:00
A0403-0012|1|35| 35 |2022-02-21 20:49:00
A0403-0014|3|270| 90 |2022-02-21 15:52:00
CC0904-0002|2|280| 140 |2022-02-21 20:31:00
A0403-0011|3|48| 16 |2022-02-21 21:40:00
PDA14S|2|1586| 793 |2022-02-21 20:36:00
A0403-0013|3|165| 55 |2022-02-21 09:45:00
A0405-0002|2|166| 83 |2022-02-21 07:27:00
PROGEN-L-0012|2|428| 214 |2022-02-21 08:14:00
