product_code|qty|payment|price_per_unit|payment_date
A0403-0012|2|70| 35 |2022-02-24 17:57:00
PROGEN-S-0010|2|428| 214 |2022-02-24 11:09:00
A0002|2|2000| 1000 |2022-02-24 21:41:00
SDCZ50|2|252| 126 |2022-02-24 12:23:00
PDA14S|2|1586| 793 |2022-02-24 15:18:00
PDA14S|3|2379| 793 |2022-02-24 08:48:00
A0403-0011|3|48| 16 |2022-02-24 20:30:00
PP0101-0050|1|113| 113 |2022-02-24 05:46:00
PROGEN-L-0012|3|642| 214 |2022-02-24 13:00:00
A0002|3|3000| 1000 |2022-02-24 21:13:00
A0403-0013|2|110| 55 |2022-02-24 05:08:00
DX-120ST|3|1764| 588 |2022-02-24 13:00:00
CC0904-0003|1|87| 87 |2022-02-24 10:12:00
PROGEN-L-0012|2|428| 214 |2022-02-24 08:23:00
A0403-0014|3|270| 90 |2022-02-24 20:25:00
A0002|2|2000| 1000 |2022-02-24 10:53:00
CC0904-0002|2|280| 140 |2022-02-24 08:40:00
CC0904-0003|3|261| 87 |2022-02-24 17:35:00
A0405-0003|2|108| 54 |2022-02-24 04:41:00
PDA14S|2|1586| 793 |2022-02-24 04:46:00
PROGEN-M-0011|2|428| 214 |2022-02-24 04:47:00
SL36200BL|2|130| 65 |2022-02-24 14:10:00
A0002|1|1000| 1000 |2022-02-24 18:53:00
A0405-0001|3|384| 128 |2022-02-24 09:57:00
PROGEN-M-0011|2|428| 214 |2022-02-24 19:20:00
SL36200BL|1|65| 65 |2022-02-24 07:38:00
A0403-0011|1|16| 16 |2022-02-24 01:25:00
A0405-0002|2|166| 83 |2022-02-24 20:52:00
A0001|3|10500| 3500 |2022-02-24 09:41:00
A0403-0014|1|90| 90 |2022-02-24 18:31:00
SDCZ50|1|126| 126 |2022-02-24 01:14:00
PDA14S|2|1586| 793 |2022-02-24 09:28:00
A0405-0002|1|83| 83 |2022-02-24 11:18:00
SL36200BL|1|65| 65 |2022-02-24 17:58:00
A0403-0014|2|180| 90 |2022-02-24 20:03:00
PROGEN-L-0012|3|642| 214 |2022-02-24 08:52:00
A0002|2|2000| 1000 |2022-02-24 06:20:00
PDA14S|1|793| 793 |2022-02-24 10:50:00
A0403-0014|2|180| 90 |2022-02-24 16:29:00
DX-120ST|1|588| 588 |2022-02-24 15:27:00
CC0904-0002|3|420| 140 |2022-02-24 07:37:00
PP0101-0003|3|597| 199 |2022-02-24 15:13:00
DX-120ST|2|1176| 588 |2022-02-24 03:51:00
PROGEN-S-0010|1|214| 214 |2022-02-24 12:30:00
A0405-0001|2|256| 128 |2022-02-24 12:28:00
A0403-0013|3|165| 55 |2022-02-24 05:55:00
PROGEN-S-0010|1|214| 214 |2022-02-24 03:35:00
CC0904-0002|1|140| 140 |2022-02-24 17:16:00
CC0904-0003|1|87| 87 |2022-02-24 18:17:00
PP0101-0003|3|597| 199 |2022-02-24 13:20:00
A0403-0014|1|90| 90 |2022-02-24 11:49:00
PP0101-0003|3|597| 199 |2022-02-24 05:35:00
DX-120ST|2|1176| 588 |2022-02-24 14:11:00
PP0101-0050|3|339| 113 |2022-02-24 05:53:00
CC0904-0003|3|261| 87 |2022-02-24 15:30:00
CC0904-0003|1|87| 87 |2022-02-24 16:56:00
A0403-0012|2|70| 35 |2022-02-24 14:07:00
A0403-0011|1|16| 16 |2022-02-24 18:07:00
A0405-0002|1|83| 83 |2022-02-24 11:49:00
PROGEN-L-0012|3|642| 214 |2022-02-24 13:36:00
A0001|2|7000| 3500 |2022-02-24 18:00:00
DX-120ST|1|588| 588 |2022-02-24 18:50:00
A0403-0012|2|70| 35 |2022-02-24 14:23:00
A0403-0012|3|105| 35 |2022-02-24 13:04:00
SL36200BL|3|195| 65 |2022-02-24 04:54:00
A0403-0012|1|35| 35 |2022-02-24 09:55:00
PROGEN-S-0010|1|214| 214 |2022-02-24 17:00:00
DX-120ST|2|1176| 588 |2022-02-24 07:27:00
A0403-0011|3|48| 16 |2022-02-24 21:39:00
SDCZ50|2|252| 126 |2022-02-24 19:21:00
A0403-0014|1|90| 90 |2022-02-24 18:44:00
A0405-0001|3|384| 128 |2022-02-24 15:23:00
PDA14S|1|793| 793 |2022-02-24 07:12:00
A0405-0003|2|108| 54 |2022-02-24 18:42:00
PROGEN-S-0010|3|642| 214 |2022-02-24 21:03:00
PROGEN-M-0011|2|428| 214 |2022-02-24 12:02:00
