product_code|qty|payment|price_per_unit|payment_date
CC0904-0002|2|280| 140 |2022-02-22 03:39:00
SL36200BL|2|130| 65 |2022-02-22 09:06:00
PP0101-0050|2|226| 113 |2022-02-22 10:23:00
PROGEN-L-0012|1|214| 214 |2022-02-22 04:00:00
PROGEN-S-0010|1|214| 214 |2022-02-22 05:11:00
PP0101-0003|1|199| 199 |2022-02-22 06:03:00
A0405-0001|3|384| 128 |2022-02-22 14:25:00
SDCZ50|1|126| 126 |2022-02-22 09:14:00
CC0904-0003|1|87| 87 |2022-02-22 12:49:00
DX-120ST|3|1764| 588 |2022-02-22 21:51:00
A0403-0014|1|90| 90 |2022-02-22 15:45:00
A0405-0002|3|249| 83 |2022-02-22 02:30:00
A0405-0002|1|83| 83 |2022-02-22 13:24:00
A0403-0012|2|70| 35 |2022-02-22 20:53:00
CC0904-0003|1|87| 87 |2022-02-22 12:41:00
CC0904-0002|1|140| 140 |2022-02-22 21:47:00
PP0101-0003|3|597| 199 |2022-02-22 09:04:00
DX-120ST|3|1764| 588 |2022-02-22 16:02:00
CC0904-0002|2|280| 140 |2022-02-22 14:41:00
A0405-0003|2|108| 54 |2022-02-22 17:44:00
A0405-0002|3|249| 83 |2022-02-22 06:11:00
PDA14S|1|793| 793 |2022-02-22 06:13:00
A0403-0012|2|70| 35 |2022-02-22 05:00:00
PROGEN-M-0011|2|428| 214 |2022-02-22 12:59:00
A0405-0003|3|162| 54 |2022-02-22 05:36:00
A0403-0014|1|90| 90 |2022-02-22 03:02:00
A0403-0013|1|55| 55 |2022-02-22 10:02:00
DX-120ST|1|588| 588 |2022-02-22 14:59:00
PROGEN-S-0010|2|428| 214 |2022-02-22 20:19:00
A0403-0013|3|165| 55 |2022-02-22 15:19:00
PROGEN-M-0011|2|428| 214 |2022-02-22 02:01:00
SL36200BL|2|130| 65 |2022-02-22 11:52:00
SL36200BL|1|65| 65 |2022-02-22 05:46:00
PP0101-0050|2|226| 113 |2022-02-22 12:10:00
PP0101-0003|1|199| 199 |2022-02-22 03:58:00
SL36200BL|1|65| 65 |2022-02-22 09:47:00
PP0101-0050|2|226| 113 |2022-02-22 11:42:00
PROGEN-L-0012|2|428| 214 |2022-02-22 10:19:00
SL36200BL|2|130| 65 |2022-02-22 08:28:00
A0001|2|7000| 3500 |2022-02-22 16:17:00
A0403-0013|3|165| 55 |2022-02-22 17:46:00
A0403-0011|3|48| 16 |2022-02-22 02:24:00
SDCZ50|2|252| 126 |2022-02-22 08:07:00
SDCZ50|1|126| 126 |2022-02-22 11:34:00
PROGEN-S-0010|3|642| 214 |2022-02-22 18:53:00
SDCZ50|1|126| 126 |2022-02-22 10:22:00
A0403-0012|3|105| 35 |2022-02-22 10:34:00
CC0904-0003|1|87| 87 |2022-02-22 21:22:00
A0403-0011|1|16| 16 |2022-02-22 09:26:00
A0002|3|3000| 1000 |2022-02-22 05:50:00
A0405-0003|3|162| 54 |2022-02-22 01:42:00
DX-120ST|1|588| 588 |2022-02-22 15:41:00
PP0101-0003|3|597| 199 |2022-02-22 20:31:00
PDA14S|1|793| 793 |2022-02-22 14:04:00
PDA14S|3|2379| 793 |2022-02-22 15:10:00
PDA14S|3|2379| 793 |2022-02-22 21:14:00
A0002|1|1000| 1000 |2022-02-22 03:53:00
PDA14S|1|793| 793 |2022-02-22 12:57:00
PROGEN-L-0012|3|642| 214 |2022-02-22 07:36:00
PROGEN-S-0010|2|428| 214 |2022-02-22 16:14:00
A0002|2|2000| 1000 |2022-02-22 03:37:00
PROGEN-S-0010|1|214| 214 |2022-02-22 07:13:00
PROGEN-M-0011|2|428| 214 |2022-02-22 15:05:00
A0403-0011|2|32| 16 |2022-02-22 09:47:00
PROGEN-L-0012|3|642| 214 |2022-02-22 04:02:00
SDCZ50|1|126| 126 |2022-02-22 19:39:00
CC0904-0002|1|140| 140 |2022-02-22 21:33:00
PP0101-0050|3|339| 113 |2022-02-22 08:08:00
PROGEN-M-0011|1|214| 214 |2022-02-22 18:31:00
PP0101-0003|3|597| 199 |2022-02-22 14:46:00
PP0101-0003|1|199| 199 |2022-02-22 11:58:00
CC0904-0003|3|261| 87 |2022-02-22 07:09:00
PDA14S|2|1586| 793 |2022-02-22 09:20:00
A0405-0003|2|108| 54 |2022-02-22 04:43:00
SL36200BL|1|65| 65 |2022-02-22 17:44:00
A0405-0003|2|108| 54 |2022-02-22 05:02:00
DX-120ST|1|588| 588 |2022-02-22 04:38:00
SDCZ50|1|126| 126 |2022-02-22 03:40:00
PROGEN-L-0012|2|428| 214 |2022-02-22 19:20:00
PROGEN-M-0011|1|214| 214 |2022-02-22 15:38:00
CC0904-0003|3|261| 87 |2022-02-22 14:58:00
A0405-0003|2|108| 54 |2022-02-22 05:28:00
A0002|2|2000| 1000 |2022-02-22 12:59:00
PP0101-0003|3|597| 199 |2022-02-22 06:08:00
DX-120ST|2|1176| 588 |2022-02-22 13:34:00
PROGEN-M-0011|3|642| 214 |2022-02-22 07:07:00
A0403-0012|1|35| 35 |2022-02-22 21:37:00
A0405-0003|1|54| 54 |2022-02-22 16:58:00
A0405-0003|2|108| 54 |2022-02-22 16:18:00
PROGEN-L-0012|2|428| 214 |2022-02-22 12:56:00
PP0101-0003|3|597| 199 |2022-02-22 14:39:00
A0405-0002|3|249| 83 |2022-02-22 18:12:00
DX-120ST|3|1764| 588 |2022-02-22 14:50:00
A0405-0001|3|384| 128 |2022-02-22 07:51:00
PROGEN-M-0011|2|428| 214 |2022-02-22 01:59:00
A0405-0003|1|54| 54 |2022-02-22 14:42:00
CC0904-0002|2|280| 140 |2022-02-22 03:40:00
PROGEN-L-0012|1|214| 214 |2022-02-22 02:28:00
A0001|1|3500| 3500 |2022-02-22 07:01:00
SDCZ50|1|126| 126 |2022-02-22 14:40:00
CC0904-0003|3|261| 87 |2022-02-22 13:28:00
SDCZ50|2|252| 126 |2022-02-22 16:09:00
PDA14S|1|793| 793 |2022-02-22 02:01:00
A0001|3|10500| 3500 |2022-02-22 18:07:00
CC0904-0002|1|140| 140 |2022-02-22 08:35:00
A0002|3|3000| 1000 |2022-02-22 09:02:00
PDA14S|2|1586| 793 |2022-02-22 17:03:00
A0002|3|3000| 1000 |2022-02-22 02:27:00
DX-120ST|3|1764| 588 |2022-02-22 12:21:00
SL36200BL|2|130| 65 |2022-02-22 09:28:00
PP0101-0050|3|339| 113 |2022-02-22 05:55:00
A0405-0003|1|54| 54 |2022-02-22 16:45:00
A0403-0012|3|105| 35 |2022-02-22 17:44:00
PDA14S|2|1586| 793 |2022-02-22 21:13:00
SDCZ50|2|252| 126 |2022-02-22 02:14:00
PP0101-0003|3|597| 199 |2022-02-22 15:24:00
PROGEN-M-0011|1|214| 214 |2022-02-22 21:45:00
A0002|3|3000| 1000 |2022-02-22 15:46:00
PROGEN-M-0011|1|214| 214 |2022-02-22 08:55:00
A0403-0013|1|55| 55 |2022-02-22 06:24:00
A0001|1|3500| 3500 |2022-02-22 13:48:00
A0405-0002|2|166| 83 |2022-02-22 05:10:00
PP0101-0003|3|597| 199 |2022-02-22 11:01:00
A0405-0003|3|162| 54 |2022-02-22 04:44:00
DX-120ST|2|1176| 588 |2022-02-22 14:48:00
PP0101-0003|2|398| 199 |2022-02-22 21:14:00
A0002|3|3000| 1000 |2022-02-22 16:01:00
DX-120ST|2|1176| 588 |2022-02-22 09:25:00
CC0904-0002|2|280| 140 |2022-02-22 20:35:00
CC0904-0003|1|87| 87 |2022-02-22 07:47:00
A0405-0001|2|256| 128 |2022-02-22 17:02:00
PROGEN-M-0011|2|428| 214 |2022-02-22 12:18:00
SL36200BL|3|195| 65 |2022-02-22 21:34:00
SL36200BL|1|65| 65 |2022-02-22 19:43:00
