product_code|qty|payment|price_per_unit|payment_date
A0403-0014|1|90| 90 |2022-01-18 19:31:00
PROGEN-M-0011|1|214| 214 |2022-01-18 02:31:00
A0405-0002|1|83| 83 |2022-01-18 21:34:00
SL36200BL|2|130| 65 |2022-01-18 18:06:00
PP0101-0050|1|113| 113 |2022-01-18 02:50:00
A0405-0003|1|54| 54 |2022-01-18 21:19:00
A0001|1|3500| 3500 |2022-01-18 04:25:00
PP0101-0003|3|597| 199 |2022-01-18 21:10:00
PDA14S|1|793| 793 |2022-01-18 05:15:00
PP0101-0050|2|226| 113 |2022-01-18 15:19:00
A0403-0012|2|70| 35 |2022-01-18 10:26:00
A0405-0003|2|108| 54 |2022-01-18 14:57:00
A0405-0003|2|108| 54 |2022-01-18 04:31:00
A0405-0002|3|249| 83 |2022-01-18 12:45:00
CC0904-0003|2|174| 87 |2022-01-18 01:49:00
A0405-0002|2|166| 83 |2022-01-18 20:13:00
A0403-0012|3|105| 35 |2022-01-18 17:19:00
CC0904-0002|2|280| 140 |2022-01-18 15:11:00
A0001|2|7000| 3500 |2022-01-18 15:34:00
A0405-0001|3|384| 128 |2022-01-18 05:15:00
PROGEN-L-0012|1|214| 214 |2022-01-18 05:32:00
A0403-0011|1|16| 16 |2022-01-18 01:48:00
PP0101-0050|1|113| 113 |2022-01-18 18:14:00
PROGEN-L-0012|3|642| 214 |2022-01-18 05:23:00
A0405-0001|2|256| 128 |2022-01-18 06:53:00
CC0904-0003|3|261| 87 |2022-01-18 19:25:00
A0403-0013|2|110| 55 |2022-01-18 20:03:00
A0002|2|2000| 1000 |2022-01-18 03:04:00
A0403-0013|1|55| 55 |2022-01-18 16:01:00
PROGEN-M-0011|2|428| 214 |2022-01-18 13:35:00
PP0101-0050|3|339| 113 |2022-01-18 12:21:00
PROGEN-L-0012|3|642| 214 |2022-01-18 01:53:00
A0001|2|7000| 3500 |2022-01-18 08:26:00
A0405-0001|3|384| 128 |2022-01-18 21:05:00
A0403-0011|1|16| 16 |2022-01-18 19:04:00
PROGEN-L-0012|1|214| 214 |2022-01-18 05:29:00
DX-120ST|1|588| 588 |2022-01-18 06:18:00
DX-120ST|3|1764| 588 |2022-01-18 18:59:00
PROGEN-S-0010|2|428| 214 |2022-01-18 05:07:00
SL36200BL|2|130| 65 |2022-01-18 06:45:00
PROGEN-S-0010|2|428| 214 |2022-01-18 07:50:00
A0403-0014|2|180| 90 |2022-01-18 06:42:00
SL36200BL|3|195| 65 |2022-01-18 03:23:00
PP0101-0050|3|339| 113 |2022-01-18 20:44:00
PP0101-0050|1|113| 113 |2022-01-18 07:57:00
A0403-0013|3|165| 55 |2022-01-18 18:27:00
