product_code|qty|payment|price_per_unit|payment_date
A0405-0001|1|128| 128 |2022-01-11 10:19:00
A0002|2|2000| 1000 |2022-01-11 02:00:00
A0403-0014|3|270| 90 |2022-01-11 19:49:00
A0001|3|10500| 3500 |2022-01-11 04:54:00
A0405-0003|1|54| 54 |2022-01-11 01:30:00
A0002|3|3000| 1000 |2022-01-11 07:47:00
A0403-0014|2|180| 90 |2022-01-11 09:11:00
SL36200BL|3|195| 65 |2022-01-11 19:42:00
PP0101-0050|3|339| 113 |2022-01-11 13:30:00
A0403-0012|1|35| 35 |2022-01-11 18:36:00
SL36200BL|2|130| 65 |2022-01-11 16:43:00
CC0904-0003|3|261| 87 |2022-01-11 03:49:00
A0403-0014|1|90| 90 |2022-01-11 19:55:00
A0002|2|2000| 1000 |2022-01-11 09:37:00
PDA14S|1|793| 793 |2022-01-11 01:31:00
A0405-0001|2|256| 128 |2022-01-11 05:35:00
CC0904-0003|2|174| 87 |2022-01-11 11:20:00
CC0904-0002|3|420| 140 |2022-01-11 17:55:00
SL36200BL|1|65| 65 |2022-01-11 10:36:00
DX-120ST|2|1176| 588 |2022-01-11 21:18:00
A0405-0003|2|108| 54 |2022-01-11 20:00:00
PROGEN-L-0012|2|428| 214 |2022-01-11 03:42:00
PROGEN-L-0012|1|214| 214 |2022-01-11 16:52:00
A0405-0003|1|54| 54 |2022-01-11 13:10:00
CC0904-0002|3|420| 140 |2022-01-11 03:10:00
CC0904-0002|1|140| 140 |2022-01-11 06:43:00
PROGEN-S-0010|1|214| 214 |2022-01-11 11:58:00
PROGEN-S-0010|2|428| 214 |2022-01-11 04:08:00
A0405-0002|1|83| 83 |2022-01-11 11:42:00
A0405-0003|3|162| 54 |2022-01-11 11:23:00
PP0101-0050|1|113| 113 |2022-01-11 04:01:00
PROGEN-M-0011|2|428| 214 |2022-01-11 02:01:00
A0405-0001|2|256| 128 |2022-01-11 17:13:00
PROGEN-L-0012|3|642| 214 |2022-01-11 01:27:00
SL36200BL|3|195| 65 |2022-01-11 04:42:00
SDCZ50|3|378| 126 |2022-01-11 13:17:00
A0002|2|2000| 1000 |2022-01-11 21:13:00
A0405-0002|1|83| 83 |2022-01-11 12:19:00
PP0101-0003|1|199| 199 |2022-01-11 10:57:00
DX-120ST|3|1764| 588 |2022-01-11 08:05:00
DX-120ST|2|1176| 588 |2022-01-11 09:31:00
PROGEN-S-0010|3|642| 214 |2022-01-11 18:56:00
PROGEN-M-0011|3|642| 214 |2022-01-11 01:09:00
A0405-0003|3|162| 54 |2022-01-11 01:24:00
A0405-0001|1|128| 128 |2022-01-11 07:08:00
A0403-0014|2|180| 90 |2022-01-11 02:08:00
PDA14S|2|1586| 793 |2022-01-11 21:15:00
CC0904-0003|2|174| 87 |2022-01-11 05:02:00
A0405-0001|3|384| 128 |2022-01-11 09:29:00
A0403-0014|2|180| 90 |2022-01-11 08:32:00
PROGEN-M-0011|3|642| 214 |2022-01-11 13:49:00
PROGEN-S-0010|1|214| 214 |2022-01-11 09:06:00
PROGEN-L-0012|2|428| 214 |2022-01-11 12:24:00
CC0904-0002|2|280| 140 |2022-01-11 20:34:00
PROGEN-S-0010|2|428| 214 |2022-01-11 16:55:00
SDCZ50|2|252| 126 |2022-01-11 03:39:00
PP0101-0050|1|113| 113 |2022-01-11 18:50:00
PROGEN-L-0012|1|214| 214 |2022-01-11 16:07:00
A0405-0001|1|128| 128 |2022-01-11 21:03:00
PROGEN-L-0012|2|428| 214 |2022-01-11 13:52:00
A0405-0001|2|256| 128 |2022-01-11 19:02:00
A0403-0011|1|16| 16 |2022-01-11 07:42:00
CC0904-0003|2|174| 87 |2022-01-11 03:13:00
PDA14S|2|1586| 793 |2022-01-11 05:18:00
PROGEN-M-0011|3|642| 214 |2022-01-11 03:26:00
A0405-0001|1|128| 128 |2022-01-11 11:55:00
A0405-0002|3|249| 83 |2022-01-11 16:22:00
CC0904-0002|2|280| 140 |2022-01-11 13:34:00
A0403-0014|3|270| 90 |2022-01-11 03:27:00
PROGEN-L-0012|2|428| 214 |2022-01-11 20:42:00
A0405-0002|3|249| 83 |2022-01-11 09:12:00
CC0904-0003|2|174| 87 |2022-01-11 20:24:00
PROGEN-L-0012|2|428| 214 |2022-01-11 11:42:00
A0002|3|3000| 1000 |2022-01-11 02:50:00
A0403-0013|1|55| 55 |2022-01-11 17:21:00
SDCZ50|1|126| 126 |2022-01-11 05:01:00
A0403-0011|3|48| 16 |2022-01-11 20:26:00
A0405-0002|3|249| 83 |2022-01-11 15:21:00
CC0904-0003|2|174| 87 |2022-01-11 10:28:00
CC0904-0002|3|420| 140 |2022-01-11 08:51:00
A0405-0002|3|249| 83 |2022-01-11 09:30:00
A0001|2|7000| 3500 |2022-01-11 04:37:00
A0405-0002|2|166| 83 |2022-01-11 15:41:00
A0403-0012|3|105| 35 |2022-01-11 14:24:00
CC0904-0003|1|87| 87 |2022-01-11 07:52:00
A0001|2|7000| 3500 |2022-01-11 14:37:00
SL36200BL|2|130| 65 |2022-01-11 09:30:00
PROGEN-L-0012|3|642| 214 |2022-01-11 07:38:00
A0002|2|2000| 1000 |2022-01-11 09:07:00
SDCZ50|2|252| 126 |2022-01-11 20:37:00
PROGEN-M-0011|3|642| 214 |2022-01-11 07:04:00
PP0101-0003|1|199| 199 |2022-01-11 08:08:00
PP0101-0003|3|597| 199 |2022-01-11 05:50:00
A0403-0011|1|16| 16 |2022-01-11 14:46:00
PDA14S|2|1586| 793 |2022-01-11 03:12:00
A0403-0012|2|70| 35 |2022-01-11 01:15:00
SDCZ50|1|126| 126 |2022-01-11 11:47:00
A0403-0012|2|70| 35 |2022-01-11 17:06:00
A0405-0002|2|166| 83 |2022-01-11 04:02:00
DX-120ST|2|1176| 588 |2022-01-11 04:49:00
CC0904-0003|2|174| 87 |2022-01-11 19:32:00
A0405-0003|1|54| 54 |2022-01-11 01:29:00
PDA14S|2|1586| 793 |2022-01-11 03:07:00
A0403-0014|2|180| 90 |2022-01-11 17:04:00
PP0101-0003|2|398| 199 |2022-01-11 01:36:00
CC0904-0002|2|280| 140 |2022-01-11 16:46:00
CC0904-0003|2|174| 87 |2022-01-11 07:36:00
SL36200BL|2|130| 65 |2022-01-11 05:48:00
PP0101-0050|3|339| 113 |2022-01-11 05:03:00
CC0904-0003|3|261| 87 |2022-01-11 21:40:00
A0002|2|2000| 1000 |2022-01-11 11:47:00
CC0904-0003|3|261| 87 |2022-01-11 17:32:00
DX-120ST|3|1764| 588 |2022-01-11 14:06:00
PP0101-0050|3|339| 113 |2022-01-11 08:03:00
DX-120ST|3|1764| 588 |2022-01-11 20:58:00
CC0904-0003|1|87| 87 |2022-01-11 09:56:00
A0403-0011|2|32| 16 |2022-01-11 06:35:00
A0403-0012|2|70| 35 |2022-01-11 06:17:00
A0403-0014|2|180| 90 |2022-01-11 11:24:00
A0405-0001|1|128| 128 |2022-01-11 20:11:00
A0405-0001|3|384| 128 |2022-01-11 17:07:00
DX-120ST|2|1176| 588 |2022-01-11 09:49:00
SL36200BL|2|130| 65 |2022-01-11 08:40:00
A0403-0011|1|16| 16 |2022-01-11 01:15:00
PROGEN-M-0011|3|642| 214 |2022-01-11 20:13:00
A0405-0003|2|108| 54 |2022-01-11 19:56:00
PP0101-0050|3|339| 113 |2022-01-11 17:01:00
A0405-0002|2|166| 83 |2022-01-11 07:23:00
A0405-0001|2|256| 128 |2022-01-11 05:41:00
CC0904-0002|1|140| 140 |2022-01-11 19:37:00
A0001|3|10500| 3500 |2022-01-11 11:02:00
PROGEN-L-0012|1|214| 214 |2022-01-11 04:28:00
CC0904-0002|1|140| 140 |2022-01-11 15:44:00
SDCZ50|2|252| 126 |2022-01-11 06:14:00
A0405-0001|3|384| 128 |2022-01-11 19:10:00
A0403-0013|3|165| 55 |2022-01-11 18:25:00
A0403-0013|1|55| 55 |2022-01-11 21:01:00
A0405-0001|1|128| 128 |2022-01-11 14:05:00
PDA14S|1|793| 793 |2022-01-11 14:49:00
PROGEN-M-0011|3|642| 214 |2022-01-11 19:59:00
CC0904-0002|3|420| 140 |2022-01-11 12:13:00
PROGEN-S-0010|1|214| 214 |2022-01-11 18:49:00
