product_code|qty|payment|price_per_unit|payment_date
PROGEN-S-0010|3|642| 214 |2022-01-05 14:16:00
CC0904-0003|1|87| 87 |2022-01-05 21:39:00
PP0101-0050|1|113| 113 |2022-01-05 13:37:00
CC0904-0003|1|87| 87 |2022-01-05 07:25:00
PROGEN-S-0010|3|642| 214 |2022-01-05 12:59:00
A0001|3|10500| 3500 |2022-01-05 06:16:00
A0405-0002|1|83| 83 |2022-01-05 15:49:00
A0405-0001|3|384| 128 |2022-01-05 01:36:00
SL36200BL|3|195| 65 |2022-01-05 02:43:00
PROGEN-S-0010|1|214| 214 |2022-01-05 11:01:00
A0405-0001|3|384| 128 |2022-01-05 02:35:00
A0405-0002|3|249| 83 |2022-01-05 16:33:00
A0405-0002|2|166| 83 |2022-01-05 10:36:00
A0405-0002|1|83| 83 |2022-01-05 19:36:00
A0403-0013|2|110| 55 |2022-01-05 06:06:00
A0002|3|3000| 1000 |2022-01-05 14:55:00
PDA14S|2|1586| 793 |2022-01-05 19:58:00
SDCZ50|2|252| 126 |2022-01-05 15:20:00
SDCZ50|3|378| 126 |2022-01-05 21:14:00
A0002|2|2000| 1000 |2022-01-05 20:06:00
A0405-0003|2|108| 54 |2022-01-05 06:19:00
PDA14S|2|1586| 793 |2022-01-05 02:43:00
CC0904-0003|1|87| 87 |2022-01-05 01:27:00
PP0101-0050|3|339| 113 |2022-01-05 08:10:00
PP0101-0003|1|199| 199 |2022-01-05 18:00:00
A0001|3|10500| 3500 |2022-01-05 21:04:00
A0403-0013|2|110| 55 |2022-01-05 09:09:00
PP0101-0003|1|199| 199 |2022-01-05 15:18:00
PP0101-0050|2|226| 113 |2022-01-05 01:08:00
A0403-0013|3|165| 55 |2022-01-05 02:59:00
CC0904-0002|2|280| 140 |2022-01-05 02:10:00
A0001|1|3500| 3500 |2022-01-05 05:07:00
SL36200BL|3|195| 65 |2022-01-05 21:18:00
A0001|1|3500| 3500 |2022-01-05 21:59:00
A0403-0011|3|48| 16 |2022-01-05 17:19:00
A0405-0001|1|128| 128 |2022-01-05 13:47:00
A0403-0014|1|90| 90 |2022-01-05 02:36:00
A0002|3|3000| 1000 |2022-01-05 04:31:00
A0403-0012|3|105| 35 |2022-01-05 11:34:00
SDCZ50|1|126| 126 |2022-01-05 08:44:00
A0001|2|7000| 3500 |2022-01-05 20:53:00
A0403-0011|2|32| 16 |2022-01-05 20:07:00
SL36200BL|2|130| 65 |2022-01-05 07:22:00
A0403-0014|3|270| 90 |2022-01-05 15:32:00
A0001|3|10500| 3500 |2022-01-05 04:36:00
A0405-0002|3|249| 83 |2022-01-05 07:54:00
A0403-0013|3|165| 55 |2022-01-05 02:44:00
CC0904-0002|2|280| 140 |2022-01-05 04:57:00
A0403-0013|1|55| 55 |2022-01-05 18:09:00
A0001|3|10500| 3500 |2022-01-05 11:31:00
A0405-0003|2|108| 54 |2022-01-05 04:43:00
PROGEN-S-0010|1|214| 214 |2022-01-05 06:49:00
CC0904-0002|1|140| 140 |2022-01-05 02:39:00
DX-120ST|3|1764| 588 |2022-01-05 06:11:00
A0403-0011|3|48| 16 |2022-01-05 20:26:00
PP0101-0003|3|597| 199 |2022-01-05 04:06:00
PDA14S|1|793| 793 |2022-01-05 21:31:00
SL36200BL|1|65| 65 |2022-01-05 01:06:00
A0405-0003|1|54| 54 |2022-01-05 18:25:00
PROGEN-S-0010|3|642| 214 |2022-01-05 12:35:00
PROGEN-L-0012|2|428| 214 |2022-01-05 03:19:00
A0403-0014|2|180| 90 |2022-01-05 11:03:00
A0002|2|2000| 1000 |2022-01-05 01:47:00
PP0101-0050|1|113| 113 |2022-01-05 15:06:00
PROGEN-L-0012|1|214| 214 |2022-01-05 08:53:00
CC0904-0002|2|280| 140 |2022-01-05 18:49:00
A0002|3|3000| 1000 |2022-01-05 15:22:00
A0403-0011|1|16| 16 |2022-01-05 11:35:00
A0001|2|7000| 3500 |2022-01-05 16:34:00
SDCZ50|1|126| 126 |2022-01-05 14:28:00
PDA14S|2|1586| 793 |2022-01-05 01:57:00
A0001|3|10500| 3500 |2022-01-05 19:30:00
CC0904-0002|1|140| 140 |2022-01-05 01:33:00
A0405-0003|2|108| 54 |2022-01-05 18:22:00
PROGEN-M-0011|3|642| 214 |2022-01-05 12:32:00
DX-120ST|1|588| 588 |2022-01-05 03:13:00
CC0904-0002|2|280| 140 |2022-01-05 17:42:00
CC0904-0003|1|87| 87 |2022-01-05 14:22:00
A0403-0012|3|105| 35 |2022-01-05 15:15:00
A0403-0012|2|70| 35 |2022-01-05 16:12:00
CC0904-0002|3|420| 140 |2022-01-05 16:44:00
A0405-0001|1|128| 128 |2022-01-05 11:48:00
A0002|2|2000| 1000 |2022-01-05 20:18:00
A0403-0013|3|165| 55 |2022-01-05 18:01:00
PDA14S|3|2379| 793 |2022-01-05 14:33:00
A0403-0012|2|70| 35 |2022-01-05 21:24:00
PROGEN-S-0010|3|642| 214 |2022-01-05 09:11:00
SL36200BL|3|195| 65 |2022-01-05 06:36:00
A0002|2|2000| 1000 |2022-01-05 20:18:00
A0002|1|1000| 1000 |2022-01-05 16:17:00
PP0101-0050|1|113| 113 |2022-01-05 02:38:00
CC0904-0003|2|174| 87 |2022-01-05 09:22:00
A0002|1|1000| 1000 |2022-01-05 21:17:00
PROGEN-L-0012|1|214| 214 |2022-01-05 11:27:00
CC0904-0002|2|280| 140 |2022-01-05 20:24:00
A0403-0013|1|55| 55 |2022-01-05 15:21:00
DX-120ST|2|1176| 588 |2022-01-05 09:42:00
PROGEN-S-0010|3|642| 214 |2022-01-05 21:09:00
A0403-0011|1|16| 16 |2022-01-05 06:05:00
A0403-0012|2|70| 35 |2022-01-05 19:29:00
PROGEN-L-0012|2|428| 214 |2022-01-05 02:41:00
A0002|3|3000| 1000 |2022-01-05 09:11:00
SL36200BL|2|130| 65 |2022-01-05 10:18:00
A0403-0012|1|35| 35 |2022-01-05 03:18:00
A0405-0002|1|83| 83 |2022-01-05 12:22:00
PP0101-0003|1|199| 199 |2022-01-05 21:17:00
A0002|3|3000| 1000 |2022-01-05 17:35:00
PROGEN-S-0010|3|642| 214 |2022-01-05 14:31:00
A0403-0014|2|180| 90 |2022-01-05 04:31:00
PP0101-0050|2|226| 113 |2022-01-05 07:18:00
A0002|1|1000| 1000 |2022-01-05 13:09:00
CC0904-0002|1|140| 140 |2022-01-05 01:29:00
PROGEN-S-0010|2|428| 214 |2022-01-05 20:58:00
A0403-0011|1|16| 16 |2022-01-05 01:02:00
SDCZ50|3|378| 126 |2022-01-05 12:37:00
A0001|2|7000| 3500 |2022-01-05 19:10:00
PDA14S|3|2379| 793 |2022-01-05 09:45:00
CC0904-0003|1|87| 87 |2022-01-05 08:41:00
PROGEN-M-0011|3|642| 214 |2022-01-05 11:34:00
PROGEN-M-0011|1|214| 214 |2022-01-05 20:26:00
PROGEN-M-0011|3|642| 214 |2022-01-05 08:18:00
A0405-0001|1|128| 128 |2022-01-05 15:29:00
PROGEN-S-0010|1|214| 214 |2022-01-05 12:20:00
A0403-0012|2|70| 35 |2022-01-05 05:47:00
A0403-0012|3|105| 35 |2022-01-05 09:31:00
A0405-0002|3|249| 83 |2022-01-05 14:35:00
PDA14S|1|793| 793 |2022-01-05 15:26:00
