product_code|qty|payment|price_per_unit|payment_date
A0403-0013|2|110| 55 |2022-01-29 15:37:00
PROGEN-S-0010|3|642| 214 |2022-01-29 10:25:00
A0403-0012|2|70| 35 |2022-01-29 15:02:00
A0405-0002|3|249| 83 |2022-01-29 11:11:00
PP0101-0003|2|398| 199 |2022-01-29 14:28:00
PROGEN-M-0011|3|642| 214 |2022-01-29 21:29:00
SL36200BL|2|130| 65 |2022-01-29 06:07:00
SL36200BL|2|130| 65 |2022-01-29 05:34:00
PROGEN-L-0012|3|642| 214 |2022-01-29 01:49:00
PROGEN-L-0012|1|214| 214 |2022-01-29 21:46:00
A0002|1|1000| 1000 |2022-01-29 20:38:00
A0405-0001|3|384| 128 |2022-01-29 01:12:00
A0403-0012|1|35| 35 |2022-01-29 13:55:00
PP0101-0050|3|339| 113 |2022-01-29 01:42:00
A0001|2|7000| 3500 |2022-01-29 08:30:00
PROGEN-S-0010|1|214| 214 |2022-01-29 15:32:00
A0405-0003|3|162| 54 |2022-01-29 17:22:00
A0002|2|2000| 1000 |2022-01-29 21:25:00
A0403-0014|1|90| 90 |2022-01-29 20:16:00
A0405-0003|1|54| 54 |2022-01-29 07:07:00
A0002|3|3000| 1000 |2022-01-29 05:57:00
A0403-0014|3|270| 90 |2022-01-29 15:12:00
A0405-0003|2|108| 54 |2022-01-29 11:04:00
A0002|3|3000| 1000 |2022-01-29 11:28:00
PROGEN-S-0010|2|428| 214 |2022-01-29 18:30:00
CC0904-0003|2|174| 87 |2022-01-29 08:07:00
A0405-0003|3|162| 54 |2022-01-29 16:47:00
DX-120ST|2|1176| 588 |2022-01-29 20:57:00
A0405-0001|1|128| 128 |2022-01-29 05:32:00
A0403-0013|3|165| 55 |2022-01-29 12:08:00
A0002|3|3000| 1000 |2022-01-29 02:11:00
CC0904-0002|3|420| 140 |2022-01-29 19:53:00
A0403-0012|1|35| 35 |2022-01-29 14:47:00
PP0101-0003|1|199| 199 |2022-01-29 09:20:00
PROGEN-M-0011|1|214| 214 |2022-01-29 16:44:00
PDA14S|2|1586| 793 |2022-01-29 21:34:00
A0405-0003|1|54| 54 |2022-01-29 08:16:00
A0405-0001|3|384| 128 |2022-01-29 12:04:00
A0403-0014|2|180| 90 |2022-01-29 15:23:00
PROGEN-L-0012|2|428| 214 |2022-01-29 04:07:00
PDA14S|1|793| 793 |2022-01-29 04:16:00
PROGEN-L-0012|3|642| 214 |2022-01-29 17:22:00
A0403-0013|1|55| 55 |2022-01-29 08:37:00
A0403-0013|3|165| 55 |2022-01-29 15:47:00
A0403-0014|1|90| 90 |2022-01-29 15:55:00
A0405-0001|2|256| 128 |2022-01-29 02:05:00
A0405-0001|1|128| 128 |2022-01-29 16:51:00
PROGEN-S-0010|1|214| 214 |2022-01-29 05:19:00
A0403-0014|3|270| 90 |2022-01-29 01:52:00
A0403-0012|3|105| 35 |2022-01-29 19:53:00
A0405-0001|2|256| 128 |2022-01-29 06:41:00
A0403-0014|1|90| 90 |2022-01-29 08:42:00
PP0101-0003|1|199| 199 |2022-01-29 01:26:00
SL36200BL|2|130| 65 |2022-01-29 18:46:00
PP0101-0003|2|398| 199 |2022-01-29 10:43:00
PROGEN-M-0011|1|214| 214 |2022-01-29 17:01:00
PROGEN-M-0011|1|214| 214 |2022-01-29 14:08:00
A0001|1|3500| 3500 |2022-01-29 13:14:00
A0002|1|1000| 1000 |2022-01-29 17:24:00
A0403-0013|3|165| 55 |2022-01-29 04:04:00
PROGEN-L-0012|3|642| 214 |2022-01-29 16:54:00
CC0904-0002|1|140| 140 |2022-01-29 17:33:00
CC0904-0003|1|87| 87 |2022-01-29 09:56:00
A0405-0003|3|162| 54 |2022-01-29 02:29:00
A0001|3|10500| 3500 |2022-01-29 04:28:00
A0405-0003|2|108| 54 |2022-01-29 14:59:00
PROGEN-S-0010|2|428| 214 |2022-01-29 19:44:00
DX-120ST|1|588| 588 |2022-01-29 19:17:00
DX-120ST|2|1176| 588 |2022-01-29 13:10:00
A0405-0001|3|384| 128 |2022-01-29 16:17:00
CC0904-0003|2|174| 87 |2022-01-29 06:19:00
SL36200BL|3|195| 65 |2022-01-29 20:51:00
A0002|1|1000| 1000 |2022-01-29 04:49:00
A0403-0011|1|16| 16 |2022-01-29 18:16:00
A0403-0013|1|55| 55 |2022-01-29 08:35:00
SL36200BL|1|65| 65 |2022-01-29 20:40:00
DX-120ST|2|1176| 588 |2022-01-29 06:24:00
A0001|1|3500| 3500 |2022-01-29 08:28:00
A0405-0001|1|128| 128 |2022-01-29 06:38:00
PDA14S|2|1586| 793 |2022-01-29 16:40:00
A0405-0002|3|249| 83 |2022-01-29 13:24:00
A0001|2|7000| 3500 |2022-01-29 08:55:00
DX-120ST|3|1764| 588 |2022-01-29 16:56:00
PP0101-0003|2|398| 199 |2022-01-29 19:45:00
A0403-0013|2|110| 55 |2022-01-29 14:30:00
DX-120ST|2|1176| 588 |2022-01-29 14:04:00
PP0101-0003|3|597| 199 |2022-01-29 12:02:00
A0403-0012|3|105| 35 |2022-01-29 15:18:00
A0405-0001|3|384| 128 |2022-01-29 19:27:00
A0002|3|3000| 1000 |2022-01-29 20:07:00
CC0904-0002|1|140| 140 |2022-01-29 07:56:00
SDCZ50|2|252| 126 |2022-01-29 17:21:00
SDCZ50|1|126| 126 |2022-01-29 03:57:00
PP0101-0050|1|113| 113 |2022-01-29 08:21:00
PP0101-0050|3|339| 113 |2022-01-29 14:27:00
A0403-0011|1|16| 16 |2022-01-29 15:17:00
DX-120ST|3|1764| 588 |2022-01-29 04:32:00
A0001|2|7000| 3500 |2022-01-29 02:38:00
A0403-0014|1|90| 90 |2022-01-29 06:09:00
DX-120ST|3|1764| 588 |2022-01-29 08:16:00
A0001|3|10500| 3500 |2022-01-29 14:14:00
PP0101-0003|2|398| 199 |2022-01-29 09:35:00
A0403-0014|1|90| 90 |2022-01-29 11:42:00
PDA14S|3|2379| 793 |2022-01-29 18:53:00
SDCZ50|2|252| 126 |2022-01-29 16:06:00
A0001|1|3500| 3500 |2022-01-29 18:09:00
A0405-0002|1|83| 83 |2022-01-29 13:07:00
A0405-0003|3|162| 54 |2022-01-29 17:41:00
A0403-0012|1|35| 35 |2022-01-29 15:20:00
PROGEN-S-0010|1|214| 214 |2022-01-29 16:32:00
A0405-0001|2|256| 128 |2022-01-29 08:38:00
A0403-0012|3|105| 35 |2022-01-29 08:09:00
A0403-0013|1|55| 55 |2022-01-29 16:24:00
A0403-0012|2|70| 35 |2022-01-29 11:53:00
A0403-0014|3|270| 90 |2022-01-29 01:50:00
SDCZ50|2|252| 126 |2022-01-29 03:39:00
A0403-0013|1|55| 55 |2022-01-29 18:23:00
DX-120ST|1|588| 588 |2022-01-29 07:05:00
PDA14S|2|1586| 793 |2022-01-29 17:42:00
A0403-0014|3|270| 90 |2022-01-29 04:05:00
DX-120ST|2|1176| 588 |2022-01-29 18:57:00
A0405-0002|3|249| 83 |2022-01-29 06:29:00
A0002|2|2000| 1000 |2022-01-29 07:13:00
CC0904-0002|2|280| 140 |2022-01-29 17:36:00
CC0904-0002|2|280| 140 |2022-01-29 06:11:00
A0403-0012|2|70| 35 |2022-01-29 08:17:00
DX-120ST|1|588| 588 |2022-01-29 09:17:00
A0405-0003|2|108| 54 |2022-01-29 04:15:00
A0001|3|10500| 3500 |2022-01-29 09:26:00
CC0904-0003|2|174| 87 |2022-01-29 10:47:00
DX-120ST|1|588| 588 |2022-01-29 01:38:00
A0001|2|7000| 3500 |2022-01-29 18:16:00
A0001|1|3500| 3500 |2022-01-29 03:11:00
A0405-0002|3|249| 83 |2022-01-29 19:18:00
PROGEN-M-0011|2|428| 214 |2022-01-29 07:19:00
PP0101-0050|1|113| 113 |2022-01-29 18:02:00
CC0904-0003|2|174| 87 |2022-01-29 01:00:00
A0405-0002|3|249| 83 |2022-01-29 12:04:00
PROGEN-L-0012|2|428| 214 |2022-01-29 17:28:00
PROGEN-M-0011|1|214| 214 |2022-01-29 21:54:00
PDA14S|2|1586| 793 |2022-01-29 15:38:00
DX-120ST|3|1764| 588 |2022-01-29 04:02:00
PP0101-0003|1|199| 199 |2022-01-29 14:01:00
PROGEN-M-0011|1|214| 214 |2022-01-29 17:41:00
A0002|1|1000| 1000 |2022-01-29 14:41:00
SL36200BL|2|130| 65 |2022-01-29 15:37:00
PROGEN-L-0012|2|428| 214 |2022-01-29 06:55:00
SDCZ50|1|126| 126 |2022-01-29 10:04:00
DX-120ST|2|1176| 588 |2022-01-29 11:33:00
CC0904-0002|2|280| 140 |2022-01-29 14:41:00
A0403-0012|1|35| 35 |2022-01-29 20:31:00
A0403-0012|1|35| 35 |2022-01-29 10:51:00
PP0101-0003|3|597| 199 |2022-01-29 07:19:00
PP0101-0050|1|113| 113 |2022-01-29 12:14:00
DX-120ST|1|588| 588 |2022-01-29 21:13:00
CC0904-0003|3|261| 87 |2022-01-29 05:21:00
PDA14S|2|1586| 793 |2022-01-29 02:17:00
A0405-0003|3|162| 54 |2022-01-29 15:32:00
PP0101-0050|3|339| 113 |2022-01-29 11:55:00
CC0904-0003|2|174| 87 |2022-01-29 18:22:00
A0001|3|10500| 3500 |2022-01-29 11:09:00
DX-120ST|3|1764| 588 |2022-01-29 20:51:00
A0001|3|10500| 3500 |2022-01-29 03:24:00
A0403-0014|3|270| 90 |2022-01-29 12:33:00
SDCZ50|1|126| 126 |2022-01-29 02:35:00
SL36200BL|2|130| 65 |2022-01-29 14:35:00
A0403-0011|2|32| 16 |2022-01-29 12:06:00
A0405-0003|2|108| 54 |2022-01-29 21:59:00
A0403-0012|3|105| 35 |2022-01-29 15:10:00
PP0101-0003|2|398| 199 |2022-01-29 16:01:00
PDA14S|2|1586| 793 |2022-01-29 03:59:00
A0403-0012|1|35| 35 |2022-01-29 04:46:00
A0405-0001|3|384| 128 |2022-01-29 04:18:00
PROGEN-M-0011|1|214| 214 |2022-01-29 02:42:00
PP0101-0050|3|339| 113 |2022-01-29 07:55:00
PROGEN-M-0011|3|642| 214 |2022-01-29 08:00:00
DX-120ST|3|1764| 588 |2022-01-29 01:53:00
SL36200BL|2|130| 65 |2022-01-29 08:24:00
A0403-0013|2|110| 55 |2022-01-29 13:47:00
DX-120ST|3|1764| 588 |2022-01-29 01:07:00
A0403-0014|3|270| 90 |2022-01-29 09:28:00
PDA14S|2|1586| 793 |2022-01-29 05:57:00
PP0101-0050|3|339| 113 |2022-01-29 17:45:00
CC0904-0003|1|87| 87 |2022-01-29 01:09:00
A0405-0003|2|108| 54 |2022-01-29 04:01:00
CC0904-0002|3|420| 140 |2022-01-29 17:52:00
PROGEN-L-0012|3|642| 214 |2022-01-29 17:13:00
PP0101-0050|2|226| 113 |2022-01-29 15:05:00
PP0101-0050|1|113| 113 |2022-01-29 11:38:00
PDA14S|1|793| 793 |2022-01-29 15:53:00
A0002|3|3000| 1000 |2022-01-29 11:01:00
A0405-0001|1|128| 128 |2022-01-29 20:59:00
SDCZ50|1|126| 126 |2022-01-29 20:03:00
A0403-0014|2|180| 90 |2022-01-29 16:08:00
SL36200BL|3|195| 65 |2022-01-29 20:54:00
A0403-0012|1|35| 35 |2022-01-29 15:07:00
A0001|1|3500| 3500 |2022-01-29 01:28:00
SDCZ50|2|252| 126 |2022-01-29 02:37:00
PP0101-0003|3|597| 199 |2022-01-29 01:16:00
SDCZ50|2|252| 126 |2022-01-29 21:40:00
PP0101-0050|1|113| 113 |2022-01-29 14:51:00
A0405-0003|3|162| 54 |2022-01-29 04:25:00
SDCZ50|3|378| 126 |2022-01-29 12:46:00
A0403-0013|1|55| 55 |2022-01-29 02:33:00
PP0101-0050|2|226| 113 |2022-01-29 01:20:00
A0002|1|1000| 1000 |2022-01-29 02:14:00
A0403-0014|2|180| 90 |2022-01-29 20:54:00
CC0904-0003|3|261| 87 |2022-01-29 19:51:00
PP0101-0050|3|339| 113 |2022-01-29 18:47:00
PP0101-0003|3|597| 199 |2022-01-29 12:09:00
PP0101-0050|2|226| 113 |2022-01-29 12:38:00
CC0904-0003|3|261| 87 |2022-01-29 17:26:00
SDCZ50|2|252| 126 |2022-01-29 19:48:00
A0403-0011|3|48| 16 |2022-01-29 09:25:00
A0001|2|7000| 3500 |2022-01-29 08:41:00
PP0101-0003|2|398| 199 |2022-01-29 04:12:00
PROGEN-S-0010|2|428| 214 |2022-01-29 14:53:00
SL36200BL|3|195| 65 |2022-01-29 13:53:00
SL36200BL|1|65| 65 |2022-01-29 17:52:00
A0405-0003|3|162| 54 |2022-01-29 05:30:00
A0403-0013|2|110| 55 |2022-01-29 04:06:00
A0403-0013|3|165| 55 |2022-01-29 18:38:00
PP0101-0050|1|113| 113 |2022-01-29 11:45:00
SDCZ50|1|126| 126 |2022-01-29 18:17:00
PROGEN-S-0010|2|428| 214 |2022-01-29 05:03:00
SDCZ50|1|126| 126 |2022-01-29 09:33:00
A0405-0003|2|108| 54 |2022-01-29 14:47:00
PROGEN-S-0010|1|214| 214 |2022-01-29 06:57:00
A0403-0014|2|180| 90 |2022-01-29 15:07:00
