product_code|qty|payment|price_per_unit|payment_date
SL36200BL|3|195| 65 |2022-03-19 21:39:00
A0405-0002|1|83| 83 |2022-03-19 03:23:00
CC0904-0003|1|87| 87 |2022-03-19 13:47:00
CC0904-0003|2|174| 87 |2022-03-19 20:04:00
A0403-0012|1|35| 35 |2022-03-19 03:22:00
PROGEN-S-0010|1|214| 214 |2022-03-19 14:53:00
A0403-0013|1|55| 55 |2022-03-19 18:06:00
PROGEN-S-0010|3|642| 214 |2022-03-19 10:49:00
SL36200BL|2|130| 65 |2022-03-19 05:09:00
SDCZ50|2|252| 126 |2022-03-19 20:00:00
A0403-0013|3|165| 55 |2022-03-19 20:03:00
PDA14S|2|1586| 793 |2022-03-19 03:28:00
A0403-0013|2|110| 55 |2022-03-19 16:48:00
SL36200BL|2|130| 65 |2022-03-19 16:46:00
DX-120ST|2|1176| 588 |2022-03-19 01:04:00
PDA14S|2|1586| 793 |2022-03-19 12:57:00
A0002|2|2000| 1000 |2022-03-19 16:28:00
A0405-0001|1|128| 128 |2022-03-19 20:42:00
PP0101-0050|2|226| 113 |2022-03-19 21:24:00
PDA14S|2|1586| 793 |2022-03-19 02:37:00
A0001|1|3500| 3500 |2022-03-19 11:19:00
PROGEN-M-0011|2|428| 214 |2022-03-19 03:50:00
A0002|2|2000| 1000 |2022-03-19 15:32:00
A0403-0013|1|55| 55 |2022-03-19 19:07:00
PP0101-0003|2|398| 199 |2022-03-19 16:55:00
PP0101-0050|1|113| 113 |2022-03-19 10:51:00
A0002|1|1000| 1000 |2022-03-19 12:14:00
CC0904-0003|1|87| 87 |2022-03-19 16:13:00
A0403-0014|2|180| 90 |2022-03-19 12:28:00
DX-120ST|1|588| 588 |2022-03-19 02:26:00
CC0904-0003|2|174| 87 |2022-03-19 04:22:00
A0001|2|7000| 3500 |2022-03-19 07:51:00
PROGEN-S-0010|2|428| 214 |2022-03-19 08:56:00
A0403-0012|1|35| 35 |2022-03-19 18:11:00
PROGEN-M-0011|2|428| 214 |2022-03-19 15:04:00
DX-120ST|2|1176| 588 |2022-03-19 05:05:00
PROGEN-M-0011|1|214| 214 |2022-03-19 06:35:00
SL36200BL|2|130| 65 |2022-03-19 08:25:00
A0403-0011|1|16| 16 |2022-03-19 15:19:00
PROGEN-M-0011|2|428| 214 |2022-03-19 15:20:00
SDCZ50|2|252| 126 |2022-03-19 02:38:00
A0001|2|7000| 3500 |2022-03-19 10:25:00
PROGEN-L-0012|2|428| 214 |2022-03-19 18:07:00
PP0101-0003|3|597| 199 |2022-03-19 07:25:00
SDCZ50|1|126| 126 |2022-03-19 21:30:00
PP0101-0003|3|597| 199 |2022-03-19 10:58:00
PDA14S|1|793| 793 |2022-03-19 03:27:00
A0002|3|3000| 1000 |2022-03-19 14:18:00
CC0904-0002|1|140| 140 |2022-03-19 10:44:00
A0403-0012|3|105| 35 |2022-03-19 17:53:00
PROGEN-L-0012|1|214| 214 |2022-03-19 12:48:00
A0002|3|3000| 1000 |2022-03-19 05:24:00
PP0101-0003|1|199| 199 |2022-03-19 19:00:00
PP0101-0003|3|597| 199 |2022-03-19 01:12:00
A0002|1|1000| 1000 |2022-03-19 06:26:00
PROGEN-S-0010|1|214| 214 |2022-03-19 03:48:00
DX-120ST|3|1764| 588 |2022-03-19 09:28:00
A0403-0011|1|16| 16 |2022-03-19 16:16:00
PP0101-0003|1|199| 199 |2022-03-19 12:00:00
PROGEN-L-0012|1|214| 214 |2022-03-19 07:21:00
CC0904-0002|1|140| 140 |2022-03-19 15:27:00
A0403-0014|2|180| 90 |2022-03-19 04:00:00
A0001|2|7000| 3500 |2022-03-19 04:26:00
A0405-0003|2|108| 54 |2022-03-19 09:28:00
PROGEN-S-0010|1|214| 214 |2022-03-19 18:33:00
A0403-0013|2|110| 55 |2022-03-19 01:48:00
A0403-0014|1|90| 90 |2022-03-19 13:38:00
PP0101-0003|2|398| 199 |2022-03-19 07:18:00
PROGEN-L-0012|2|428| 214 |2022-03-19 21:08:00
A0403-0013|3|165| 55 |2022-03-19 08:28:00
PP0101-0003|2|398| 199 |2022-03-19 01:39:00
A0405-0002|3|249| 83 |2022-03-19 13:01:00
CC0904-0002|1|140| 140 |2022-03-19 20:02:00
A0403-0011|2|32| 16 |2022-03-19 15:59:00
A0002|1|1000| 1000 |2022-03-19 20:34:00
CC0904-0002|1|140| 140 |2022-03-19 08:25:00
A0001|2|7000| 3500 |2022-03-19 17:58:00
SDCZ50|1|126| 126 |2022-03-19 04:04:00
A0405-0001|1|128| 128 |2022-03-19 20:37:00
A0403-0011|3|48| 16 |2022-03-19 06:23:00
PROGEN-L-0012|1|214| 214 |2022-03-19 18:08:00
A0001|2|7000| 3500 |2022-03-19 04:36:00
SDCZ50|1|126| 126 |2022-03-19 11:30:00
A0403-0014|3|270| 90 |2022-03-19 05:40:00
PROGEN-L-0012|1|214| 214 |2022-03-19 02:28:00
CC0904-0002|2|280| 140 |2022-03-19 18:04:00
A0403-0013|1|55| 55 |2022-03-19 04:14:00
A0405-0003|2|108| 54 |2022-03-19 21:54:00
A0001|2|7000| 3500 |2022-03-19 03:18:00
PDA14S|2|1586| 793 |2022-03-19 17:17:00
A0405-0003|3|162| 54 |2022-03-19 15:59:00
CC0904-0002|2|280| 140 |2022-03-19 15:52:00
A0002|2|2000| 1000 |2022-03-19 14:59:00
A0403-0013|2|110| 55 |2022-03-19 04:28:00
A0405-0003|1|54| 54 |2022-03-19 17:22:00
CC0904-0003|2|174| 87 |2022-03-19 02:00:00
CC0904-0002|1|140| 140 |2022-03-19 05:11:00
SL36200BL|1|65| 65 |2022-03-19 11:26:00
PROGEN-M-0011|1|214| 214 |2022-03-19 21:23:00
PROGEN-M-0011|2|428| 214 |2022-03-19 21:05:00
A0002|2|2000| 1000 |2022-03-19 15:25:00
CC0904-0003|1|87| 87 |2022-03-19 08:02:00
A0403-0012|1|35| 35 |2022-03-19 10:10:00
A0405-0002|3|249| 83 |2022-03-19 05:08:00
A0002|1|1000| 1000 |2022-03-19 21:57:00
A0403-0013|3|165| 55 |2022-03-19 06:21:00
A0405-0001|2|256| 128 |2022-03-19 15:42:00
A0405-0001|3|384| 128 |2022-03-19 06:57:00
CC0904-0002|3|420| 140 |2022-03-19 07:22:00
PROGEN-L-0012|1|214| 214 |2022-03-19 14:44:00
A0405-0003|3|162| 54 |2022-03-19 20:15:00
A0403-0012|1|35| 35 |2022-03-19 07:23:00
PROGEN-M-0011|1|214| 214 |2022-03-19 16:55:00
A0002|3|3000| 1000 |2022-03-19 01:27:00
A0405-0002|2|166| 83 |2022-03-19 15:30:00
A0405-0003|2|108| 54 |2022-03-19 18:10:00
PROGEN-S-0010|3|642| 214 |2022-03-19 08:49:00
A0405-0001|3|384| 128 |2022-03-19 12:05:00
A0405-0003|2|108| 54 |2022-03-19 18:56:00
DX-120ST|3|1764| 588 |2022-03-19 03:57:00
A0405-0002|3|249| 83 |2022-03-19 03:31:00
SL36200BL|1|65| 65 |2022-03-19 18:24:00
CC0904-0002|3|420| 140 |2022-03-19 11:51:00
A0002|3|3000| 1000 |2022-03-19 12:01:00
A0405-0003|2|108| 54 |2022-03-19 10:30:00
A0002|2|2000| 1000 |2022-03-19 02:50:00
PROGEN-M-0011|3|642| 214 |2022-03-19 17:27:00
DX-120ST|3|1764| 588 |2022-03-19 18:06:00
A0403-0011|1|16| 16 |2022-03-19 15:02:00
A0001|3|10500| 3500 |2022-03-19 10:38:00
DX-120ST|1|588| 588 |2022-03-19 14:05:00
A0405-0001|1|128| 128 |2022-03-19 18:41:00
PROGEN-M-0011|1|214| 214 |2022-03-19 03:35:00
A0405-0003|2|108| 54 |2022-03-19 21:25:00
A0403-0011|1|16| 16 |2022-03-19 18:49:00
A0001|1|3500| 3500 |2022-03-19 03:34:00
A0405-0003|2|108| 54 |2022-03-19 15:12:00
CC0904-0003|2|174| 87 |2022-03-19 12:12:00
A0405-0001|1|128| 128 |2022-03-19 12:14:00
A0403-0012|2|70| 35 |2022-03-19 16:40:00
DX-120ST|2|1176| 588 |2022-03-19 06:32:00
PP0101-0003|2|398| 199 |2022-03-19 02:43:00
