product_code|qty|payment|price_per_unit|payment_date
PROGEN-L-0012|1|214| 214 |2022-02-04 09:07:00
A0403-0013|2|110| 55 |2022-02-04 13:13:00
A0405-0002|3|249| 83 |2022-02-04 14:50:00
A0403-0013|3|165| 55 |2022-02-04 13:29:00
A0001|3|10500| 3500 |2022-02-04 05:06:00
A0403-0011|1|16| 16 |2022-02-04 16:11:00
CC0904-0002|3|420| 140 |2022-02-04 03:49:00
A0403-0012|1|35| 35 |2022-02-04 18:21:00
SL36200BL|1|65| 65 |2022-02-04 01:43:00
A0403-0011|2|32| 16 |2022-02-04 07:47:00
SDCZ50|1|126| 126 |2022-02-04 07:08:00
A0405-0002|3|249| 83 |2022-02-04 14:25:00
SL36200BL|2|130| 65 |2022-02-04 20:52:00
A0001|2|7000| 3500 |2022-02-04 02:07:00
PP0101-0003|3|597| 199 |2022-02-04 06:40:00
PDA14S|3|2379| 793 |2022-02-04 05:59:00
A0001|3|10500| 3500 |2022-02-04 01:11:00
A0403-0014|3|270| 90 |2022-02-04 16:35:00
PROGEN-M-0011|1|214| 214 |2022-02-04 05:55:00
PROGEN-M-0011|3|642| 214 |2022-02-04 13:40:00
CC0904-0003|2|174| 87 |2022-02-04 19:33:00
CC0904-0002|2|280| 140 |2022-02-04 09:00:00
PROGEN-S-0010|2|428| 214 |2022-02-04 16:06:00
A0405-0002|2|166| 83 |2022-02-04 19:25:00
PP0101-0050|3|339| 113 |2022-02-04 01:18:00
A0002|1|1000| 1000 |2022-02-04 20:58:00
SDCZ50|3|378| 126 |2022-02-04 14:44:00
DX-120ST|3|1764| 588 |2022-02-04 10:21:00
A0405-0001|2|256| 128 |2022-02-04 19:42:00
A0002|1|1000| 1000 |2022-02-04 05:03:00
A0002|3|3000| 1000 |2022-02-04 16:58:00
DX-120ST|2|1176| 588 |2022-02-04 15:19:00
PROGEN-L-0012|1|214| 214 |2022-02-04 07:23:00
PDA14S|2|1586| 793 |2022-02-04 16:14:00
A0403-0011|2|32| 16 |2022-02-04 01:33:00
A0403-0013|3|165| 55 |2022-02-04 20:51:00
PP0101-0003|2|398| 199 |2022-02-04 05:06:00
PROGEN-L-0012|3|642| 214 |2022-02-04 08:29:00
PP0101-0050|3|339| 113 |2022-02-04 10:46:00
SDCZ50|3|378| 126 |2022-02-04 06:28:00
PROGEN-M-0011|1|214| 214 |2022-02-04 11:02:00
A0405-0002|1|83| 83 |2022-02-04 11:45:00
PP0101-0003|1|199| 199 |2022-02-04 10:00:00
PROGEN-M-0011|1|214| 214 |2022-02-04 14:51:00
PDA14S|3|2379| 793 |2022-02-04 20:32:00
PROGEN-L-0012|1|214| 214 |2022-02-04 11:12:00
PROGEN-S-0010|1|214| 214 |2022-02-04 13:35:00
A0405-0001|1|128| 128 |2022-02-04 08:15:00
A0403-0013|1|55| 55 |2022-02-04 21:01:00
PP0101-0050|3|339| 113 |2022-02-04 03:32:00
A0405-0003|3|162| 54 |2022-02-04 03:45:00
A0403-0011|3|48| 16 |2022-02-04 12:01:00
A0403-0013|2|110| 55 |2022-02-04 05:20:00
PP0101-0050|3|339| 113 |2022-02-04 20:07:00
CC0904-0003|3|261| 87 |2022-02-04 21:16:00
PP0101-0003|2|398| 199 |2022-02-04 11:18:00
PROGEN-M-0011|3|642| 214 |2022-02-04 04:51:00
A0405-0002|1|83| 83 |2022-02-04 18:29:00
