product_code|qty|payment|price_per_unit|payment_date
PP0101-0050|3|339| 113 |2022-01-28 02:28:00
A0405-0003|1|54| 54 |2022-01-28 03:20:00
A0403-0013|3|165| 55 |2022-01-28 11:59:00
A0001|2|7000| 3500 |2022-01-28 20:38:00
A0405-0002|3|249| 83 |2022-01-28 13:33:00
A0405-0003|3|162| 54 |2022-01-28 17:15:00
CC0904-0003|2|174| 87 |2022-01-28 14:09:00
A0001|3|10500| 3500 |2022-01-28 12:47:00
SDCZ50|1|126| 126 |2022-01-28 09:11:00
A0403-0013|2|110| 55 |2022-01-28 19:42:00
A0405-0002|3|249| 83 |2022-01-28 09:44:00
CC0904-0002|3|420| 140 |2022-01-28 01:51:00
A0002|1|1000| 1000 |2022-01-28 09:20:00
A0001|2|7000| 3500 |2022-01-28 16:55:00
PDA14S|1|793| 793 |2022-01-28 05:56:00
CC0904-0003|3|261| 87 |2022-01-28 09:55:00
A0403-0013|1|55| 55 |2022-01-28 05:51:00
A0403-0014|2|180| 90 |2022-01-28 15:58:00
PP0101-0003|3|597| 199 |2022-01-28 08:10:00
A0405-0002|1|83| 83 |2022-01-28 16:43:00
A0002|1|1000| 1000 |2022-01-28 17:02:00
CC0904-0003|3|261| 87 |2022-01-28 16:16:00
SDCZ50|3|378| 126 |2022-01-28 20:19:00
SDCZ50|2|252| 126 |2022-01-28 14:24:00
SDCZ50|3|378| 126 |2022-01-28 02:21:00
A0405-0001|2|256| 128 |2022-01-28 18:50:00
A0405-0001|2|256| 128 |2022-01-28 11:29:00
PDA14S|1|793| 793 |2022-01-28 05:35:00
A0001|2|7000| 3500 |2022-01-28 10:59:00
A0001|1|3500| 3500 |2022-01-28 10:41:00
PDA14S|3|2379| 793 |2022-01-28 14:10:00
A0403-0014|2|180| 90 |2022-01-28 19:48:00
A0405-0003|1|54| 54 |2022-01-28 14:31:00
A0001|1|3500| 3500 |2022-01-28 17:45:00
A0403-0013|2|110| 55 |2022-01-28 16:09:00
A0403-0012|2|70| 35 |2022-01-28 06:42:00
SDCZ50|1|126| 126 |2022-01-28 18:40:00
PROGEN-M-0011|2|428| 214 |2022-01-28 03:28:00
A0405-0001|1|128| 128 |2022-01-28 07:04:00
PP0101-0050|3|339| 113 |2022-01-28 18:14:00
DX-120ST|1|588| 588 |2022-01-28 21:08:00
PROGEN-M-0011|1|214| 214 |2022-01-28 15:31:00
A0001|1|3500| 3500 |2022-01-28 20:09:00
PDA14S|1|793| 793 |2022-01-28 16:16:00
PP0101-0050|3|339| 113 |2022-01-28 14:39:00
PDA14S|3|2379| 793 |2022-01-28 04:19:00
A0001|2|7000| 3500 |2022-01-28 14:19:00
A0403-0013|1|55| 55 |2022-01-28 10:46:00
A0403-0014|1|90| 90 |2022-01-28 04:47:00
A0403-0013|1|55| 55 |2022-01-28 19:27:00
SL36200BL|3|195| 65 |2022-01-28 12:33:00
